Périmètre;Nature;Date;Heures;Consommation
Nouvelle-Aquitaine;Données définitives;05/01/2017;04:00;6799
Nouvelle-Aquitaine;Données définitives;05/01/2017;04:30;6878
Nouvelle-Aquitaine;Données définitives;05/01/2017;05:00;6887
Nouvelle-Aquitaine;Données définitives;05/01/2017;05:30;7010
Nouvelle-Aquitaine;Données définitives;05/01/2017;06:00;7221
Nouvelle-Aquitaine;Données définitives;05/01/2017;06:30;7548
Nouvelle-Aquitaine;Données définitives;05/01/2017;07:00;7936
Nouvelle-Aquitaine;Données définitives;05/01/2017;07:30;8096
Nouvelle-Aquitaine;Données définitives;05/01/2017;08:00;8331
Nouvelle-Aquitaine;Données définitives;05/01/2017;08:30;8403
Nouvelle-Aquitaine;Données définitives;05/01/2017;09:00;8335
Nouvelle-Aquitaine;Données définitives;05/01/2017;09:30;8388
Nouvelle-Aquitaine;Données définitives;05/01/2017;10:00;8441
Nouvelle-Aquitaine;Données définitives;05/01/2017;10:30;8439
Nouvelle-Aquitaine;Données définitives;05/01/2017;11:00;8268
Nouvelle-Aquitaine;Données définitives;05/01/2017;11:30;8217
Nouvelle-Aquitaine;Données définitives;05/01/2017;12:00;8157
Nouvelle-Aquitaine;Données définitives;05/01/2017;12:30;8019
Nouvelle-Aquitaine;Données définitives;05/01/2017;13:00;7987
Nouvelle-Aquitaine;Données définitives;05/01/2017;13:30;7821
Nouvelle-Aquitaine;Données définitives;05/01/2017;14:00;7857
Nouvelle-Aquitaine;Données définitives;05/01/2017;14:30;7785
Nouvelle-Aquitaine;Données définitives;05/01/2017;15:00;7377
Nouvelle-Aquitaine;Données définitives;05/01/2017;15:30;7370
Nouvelle-Aquitaine;Données définitives;05/01/2017;16:00;7251
Nouvelle-Aquitaine;Données définitives;05/01/2017;16:30;7190
Nouvelle-Aquitaine;Données définitives;05/01/2017;17:00;7199
Nouvelle-Aquitaine;Données définitives;05/01/2017;17:30;7319
Nouvelle-Aquitaine;Données définitives;05/01/2017;18:00;7770
Nouvelle-Aquitaine;Données définitives;05/01/2017;18:30;8144
Nouvelle-Aquitaine;Données définitives;05/01/2017;19:00;8375
Nouvelle-Aquitaine;Données définitives;05/01/2017;19:30;8345
Nouvelle-Aquitaine;Données définitives;05/01/2017;20:00;8136
Nouvelle-Aquitaine;Données définitives;05/01/2017;20:30;7870
Nouvelle-Aquitaine;Données définitives;05/01/2017;21:00;7642
Nouvelle-Aquitaine;Données définitives;05/01/2017;21:30;7424
Nouvelle-Aquitaine;Données définitives;05/01/2017;22:00;7360
Nouvelle-Aquitaine;Données définitives;05/01/2017;22:30;7451
Nouvelle-Aquitaine;Données définitives;05/01/2017;23:00;7749
Nouvelle-Aquitaine;Données définitives;05/01/2017;23:30;7550
Nouvelle-Aquitaine;Données définitives;06/01/2017;00:00;7572
Nouvelle-Aquitaine;Données définitives;06/01/2017;00:30;7602
Nouvelle-Aquitaine;Données définitives;06/01/2017;01:00;7374
Nouvelle-Aquitaine;Données définitives;06/01/2017;01:30;7666
Nouvelle-Aquitaine;Données définitives;06/01/2017;02:00;7525
Nouvelle-Aquitaine;Données définitives;06/01/2017;02:30;7662
Nouvelle-Aquitaine;Données définitives;06/01/2017;03:00;7460
Nouvelle-Aquitaine;Données définitives;06/01/2017;03:30;7225
Nouvelle-Aquitaine;Données définitives;06/01/2017;04:00;6988
Nouvelle-Aquitaine;Données définitives;06/01/2017;04:30;6997
Nouvelle-Aquitaine;Données définitives;06/01/2017;05:00;7053
Nouvelle-Aquitaine;Données définitives;06/01/2017;05:30;7217
Nouvelle-Aquitaine;Données définitives;06/01/2017;06:00;7467
Nouvelle-Aquitaine;Données définitives;06/01/2017;06:30;7770
Nouvelle-Aquitaine;Données définitives;06/01/2017;07:00;8207
Nouvelle-Aquitaine;Données définitives;06/01/2017;07:30;8499
Nouvelle-Aquitaine;Données définitives;06/01/2017;08:00;8762
Nouvelle-Aquitaine;Données définitives;06/01/2017;08:30;8882
Nouvelle-Aquitaine;Données définitives;06/01/2017;09:00;8849
Nouvelle-Aquitaine;Données définitives;06/01/2017;09:30;8843
Nouvelle-Aquitaine;Données définitives;06/01/2017;10:00;8781
Nouvelle-Aquitaine;Données définitives;06/01/2017;10:30;8718
Nouvelle-Aquitaine;Données définitives;06/01/2017;11:00;8587
Nouvelle-Aquitaine;Données définitives;06/01/2017;11:30;8560
Nouvelle-Aquitaine;Données définitives;06/01/2017;12:00;8428
Nouvelle-Aquitaine;Données définitives;06/01/2017;12:30;8208
Nouvelle-Aquitaine;Données définitives;06/01/2017;13:00;8225
Nouvelle-Aquitaine;Données définitives;06/01/2017;13:30;7905
Nouvelle-Aquitaine;Données définitives;06/01/2017;14:00;7902
Nouvelle-Aquitaine;Données définitives;06/01/2017;14:30;7898
Nouvelle-Aquitaine;Données définitives;06/01/2017;15:00;7452
Nouvelle-Aquitaine;Données définitives;06/01/2017;15:30;7428
Nouvelle-Aquitaine;Données définitives;06/01/2017;16:00;7237
Nouvelle-Aquitaine;Données définitives;06/01/2017;16:30;7211
Nouvelle-Aquitaine;Données définitives;06/01/2017;17:00;7259
Nouvelle-Aquitaine;Données définitives;06/01/2017;17:30;7470
Nouvelle-Aquitaine;Données définitives;06/01/2017;18:00;7968
Nouvelle-Aquitaine;Données définitives;06/01/2017;18:30;8213
Nouvelle-Aquitaine;Données définitives;06/01/2017;19:00;8364
Nouvelle-Aquitaine;Données définitives;06/01/2017;19:30;8416
Nouvelle-Aquitaine;Données définitives;06/01/2017;20:00;8274
Nouvelle-Aquitaine;Données définitives;06/01/2017;20:30;8089
Nouvelle-Aquitaine;Données définitives;06/01/2017;21:00;7869
Nouvelle-Aquitaine;Données définitives;06/01/2017;21:30;7720
Nouvelle-Aquitaine;Données définitives;06/01/2017;22:00;7598
Nouvelle-Aquitaine;Données définitives;06/01/2017;22:30;7617
Nouvelle-Aquitaine;Données définitives;06/01/2017;23:00;8042
Nouvelle-Aquitaine;Données définitives;06/01/2017;23:30;7834
Nouvelle-Aquitaine;Données définitives;07/01/2017;00:00;7843
Nouvelle-Aquitaine;Données définitives;07/01/2017;00:30;7698
Nouvelle-Aquitaine;Données définitives;07/01/2017;01:00;7556
Nouvelle-Aquitaine;Données définitives;07/01/2017;01:30;7898
Nouvelle-Aquitaine;Données définitives;07/01/2017;02:00;7698
Nouvelle-Aquitaine;Données définitives;07/01/2017;02:30;7789
Nouvelle-Aquitaine;Données définitives;07/01/2017;03:00;7551
Nouvelle-Aquitaine;Données définitives;07/01/2017;03:30;7393
Nouvelle-Aquitaine;Données définitives;07/01/2017;04:00;7229
Nouvelle-Aquitaine;Données définitives;07/01/2017;04:30;7227
Nouvelle-Aquitaine;Données définitives;07/01/2017;05:00;7197
Nouvelle-Aquitaine;Données définitives;07/01/2017;05:30;7328
Nouvelle-Aquitaine;Données définitives;07/01/2017;06:00;7440
Nouvelle-Aquitaine;Données définitives;07/01/2017;06:30;7578
Nouvelle-Aquitaine;Données définitives;07/01/2017;07:00;7641
Nouvelle-Aquitaine;Données définitives;07/01/2017;07:30;7797
Nouvelle-Aquitaine;Données définitives;07/01/2017;08:00;7984
Nouvelle-Aquitaine;Données définitives;07/01/2017;08:30;8158
Nouvelle-Aquitaine;Données définitives;07/01/2017;09:00;8290
Nouvelle-Aquitaine;Données définitives;07/01/2017;09:30;8322
Nouvelle-Aquitaine;Données définitives;07/01/2017;10:00;8281
Nouvelle-Aquitaine;Données définitives;07/01/2017;10:30;8322
Nouvelle-Aquitaine;Données définitives;07/01/2017;11:00;8227
Nouvelle-Aquitaine;Données définitives;07/01/2017;11:30;8196
Nouvelle-Aquitaine;Données définitives;07/01/2017;12:00;8132
Nouvelle-Aquitaine;Données définitives;07/01/2017;12:30;8056
Nouvelle-Aquitaine;Données définitives;07/01/2017;13:00;8040
Nouvelle-Aquitaine;Données définitives;07/01/2017;13:30;7817
Nouvelle-Aquitaine;Données définitives;07/01/2017;14:00;7663
Nouvelle-Aquitaine;Données définitives;07/01/2017;14:30;7647
Nouvelle-Aquitaine;Données définitives;07/01/2017;15:00;7221
Nouvelle-Aquitaine;Données définitives;07/01/2017;15:30;7196
Nouvelle-Aquitaine;Données définitives;07/01/2017;16:00;7009
Nouvelle-Aquitaine;Données définitives;07/01/2017;16:30;6941
Nouvelle-Aquitaine;Données définitives;07/01/2017;17:00;6873
Nouvelle-Aquitaine;Données définitives;07/01/2017;17:30;6956
Nouvelle-Aquitaine;Données définitives;07/01/2017;18:00;7474
Nouvelle-Aquitaine;Données définitives;07/01/2017;18:30;7761
Nouvelle-Aquitaine;Données définitives;07/01/2017;19:00;7946
Nouvelle-Aquitaine;Données définitives;07/01/2017;19:30;7897
Nouvelle-Aquitaine;Données définitives;07/01/2017;20:00;7805
Nouvelle-Aquitaine;Données définitives;07/01/2017;20:30;7795
Nouvelle-Aquitaine;Données définitives;07/01/2017;21:00;7603
Nouvelle-Aquitaine;Données définitives;07/01/2017;21:30;7494
Nouvelle-Aquitaine;Données définitives;07/01/2017;22:00;7323
Nouvelle-Aquitaine;Données définitives;07/01/2017;22:30;7458
Nouvelle-Aquitaine;Données définitives;07/01/2017;23:00;7824
Nouvelle-Aquitaine;Données définitives;07/01/2017;23:30;7634
Nouvelle-Aquitaine;Données définitives;08/01/2017;00:00;7708
Nouvelle-Aquitaine;Données définitives;08/01/2017;00:30;7681
Nouvelle-Aquitaine;Données définitives;08/01/2017;01:00;7482
Nouvelle-Aquitaine;Données définitives;08/01/2017;01:30;7689
Nouvelle-Aquitaine;Données définitives;08/01/2017;02:00;7470
Nouvelle-Aquitaine;Données définitives;08/01/2017;02:30;7478
Nouvelle-Aquitaine;Données définitives;08/01/2017;03:00;7129
Nouvelle-Aquitaine;Données définitives;08/01/2017;03:30;7064
Nouvelle-Aquitaine;Données définitives;08/01/2017;04:00;6893
Nouvelle-Aquitaine;Données définitives;08/01/2017;04:30;6760
Nouvelle-Aquitaine;Données définitives;08/01/2017;05:00;6749
Nouvelle-Aquitaine;Données définitives;08/01/2017;05:30;6798
Nouvelle-Aquitaine;Données définitives;08/01/2017;06:00;6834
Nouvelle-Aquitaine;Données définitives;08/01/2017;06:30;6867
Nouvelle-Aquitaine;Données définitives;08/01/2017;07:00;6953
Nouvelle-Aquitaine;Données définitives;08/01/2017;07:30;6968
Nouvelle-Aquitaine;Données définitives;08/01/2017;08:00;7109
Nouvelle-Aquitaine;Données définitives;08/01/2017;08:30;7112
Nouvelle-Aquitaine;Données définitives;08/01/2017;09:00;7190
Nouvelle-Aquitaine;Données définitives;08/01/2017;09:30;7283
Nouvelle-Aquitaine;Données définitives;08/01/2017;10:00;7336
Nouvelle-Aquitaine;Données définitives;08/01/2017;10:30;7504
Nouvelle-Aquitaine;Données définitives;08/01/2017;11:00;7431
Nouvelle-Aquitaine;Données définitives;08/01/2017;11:30;7557
Nouvelle-Aquitaine;Données définitives;08/01/2017;12:00;7561
Nouvelle-Aquitaine;Données définitives;08/01/2017;12:30;7536
