Date;Heures;Consommation;Tmin;Tmoy;Tmax;Gaz;Taux de Co2
10/04/2019;12:30;5386;4.91;16.77;10.84;4401;37
10/04/2019;13:00;5469;4.91;16.77;10.84;4361;36
10/04/2019;13:30;5324;4.91;16.77;10.84;4286;36
10/04/2019;14:00;5299;4.91;16.77;10.84;4089;35
10/04/2019;14:30;5263;4.91;16.77;10.84;3421;32
10/04/2019;15:00;5070;4.91;16.77;10.84;3197;32
10/04/2019;15:30;5076;4.91;16.77;10.84;3061;31
10/04/2019;16:00;4881;4.91;16.77;10.84;3015;31
10/04/2019;16:30;4745;4.91;16.77;10.84;3058;31
10/04/2019;17:00;4648;4.91;16.77;10.84;3029;31
10/04/2019;17:30;4551;4.91;16.77;10.84;3569;34
10/04/2019;18:00;4598;4.91;16.77;10.84;3657;34
10/04/2019;18:30;4700;4.91;16.77;10.84;3615;32
10/04/2019;19:00;5082;4.91;16.77;10.84;3734;32
10/04/2019;19:30;5163;4.91;16.77;10.84;3664;32
10/04/2019;20:00;5141;4.91;16.77;10.84;3578;31
10/04/2019;20:30;5016;4.91;16.77;10.84;3448;31
10/04/2019;21:00;5065;4.91;16.77;10.84;3402;29
10/04/2019;21:30;4811;4.91;16.77;10.84;3588;25
10/04/2019;22:00;4801;4.91;16.77;10.84;3474;25
10/04/2019;22:30;4834;4.91;16.77;10.84;2934;22
10/04/2019;23:00;5192;4.91;16.77;10.84;2914;22
10/04/2019;23:30;5071;4.91;16.77;10.84;2023;17
11/04/2019;00:00;4879;7.34;15.81;11.58;1896;17
11/04/2019;00:30;4963;7.34;15.81;11.58;1632;15
11/04/2019;01:00;4729;7.34;15.81;11.58;1129;13
11/04/2019;01:30;4856;7.34;15.81;11.58;1050;12
11/04/2019;02:00;4669;7.34;15.81;11.58;1008;13
11/04/2019;02:30;4696;7.34;15.81;11.58;1078;13
11/04/2019;03:00;4484;7.34;15.81;11.58;1003;12
11/04/2019;03:30;4327;7.34;15.81;11.58;1007;12
11/04/2019;04:00;4238;7.34;15.81;11.58;1031;12
11/04/2019;04:30;4214;7.34;15.81;11.58;1080;13
11/04/2019;05:00;4239;7.34;15.81;11.58;1144;13
11/04/2019;05:30;4387;7.34;15.81;11.58;1770;16
11/04/2019;06:00;4607;7.34;15.81;11.58;2398;19
11/04/2019;06:30;5078;7.34;15.81;11.58;3019;26
11/04/2019;07:00;5510;7.34;15.81;11.58;3526;29
11/04/2019;07:30;5713;7.34;15.81;11.58;3739;30
11/04/2019;08:00;5930;7.34;15.81;11.58;3769;31
11/04/2019;08:30;5945;7.34;15.81;11.58;3790;33
11/04/2019;09:00;6070;7.34;15.81;11.58;3841;33
11/04/2019;09:30;6131;7.34;15.81;11.58;3686;34
11/04/2019;10:00;6030;7.34;15.81;11.58;3667;33
11/04/2019;10:30;6008;7.34;15.81;11.58;3646;33
11/04/2019;11:00;5906;7.34;15.81;11.58;3583;33
11/04/2019;11:30;5707;7.34;15.81;11.58;3517;32
11/04/2019;12:00;5648;7.34;15.81;11.58;3529;32
11/04/2019;12:30;5547;7.34;15.81;11.58;3523;32
11/04/2019;13:00;5617;7.34;15.81;11.58;3553;32
11/04/2019;13:30;5466;7.34;15.81;11.58;3678;33
11/04/2019;14:00;5478;7.34;15.81;11.58;3461;32
11/04/2019;14:30;5487;7.34;15.81;11.58;3364;32
11/04/2019;15:00;5223;7.34;15.81;11.58;3335;32
11/04/2019;15:30;5173;7.34;15.81;11.58;2946;30
11/04/2019;16:00;5002;7.34;15.81;11.58;2876;30
11/04/2019;16:30;4917;7.34;15.81;11.58;3195;32
11/04/2019;17:00;4748;7.34;15.81;11.58;3308;32
11/04/2019;17:30;4709;7.34;15.81;11.58;3512;33
11/04/2019;18:00;4650;7.34;15.81;11.58;3688;34
11/04/2019;18:30;4814;7.34;15.81;11.58;3531;33
11/04/2019;19:00;5154;7.34;15.81;11.58;3611;33
11/04/2019;19:30;5236;7.34;15.81;11.58;3580;33
11/04/2019;20:00;5234;7.34;15.81;11.58;3648;33
11/04/2019;20:30;5081;7.34;15.81;11.58;3685;34
11/04/2019;21:00;5087;7.34;15.81;11.58;3715;31
11/04/2019;21:30;4988;7.34;15.81;11.58;3781;27
11/04/2019;22:00;4864;7.34;15.81;11.58;3546;25
11/04/2019;22:30;4902;7.34;15.81;11.58;3687;26
11/04/2019;23:00;5260;7.34;15.81;11.58;3804;26
11/04/2019;23:30;5143;7.34;15.81;11.58;3762;26
12/04/2019;00:00;5008;4.16;16.2;10.18;3771;27
12/04/2019;00:30;4947;4.16;16.2;10.18;3712;27
12/04/2019;01:00;4713;4.16;16.2;10.18;3444;27
12/04/2019;01:30;4862;4.16;16.2;10.18;3351;28
12/04/2019;02:00;4680;4.16;16.2;10.18;3163;28
12/04/2019;02:30;4729;4.16;16.2;10.18;3443;29
12/04/2019;03:00;4593;4.16;16.2;10.18;3325;30
12/04/2019;03:30;4462;4.16;16.2;10.18;3472;32
12/04/2019;04:00;4409;4.16;16.2;10.18;3330;32
12/04/2019;04:30;4366;4.16;16.2;10.18;3327;32
12/04/2019;05:00;4503;4.16;16.2;10.18;3552;33
12/04/2019;05:30;4672;4.16;16.2;10.18;4060;35
12/04/2019;06:00;4965;4.16;16.2;10.18;4746;38
12/04/2019;06:30;5464;4.16;16.2;10.18;5451;40
12/04/2019;07:00;5892;4.16;16.2;10.18;5675;40
12/04/2019;07:30;6023;4.16;16.2;10.18;5667;39
12/04/2019;08:00;6258;4.16;16.2;10.18;5896;40
12/04/2019;08:30;6263;4.16;16.2;10.18;6027;40
12/04/2019;09:00;6237;4.16;16.2;10.18;6053;40
12/04/2019;09:30;6244;4.16;16.2;10.18;5965;40
12/04/2019;10:00;6098;4.16;16.2;10.18;5841;39
12/04/2019;10:30;5838;4.16;16.2;10.18;5810;39
12/04/2019;11:00;5760;4.16;16.2;10.18;5736;39
12/04/2019;11:30;5651;4.16;16.2;10.18;5745;39
12/04/2019;12:00;5514;4.16;16.2;10.18;5192;35
12/04/2019;12:30;5454;4.16;16.2;10.18;5406;37
12/04/2019;13:00;5537;4.16;16.2;10.18;5640;38
12/04/2019;13:30;5373;4.16;16.2;10.18;5712;38
12/04/2019;14:00;5280;4.16;16.2;10.18;5615;38
12/04/2019;14:30;5326;4.16;16.2;10.18;5756;39
12/04/2019;15:00;5072;4.16;16.2;10.18;5629;39
12/04/2019;15:30;5024;4.16;16.2;10.18;5554;39
12/04/2019;16:00;4794;4.16;16.2;10.18;5568;40
12/04/2019;16:30;4676;4.16;16.2;10.18;5610;40
12/04/2019;17:00;4546;4.16;16.2;10.18;5811;41
12/04/2019;17:30;4438;4.16;16.2;10.18;5838;41
12/04/2019;18:00;4412;4.16;16.2;10.18;5947;42
12/04/2019;18:30;4472;4.16;16.2;10.18;5811;41
12/04/2019;19:00;4675;4.16;16.2;10.18;5855;41
12/04/2019;19:30;4647;4.16;16.2;10.18;5880;41
12/04/2019;20:00;4678;4.16;16.2;10.18;5859;41
12/04/2019;20:30;4626;4.16;16.2;10.18;5865;41
12/04/2019;21:00;4683;4.16;16.2;10.18;5830;41
12/04/2019;21:30;4792;4.16;16.2;10.18;5916;42
12/04/2019;22:00;4699;4.16;16.2;10.18;5728;42
12/04/2019;22:30;4843;4.16;16.2;10.18;5193;39
12/04/2019;23:00;5259;4.16;16.2;10.18;5467;40
12/04/2019;23:30;4981;4.16;16.2;10.18;5652;42
13/04/2019;00:00;4900;1.68;16.29;8.98;5599;43
13/04/2019;00:30;5015;1.68;16.29;8.98;4867;39
13/04/2019;01:00;4747;1.68;16.29;8.98;4517;38
13/04/2019;01:30;4904;1.68;16.29;8.98;4384;33
13/04/2019;02:00;4731;1.68;16.29;8.98;3903;30
13/04/2019;02:30;4816;1.68;16.29;8.98;3447;27
13/04/2019;03:00;4625;1.68;16.29;8.98;3365;28
13/04/2019;03:30;4411;1.68;16.29;8.98;3210;27
13/04/2019;04:00;4398;1.68;16.29;8.98;2824;25
13/04/2019;04:30;4361;1.68;16.29;8.98;2751;24
13/04/2019;05:00;4413;1.68;16.29;8.98;2726;24
13/04/2019;05:30;4475;1.68;16.29;8.98;2663;24
13/04/2019;06:00;4506;1.68;16.29;8.98;2580;23
13/04/2019;06:30;4761;1.68;16.29;8.98;2868;24
13/04/2019;07:00;4884;1.68;16.29;8.98;2873;24
13/04/2019;07:30;5008;1.68;16.29;8.98;2879;23
13/04/2019;08:00;5131;1.68;16.29;8.98;2860;23
13/04/2019;08:30;5230;1.68;16.29;8.98;2895;23
13/04/2019;09:00;5333;1.68;16.29;8.98;2995;24
13/04/2019;09:30;5367;1.68;16.29;8.98;2963;24
13/04/2019;10:00;5369;1.68;16.29;8.98;2872;23
13/04/2019;10:30;5240;1.68;16.29;8.98;2872;23
13/04/2019;11:00;5195;1.68;16.29;8.98;2549;21
13/04/2019;11:30;5047;1.68;16.29;8.98;2224;19
13/04/2019;12:00;5125;1.68;16.29;8.98;2257;19
13/04/2019;12:30;5099;1.68;16.29;8.98;1775;16
13/04/2019;13:00;5248;1.68;16.29;8.98;1797;17
13/04/2019;13:30;5063;1.68;16.29;8.98;1756;16
13/04/2019;14:00;4945;1.68;16.29;8.98;1604;16
13/04/2019;14:30;4884;1.68;16.29;8.98;1312;14
13/04/2019;15:00;4619;1.68;16.29;8.98;1269;14
13/04/2019;15:30;4576;1.68;16.29;8.98;1360;15
13/04/2019;16:00;4390;1.68;16.29;8.98;1339;15
13/04/2019;16:30;4282;1.68;16.29;8.98;1358;15
13/04/2019;17:00;4179;1.68;16.29;8.98;1371;15
13/04/2019;17:30;4094;1.68;16.29;8.98;1675;17
13/04/2019;18:00;4124;1.68;16.29;8.98;2105;20
13/04/2019;18:30;4160;1.68;16.29;8.98;2264;21
13/04/2019;19:00;4226;1.68;16.29;8.98;2528;22
13/04/2019;19:30;4341;1.68;16.29;8.98;2551;22
13/04/2019;20:00;4355;1.68;16.29;8.98;2563;22
13/04/2019;20:30;4356;1.68;16.29;8.98;2584;22
13/04/2019;21:00;4479;1.68;16.29;8.98;2538;21
13/04/2019;21:30;4584;1.68;16.29;8.98;2525;21
13/04/2019;22:00;4532;1.68;16.29;8.98;2487;21
13/04/2019;22:30;4578;1.68;16.29;8.98;2526;22
13/04/2019;23:00;4960;1.68;16.29;8.98;2587;21
13/04/2019;23:30;4866;1.68;16.29;8.98;2461;21
14/04/2019;00:00;4928;4.18;15.2;9.69;2436;21
14/04/2019;00:30;4912;4.18;15.2;9.69;2530;21
14/04/2019;01:00;4615;4.18;15.2;9.69;1995;19
14/04/2019;01:30;4831;4.18;15.2;9.69;1926;19
14/04/2019;02:00;4669;4.18;15.2;9.69;1864;18
14/04/2019;02:30;4689;4.18;15.2;9.69;1944;19
14/04/2019;03:00;4483;4.18;15.2;9.69;1888;19
14/04/2019;03:30;4276;4.18;15.2;9.69;1917;20
14/04/2019;04:00;4164;4.18;15.2;9.69;1989;21
14/04/2019;04:30;4095;4.18;15.2;9.69;1871;20
14/04/2019;05:00;4074;4.18;15.2;9.69;1805;19
14/04/2019;05:30;4120;4.18;15.2;9.69;1859;20
14/04/2019;06:00;4184;4.18;15.2;9.69;1875;20
14/04/2019;06:30;4330;4.18;15.2;9.69;1915;20
14/04/2019;07:00;4354;4.18;15.2;9.69;1832;19
14/04/2019;07:30;4334;4.18;15.2;9.69;2062;20
14/04/2019;08:00;4455;4.18;15.2;9.69;2065;20
14/04/2019;08:30;4584;4.18;15.2;9.69;2046;20
14/04/2019;09:00;4719;4.18;15.2;9.69;2128;20
14/04/2019;09:30;4899;4.18;15.2;9.69;2101;19
14/04/2019;10:00;4999;4.18;15.2;9.69;2069;19
14/04/2019;10:30;5029;4.18;15.2;9.69;1584;16
14/04/2019;11:00;5031;4.18;15.2;9.69;1498;15
14/04/2019;11:30;4974;4.18;15.2;9.69;1511;15
14/04/2019;12:00;5028;4.18;15.2;9.69;1526;15
14/04/2019;12:30;5081;4.18;15.2;9.69;2068;18
14/04/2019;13:00;5152;4.18;15.2;9.69;2019;18
14/04/2019;13:30;4884;4.18;15.2;9.69;1576;15
14/04/2019;14:00;4794;4.18;15.2;9.69;1492;15
14/04/2019;14:30;4714;4.18;15.2;9.69;1468;15
14/04/2019;15:00;4535;4.18;15.2;9.69;1438;16
14/04/2019;15:30;4450;4.18;15.2;9.69;1376;15
14/04/2019;16:00;4249;4.18;15.2;9.69;1354;15
14/04/2019;16:30;4200;4.18;15.2;9.69;1396;16
14/04/2019;17:00;4100;4.18;15.2;9.69;1587;17
14/04/2019;17:30;4026;4.18;15.2;9.69;1768;18
14/04/2019;18:00;4056;4.18;15.2;9.69;1956;19
14/04/2019;18:30;4069;4.18;15.2;9.69;2570;23
14/04/2019;19:00;4187;4.18;15.2;9.69;2835;24
14/04/2019;19:30;4315;4.18;15.2;9.69;3198;26
14/04/2019;20:00;4405;4.18;15.2;9.69;3542;28
14/04/2019;20:30;4512;4.18;15.2;9.69;3599;28
14/04/2019;21:00;4638;4.18;15.2;9.69;3724;28
14/04/2019;21:30;4782;4.18;15.2;9.69;3663;27
14/04/2019;22:00;4649;4.18;15.2;9.69;3657;28
14/04/2019;22:30;4859;4.18;15.2;9.69;3601;27
14/04/2019;23:00;5138;4.18;15.2;9.69;3613;27
14/04/2019;23:30;4927;4.18;15.2;9.69;3420;26
15/04/2019;00:00;4961;5.42;19.69;12.55;3580;27
15/04/2019;00:30;4970;5.42;19.69;12.55;3597;27
15/04/2019;01:00;4628;5.42;19.69;12.55;3240;26
15/04/2019;01:30;4808;5.42;19.69;12.55;3241;26
15/04/2019;02:00;4594;5.42;19.69;12.55;3109;26
15/04/2019;02:30;4611;5.42;19.69;12.55;3335;27
15/04/2019;03:00;4474;5.42;19.69;12.55;3270;27
15/04/2019;03:30;4345;5.42;19.69;12.55;3403;28
15/04/2019;04:00;4280;5.42;19.69;12.55;3442;28
15/04/2019;04:30;4266;5.42;19.69;12.55;3807;30
15/04/2019;05:00;4253;5.42;19.69;12.55;3971;31
15/04/2019;05:30;4432;5.42;19.69;12.55;4530;34
15/04/2019;06:00;4629;5.42;19.69;12.55;5159;37
15/04/2019;06:30;4992;5.42;19.69;12.55;5397;38
15/04/2019;07:00;5438;5.42;19.69;12.55;5432;38
15/04/2019;07:30;5512;5.42;19.69;12.55;5411;38
15/04/2019;08:00;5752;5.42;19.69;12.55;5546;39
15/04/2019;08:30;5938;5.42;19.69;12.55;5467;38
15/04/2019;09:00;5918;5.42;19.69;12.55;5442;38
15/04/2019;09:30;5739;5.42;19.69;12.55;5604;38
15/04/2019;10:00;5714;5.42;19.69;12.55;5444;38
15/04/2019;10:30;5723;5.42;19.69;12.55;5367;36
15/04/2019;11:00;5661;5.42;19.69;12.55;5329;34
15/04/2019;11:30;5525;5.42;19.69;12.55;5346;33
15/04/2019;12:00;5521;5.42;19.69;12.55;5264;32
15/04/2019;12:30;5529;5.42;19.69;12.55;5213;32
15/04/2019;13:00;5638;5.42;19.69;12.55;5124;32
15/04/2019;13:30;5545;5.42;19.69;12.55;5320;33
15/04/2019;14:00;5542;5.42;19.69;12.55;4651;30
15/04/2019;14:30;5469;5.42;19.69;12.55;4706;30
15/04/2019;15:00;5256;5.42;19.69;12.55;4585;30
15/04/2019;15:30;5173;5.42;19.69;12.55;4308;29
15/04/2019;16:00;4961;5.42;19.69;12.55;4233;29
15/04/2019;16:30;4943;5.42;19.69;12.55;4278;30
15/04/2019;17:00;4756;5.42;19.69;12.55;4442;31
15/04/2019;17:30;4693;5.42;19.69;12.55;4630;32
15/04/2019;18:00;4661;5.42;19.69;12.55;4821;33
15/04/2019;18:30;4771;5.42;19.69;12.55;4756;32
15/04/2019;19:00;5071;5.42;19.69;12.55;4934;33
15/04/2019;19:30;5194;5.42;19.69;12.55;4950;33
15/04/2019;20:00;5256;5.42;19.69;12.55;5001;33
15/04/2019;20:30;5194;5.42;19.69;12.55;4816;33
15/04/2019;21:00;4926;5.42;19.69;12.55;4895;33
15/04/2019;21:30;5037;5.42;19.69;12.55;4964;34
15/04/2019;22:00;4911;5.42;19.69;12.55;4462;31
15/04/2019;22:30;4853;5.42;19.69;12.55;4500;31
15/04/2019;23:00;5171;5.42;19.69;12.55;4782;32
15/04/2019;23:30;5012;5.42;19.69;12.55;5089;35
16/04/2019;00:00;5060;9.99;18.39;14.19;4965;34
16/04/2019;00:30;4938;9.99;18.39;14.19;4482;32
16/04/2019;01:00;4565;9.99;18.39;14.19;4284;32
16/04/2019;01:30;4740;9.99;18.39;14.19;4505;33
16/04/2019;02:00;4569;9.99;18.39;14.19;4278;32
16/04/2019;02:30;4581;9.99;18.39;14.19;4413;33
16/04/2019;03:00;4322;9.99;18.39;14.19;4198;32
16/04/2019;03:30;4156;9.99;18.39;14.19;4155;32
16/04/2019;04:00;4095;9.99;18.39;14.19;4122;32
16/04/2019;04:30;4028;9.99;18.39;14.19;4066;32
16/04/2019;05:00;4113;9.99;18.39;14.19;4067;32
16/04/2019;05:30;4234;9.99;18.39;14.19;4319;34
16/04/2019;06:00;4339;9.99;18.39;14.19;4593;35
16/04/2019;06:30;4665;9.99;18.39;14.19;4876;38
16/04/2019;07:00;4814;9.99;18.39;14.19;5029;38
16/04/2019;07:30;4994;9.99;18.39;14.19;5025;38
16/04/2019;08:00;5127;9.99;18.39;14.19;5356;39
16/04/2019;08:30;5397;9.99;18.39;14.19;5501;40
16/04/2019;09:00;5572;9.99;18.39;14.19;5732;41
16/04/2019;09:30;5687;9.99;18.39;14.19;5901;41
16/04/2019;10:00;5691;9.99;18.39;14.19;5678;40
16/04/2019;10:30;5570;9.99;18.39;14.19;5709;40
16/04/2019;11:00;5541;9.99;18.39;14.19;5637;39
16/04/2019;11:30;5606;9.99;18.39;14.19;5867;40
16/04/2019;12:00;5590;9.99;18.39;14.19;5808;40
16/04/2019;12:30;5415;9.99;18.39;14.19;5787;41
16/04/2019;13:00;5548;9.99;18.39;14.19;5744;40
16/04/2019;13:30;5188;9.99;18.39;14.19;5724;41
16/04/2019;14:00;5306;9.99;18.39;14.19;5608;40
16/04/2019;14:30;5287;9.99;18.39;14.19;5661;41
16/04/2019;15:00;4970;9.99;18.39;14.19;5526;41
16/04/2019;15:30;4974;9.99;18.39;14.19;5584;41
16/04/2019;16:00;4813;9.99;18.39;14.19;5501;41
16/04/2019;16:30;4694;9.99;18.39;14.19;5572;42
16/04/2019;17:00;4529;9.99;18.39;14.19;5497;41
16/04/2019;17:30;4471;9.99;18.39;14.19;5421;41
16/04/2019;18:00;4481;9.99;18.39;14.19;5560;41
16/04/2019;18:30;4494;9.99;18.39;14.19;5545;41
16/04/2019;19:00;4831;9.99;18.39;14.19;5769;41
16/04/2019;19:30;4896;9.99;18.39;14.19;5550;41
16/04/2019;20:00;4863;9.99;18.39;14.19;5592;42
16/04/2019;20:30;4662;9.99;18.39;14.19;5578;42
16/04/2019;21:00;4693;9.99;18.39;14.19;5566;42
16/04/2019;21:30;4807;9.99;18.39;14.19;5618;43
16/04/2019;22:00;4644;9.99;18.39;14.19;5379;42
16/04/2019;22:30;4710;9.99;18.39;14.19;5542;43
16/04/2019;23:00;5070;9.99;18.39;14.19;5668;43
16/04/2019;23:30;4832;9.99;18.39;14.19;5622;44
17/04/2019;00:00;4835;8.67;20.31;14.49;5730;45
17/04/2019;00:30;4884;8.67;20.31;14.49;5646;44
17/04/2019;01:00;4588;8.67;20.31;14.49;5327;44
17/04/2019;01:30;4721;8.67;20.31;14.49;5494;46
17/04/2019;02:00;4444;8.67;20.31;14.49;5328;45
17/04/2019;02:30;4467;8.67;20.31;14.49;4906;43
17/04/2019;03:00;4245;8.67;20.31;14.49;4780;42
17/04/2019;03:30;4068;8.67;20.31;14.49;4677;41
17/04/2019;04:00;4030;8.67;20.31;14.49;4635;40
17/04/2019;04:30;3977;8.67;20.31;14.49;4916;43
17/04/2019;05:00;3996;8.67;20.31;14.49;5046;44
17/04/2019;05:30;4157;8.67;20.31;14.49;5043;44
17/04/2019;06:00;4235;8.67;20.31;14.49;5276;44
17/04/2019;06:30;4659;8.67;20.31;14.49;5152;42
17/04/2019;07:00;4767;8.67;20.31;14.49;5435;42
17/04/2019;07:30;5084;8.67;20.31;14.49;5595;42
17/04/2019;08:00;5235;8.67;20.31;14.49;5791;42
17/04/2019;08:30;5473;8.67;20.31;14.49;5776;43
17/04/2019;09:00;5465;8.67;20.31;14.49;5701;40
17/04/2019;09:30;5491;8.67;20.31;14.49;5780;40
17/04/2019;10:00;5402;8.67;20.31;14.49;5690;40
17/04/2019;10:30;5399;8.67;20.31;14.49;5733;40
17/04/2019;11:00;5194;8.67;20.31;14.49;5598;39
17/04/2019;11:30;5090;8.67;20.31;14.49;5644;40
17/04/2019;12:00;5119;8.67;20.31;14.49;5632;40
17/04/2019;12:30;5013;8.67;20.31;14.49;5174;38
17/04/2019;13:00;5122;8.67;20.31;14.49;5101;37
17/04/2019;13:30;4953;8.67;20.31;14.49;4786;35
17/04/2019;14:00;5032;8.67;20.31;14.49;4633;31
17/04/2019;14:30;5020;8.67;20.31;14.49;4697;31
17/04/2019;15:00;4822;8.67;20.31;14.49;4512;30
17/04/2019;15:30;4759;8.67;20.31;14.49;4695;31
17/04/2019;16:00;4587;8.67;20.31;14.49;4612;31
17/04/2019;16:30;4448;8.67;20.31;14.49;4693;32
17/04/2019;17:00;4391;8.67;20.31;14.49;4670;32
17/04/2019;17:30;4310;8.67;20.31;14.49;4881;33
17/04/2019;18:00;4431;8.67;20.31;14.49;4970;33
17/04/2019;18:30;4500;8.67;20.31;14.49;4678;32
17/04/2019;19:00;4616;8.67;20.31;14.49;4870;32
17/04/2019;19:30;4625;8.67;20.31;14.49;4856;33
17/04/2019;20:00;4571;8.67;20.31;14.49;4839;33
17/04/2019;20:30;4499;8.67;20.31;14.49;4841;33
17/04/2019;21:00;4537;8.67;20.31;14.49;4783;32
17/04/2019;21:30;4643;8.67;20.31;14.49;4804;32
17/04/2019;22:00;4372;8.67;20.31;14.49;4536;31
17/04/2019;22:30;4456;8.67;20.31;14.49;4208;30
17/04/2019;23:00;4819;8.67;20.31;14.49;4090;29
17/04/2019;23:30;4622;8.67;20.31;14.49;3581;26
18/04/2019;00:00;4598;10.76;20.77;15.77;3339;25
18/04/2019;00:30;4524;10.76;20.77;15.77;2985;24
18/04/2019;01:00;4275;10.76;20.77;15.77;2724;23
18/04/2019;01:30;4369;10.76;20.77;15.77;3355;27
18/04/2019;02:00;4197;10.76;20.77;15.77;3174;26
18/04/2019;02:30;4236;10.76;20.77;15.77;3294;26
18/04/2019;03:00;4200;10.76;20.77;15.77;3092;25
18/04/2019;03:30;4043;10.76;20.77;15.77;3146;26
18/04/2019;04:00;3775;10.76;20.77;15.77;3091;26
18/04/2019;04:30;3743;10.76;20.77;15.77;2764;24
18/04/2019;05:00;3766;10.76;20.77;15.77;2834;24
18/04/2019;05:30;3900;10.76;20.77;15.77;3355;27
18/04/2019;06:00;4057;10.76;20.77;15.77;3436;27
18/04/2019;06:30;4356;10.76;20.77;15.77;3412;26
18/04/2019;07:00;4521;10.76;20.77;15.77;3800;27
18/04/2019;07:30;4735;10.76;20.77;15.77;3826;26
18/04/2019;08:00;4877;10.76;20.77;15.77;4128;28
18/04/2019;08:30;4988;10.76;20.77;15.77;4195;28
18/04/2019;09:00;5068;10.76;20.77;15.77;4292;28
18/04/2019;09:30;5314;10.76;20.77;15.77;4368;28
18/04/2019;10:00;5332;10.76;20.77;15.77;4122;27
18/04/2019;10:30;5092;10.76;20.77;15.77;4035;27
18/04/2019;11:00;5074;10.76;20.77;15.77;3912;26
18/04/2019;11:30;5070;10.76;20.77;15.77;3598;25
18/04/2019;12:00;5109;10.76;20.77;15.77;3219;23
18/04/2019;12:30;5065;10.76;20.77;15.77;2749;21
18/04/2019;13:00;5207;10.76;20.77;15.77;2786;21
18/04/2019;13:30;5089;10.76;20.77;15.77;2593;20
18/04/2019;14:00;5141;10.76;20.77;15.77;2545;20
18/04/2019;14:30;5128;10.76;20.77;15.77;2625;20
18/04/2019;15:00;4877;10.76;20.77;15.77;2591;20
18/04/2019;15:30;4801;10.76;20.77;15.77;2512;20
18/04/2019;16:00;4624;10.76;20.77;15.77;2301;20
18/04/2019;16:30;4483;10.76;20.77;15.77;2456;21
18/04/2019;17:00;4384;10.76;20.77;15.77;2459;21
18/04/2019;17:30;4325;10.76;20.77;15.77;2729;22
18/04/2019;18:00;4322;10.76;20.77;15.77;2930;23
18/04/2019;18:30;4416;10.76;20.77;15.77;3112;24
18/04/2019;19:00;4434;10.76;20.77;15.77;3220;24
18/04/2019;19:30;4453;10.76;20.77;15.77;3284;24
18/04/2019;20:00;4449;10.76;20.77;15.77;3299;25
18/04/2019;20:30;4369;10.76;20.77;15.77;3137;24
18/04/2019;21:00;4348;10.76;20.77;15.77;3148;24
18/04/2019;21:30;4438;10.76;20.77;15.77;3242;24
18/04/2019;22:00;4316;10.76;20.77;15.77;3096;24
18/04/2019;22:30;4433;10.76;20.77;15.77;2955;24
18/04/2019;23:00;4752;10.76;20.77;15.77;3145;24
18/04/2019;23:30;4556;10.76;20.77;15.77;3063;24
19/04/2019;00:00;4517;11.32;24.16;17.74;2946;24
19/04/2019;00:30;4442;11.32;24.16;17.74;1362;15
19/04/2019;01:00;4114;11.32;24.16;17.74;977;13
19/04/2019;01:30;4241;11.32;24.16;17.74;996;13
19/04/2019;02:00;4056;11.32;24.16;17.74;982;13
19/04/2019;02:30;4064;11.32;24.16;17.74;1041;13
19/04/2019;03:00;3869;11.32;24.16;17.74;1010;13
19/04/2019;03:30;3711;11.32;24.16;17.74;1041;14
19/04/2019;04:00;3618;11.32;24.16;17.74;1023;14
19/04/2019;04:30;3602;11.32;24.16;17.74;1055;14
19/04/2019;05:00;3595;11.32;24.16;17.74;1002;13
19/04/2019;05:30;3710;11.32;24.16;17.74;956;13
19/04/2019;06:00;3880;11.32;24.16;17.74;1051;13
19/04/2019;06:30;4160;11.32;24.16;17.74;1229;14
19/04/2019;07:00;4332;11.32;24.16;17.74;1392;15
19/04/2019;07:30;4462;11.32;24.16;17.74;1421;15
19/04/2019;08:00;4632;11.32;24.16;17.74;1440;14
19/04/2019;08:30;4813;11.32;24.16;17.74;1540;14
19/04/2019;09:00;4887;11.32;24.16;17.74;1565;15
19/04/2019;09:30;4950;11.32;24.16;17.74;1541;14
19/04/2019;10:00;4902;11.32;24.16;17.74;1544;14
19/04/2019;10:30;4899;11.32;24.16;17.74;1351;13
19/04/2019;11:00;4900;11.32;24.16;17.74;1345;13
19/04/2019;11:30;4923;11.32;24.16;17.74;1034;11
19/04/2019;12:00;4858;11.32;24.16;17.74;924;10
19/04/2019;12:30;4857;11.32;24.16;17.74;957;11
19/04/2019;13:00;4971;11.32;24.16;17.74;943;11
19/04/2019;13:30;4809;11.32;24.16;17.74;928;11
19/04/2019;14:00;4874;11.32;24.16;17.74;903;11
19/04/2019;14:30;4857;11.32;24.16;17.74;935;12
19/04/2019;15:00;4666;11.32;24.16;17.74;903;12
19/04/2019;15:30;4622;11.32;24.16;17.74;1028;12
19/04/2019;16:00;4438;11.32;24.16;17.74;971;11
19/04/2019;16:30;4286;11.32;24.16;17.74;988;11
19/04/2019;17:00;4220;11.32;24.16;17.74;931;11
19/04/2019;17:30;4137;11.32;24.16;17.74;940;11
19/04/2019;18:00;4119;11.32;24.16;17.74;965;11
19/04/2019;18:30;4193;11.32;24.16;17.74;925;11
19/04/2019;19:00;4259;11.32;24.16;17.74;924;11
19/04/2019;19:30;4244;11.32;24.16;17.74;891;11
19/04/2019;20:00;4192;11.32;24.16;17.74;901;11
19/04/2019;20:30;4085;11.32;24.16;17.74;901;11
19/04/2019;21:00;4025;11.32;24.16;17.74;900;11
19/04/2019;21:30;4200;11.32;24.16;17.74;899;11
