Date;Heures;Consommation;Tmin;Tmax;Tmoy
10/03/2017;23:30;5172;8.92;20.5;14.71
11/03/2017;00:00;4904;7.12;20.27;13.69
11/03/2017;00:30;4636;7.12;20.27;13.69
11/03/2017;01:00;4378;7.12;20.27;13.69
11/03/2017;01:30;4363;7.12;20.27;13.69
11/03/2017;02:00;4227;7.12;20.27;13.69
11/03/2017;02:30;4335;7.12;20.27;13.69
11/03/2017;03:00;4113;7.12;20.27;13.69
11/03/2017;03:30;3979;7.12;20.27;13.69
11/03/2017;04:00;3924;7.12;20.27;13.69
11/03/2017;04:30;3885;7.12;20.27;13.69
11/03/2017;05:00;3870;7.12;20.27;13.69
11/03/2017;05:30;3929;7.12;20.27;13.69
11/03/2017;06:00;3952;7.12;20.27;13.69
11/03/2017;06:30;4054;7.12;20.27;13.69
11/03/2017;07:00;4047;7.12;20.27;13.69
11/03/2017;07:30;4086;7.12;20.27;13.69
11/03/2017;08:00;4180;7.12;20.27;13.69
11/03/2017;08:30;4302;7.12;20.27;13.69
11/03/2017;09:00;4369;7.12;20.27;13.69
11/03/2017;09:30;4421;7.12;20.27;13.69
11/03/2017;10:00;4413;7.12;20.27;13.69
11/03/2017;10:30;4397;7.12;20.27;13.69
11/03/2017;11:00;4318;7.12;20.27;13.69
11/03/2017;11:30;4336;7.12;20.27;13.69
11/03/2017;12:00;4406;7.12;20.27;13.69
11/03/2017;12:30;4459;7.12;20.27;13.69
11/03/2017;13:00;4392;7.12;20.27;13.69
11/03/2017;13:30;4449;7.12;20.27;13.69
11/03/2017;14:00;4278;7.12;20.27;13.69
11/03/2017;14:30;4293;7.12;20.27;13.69
11/03/2017;15:00;4202;7.12;20.27;13.69
11/03/2017;15:30;4116;7.12;20.27;13.69
11/03/2017;16:00;3975;7.12;20.27;13.69
11/03/2017;16:30;3905;7.12;20.27;13.69
11/03/2017;17:00;3876;7.12;20.27;13.69
11/03/2017;17:30;3894;7.12;20.27;13.69
11/03/2017;18:00;4030;7.12;20.27;13.69
11/03/2017;18:30;4209;7.12;20.27;13.69
11/03/2017;19:00;4678;7.12;20.27;13.69
11/03/2017;19:30;4880;7.12;20.27;13.69
11/03/2017;20:00;4842;7.12;20.27;13.69
11/03/2017;20:30;4681;7.12;20.27;13.69
11/03/2017;21:00;4538;7.12;20.27;13.69
11/03/2017;21:30;4374;7.12;20.27;13.69
11/03/2017;22:00;4304;7.12;20.27;13.69
11/03/2017;22:30;4384;7.12;20.27;13.69
11/03/2017;23:00;4507;7.12;20.27;13.69
11/03/2017;23:30;5120;7.12;20.27;13.69
12/03/2017;00:00;4882;5.93;15.17;10.55
12/03/2017;00:30;4621;5.93;15.17;10.55
12/03/2017;01:00;4388;5.93;15.17;10.55
12/03/2017;01:30;4413;5.93;15.17;10.55
12/03/2017;02:00;4285;5.93;15.17;10.55
12/03/2017;02:30;4429;5.93;15.17;10.55
12/03/2017;03:00;4176;5.93;15.17;10.55
12/03/2017;03:30;3999;5.93;15.17;10.55
12/03/2017;04:00;3904;5.93;15.17;10.55
12/03/2017;04:30;3844;5.93;15.17;10.55
12/03/2017;05:00;3850;5.93;15.17;10.55
12/03/2017;05:30;3890;5.93;15.17;10.55
12/03/2017;06:00;3887;5.93;15.17;10.55
12/03/2017;06:30;3924;5.93;15.17;10.55
12/03/2017;07:00;3906;5.93;15.17;10.55
12/03/2017;07:30;3907;5.93;15.17;10.55
12/03/2017;08:00;3951;5.93;15.17;10.55
12/03/2017;08:30;4097;5.93;15.17;10.55
12/03/2017;09:00;4217;5.93;15.17;10.55
12/03/2017;09:30;4343;5.93;15.17;10.55
12/03/2017;10:00;4399;5.93;15.17;10.55
12/03/2017;10:30;4469;5.93;15.17;10.55
12/03/2017;11:00;4480;5.93;15.17;10.55
12/03/2017;11:30;4550;5.93;15.17;10.55
12/03/2017;12:00;4669;5.93;15.17;10.55
12/03/2017;12:30;4787;5.93;15.17;10.55
12/03/2017;13:00;4672;5.93;15.17;10.55
12/03/2017;13:30;4717;5.93;15.17;10.55
12/03/2017;14:00;4551;5.93;15.17;10.55
12/03/2017;14:30;4573;5.93;15.17;10.55
12/03/2017;15:00;4462;5.93;15.17;10.55
12/03/2017;15:30;4370;5.93;15.17;10.55
12/03/2017;16:00;4327;5.93;15.17;10.55
12/03/2017;16:30;4229;5.93;15.17;10.55
12/03/2017;17:00;4213;5.93;15.17;10.55
12/03/2017;17:30;4248;5.93;15.17;10.55
12/03/2017;18:00;4344;5.93;15.17;10.55
12/03/2017;18:30;4563;5.93;15.17;10.55
12/03/2017;19:00;5001;5.93;15.17;10.55
12/03/2017;19:30;5193;5.93;15.17;10.55
12/03/2017;20:00;5166;5.93;15.17;10.55
12/03/2017;20:30;4987;5.93;15.17;10.55
12/03/2017;21:00;4859;5.93;15.17;10.55
12/03/2017;21:30;4651;5.93;15.17;10.55
12/03/2017;22:00;4535;5.93;15.17;10.55
12/03/2017;22:30;4584;5.93;15.17;10.55
12/03/2017;23:00;4678;5.93;15.17;10.55
12/03/2017;23:30;5281;5.93;15.17;10.55
13/03/2017;00:00;5011;5.55;17.88;11.72
13/03/2017;00:30;4743;5.55;17.88;11.72
13/03/2017;01:00;4561;5.55;17.88;11.72
13/03/2017;01:30;4555;5.55;17.88;11.72
13/03/2017;02:00;4464;5.55;17.88;11.72
13/03/2017;02:30;4562;5.55;17.88;11.72
13/03/2017;03:00;4340;5.55;17.88;11.72
13/03/2017;03:30;4194;5.55;17.88;11.72
13/03/2017;04:00;4095;5.55;17.88;11.72
13/03/2017;04:30;4053;5.55;17.88;11.72
13/03/2017;05:00;4083;5.55;17.88;11.72
13/03/2017;05:30;4245;5.55;17.88;11.72
13/03/2017;06:00;4372;5.55;17.88;11.72
13/03/2017;06:30;4625;5.55;17.88;11.72
13/03/2017;07:00;4852;5.55;17.88;11.72
13/03/2017;07:30;4867;5.55;17.88;11.72
13/03/2017;08:00;4921;5.55;17.88;11.72
13/03/2017;08:30;4944;5.55;17.88;11.72
13/03/2017;09:00;4930;5.55;17.88;11.72
13/03/2017;09:30;4948;5.55;17.88;11.72
13/03/2017;10:00;4903;5.55;17.88;11.72
13/03/2017;10:30;4839;5.55;17.88;11.72
13/03/2017;11:00;4794;5.55;17.88;11.72
13/03/2017;11:30;4734;5.55;17.88;11.72
13/03/2017;12:00;4782;5.55;17.88;11.72
13/03/2017;12:30;4813;5.55;17.88;11.72
13/03/2017;13:00;4725;5.55;17.88;11.72
13/03/2017;13:30;4840;5.55;17.88;11.72
13/03/2017;14:00;4681;5.55;17.88;11.72
13/03/2017;14:30;4686;5.55;17.88;11.72
13/03/2017;15:00;4549;5.55;17.88;11.72
13/03/2017;15:30;4462;5.55;17.88;11.72
13/03/2017;16:00;4385;5.55;17.88;11.72
13/03/2017;16:30;4301;5.55;17.88;11.72
13/03/2017;17:00;4293;5.55;17.88;11.72
13/03/2017;17:30;4341;5.55;17.88;11.72
13/03/2017;18:00;4415;5.55;17.88;11.72
13/03/2017;18:30;4655;5.55;17.88;11.72
13/03/2017;19:00;5203;5.55;17.88;11.72
13/03/2017;19:30;5440;5.55;17.88;11.72
13/03/2017;20:00;5390;5.55;17.88;11.72
13/03/2017;20:30;5131;5.55;17.88;11.72
13/03/2017;21:00;4922;5.55;17.88;11.72
13/03/2017;21:30;4733;5.55;17.88;11.72
13/03/2017;22:00;4595;5.55;17.88;11.72
13/03/2017;22:30;4587;5.55;17.88;11.72
13/03/2017;23:00;4715;5.55;17.88;11.72
13/03/2017;23:30;5363;5.55;17.88;11.72
14/03/2017;00:00;5059;6.32;18.47;12.39
14/03/2017;00:30;4811;6.32;18.47;12.39
14/03/2017;01:00;4521;6.32;18.47;12.39
14/03/2017;01:30;4577;6.32;18.47;12.39
14/03/2017;02:00;4489;6.32;18.47;12.39
14/03/2017;02:30;4573;6.32;18.47;12.39
14/03/2017;03:00;4322;6.32;18.47;12.39
14/03/2017;03:30;4236;6.32;18.47;12.39
14/03/2017;04:00;4090;6.32;18.47;12.39
14/03/2017;04:30;4146;6.32;18.47;12.39
14/03/2017;05:00;4126;6.32;18.47;12.39
14/03/2017;05:30;4268;6.32;18.47;12.39
14/03/2017;06:00;4435;6.32;18.47;12.39
14/03/2017;06:30;4734;6.32;18.47;12.39
14/03/2017;07:00;4945;6.32;18.47;12.39
14/03/2017;07:30;4901;6.32;18.47;12.39
14/03/2017;08:00;4934;6.32;18.47;12.39
14/03/2017;08:30;5018;6.32;18.47;12.39
14/03/2017;09:00;4962;6.32;18.47;12.39
14/03/2017;09:30;4930;6.32;18.47;12.39
14/03/2017;10:00;4916;6.32;18.47;12.39
14/03/2017;10:30;4787;6.32;18.47;12.39
14/03/2017;11:00;4761;6.32;18.47;12.39
14/03/2017;11:30;4699;6.32;18.47;12.39
14/03/2017;12:00;4737;6.32;18.47;12.39
14/03/2017;12:30;4798;6.32;18.47;12.39
14/03/2017;13:00;4634;6.32;18.47;12.39
14/03/2017;13:30;4776;6.32;18.47;12.39
14/03/2017;14:00;4604;6.32;18.47;12.39
14/03/2017;14:30;4657;6.32;18.47;12.39
14/03/2017;15:00;4547;6.32;18.47;12.39
14/03/2017;15:30;4516;6.32;18.47;12.39
14/03/2017;16:00;4402;6.32;18.47;12.39
14/03/2017;16:30;4302;6.32;18.47;12.39
14/03/2017;17:00;4321;6.32;18.47;12.39
14/03/2017;17:30;4304;6.32;18.47;12.39
14/03/2017;18:00;4477;6.32;18.47;12.39
14/03/2017;18:30;4642;6.32;18.47;12.39
14/03/2017;19:00;5143;6.32;18.47;12.39
14/03/2017;19:30;5417;6.32;18.47;12.39
14/03/2017;20:00;5352;6.32;18.47;12.39
14/03/2017;20:30;5083;6.32;18.47;12.39
14/03/2017;21:00;4935;6.32;18.47;12.39
14/03/2017;21:30;4733;6.32;18.47;12.39
14/03/2017;22:00;4650;6.32;18.47;12.39
14/03/2017;22:30;4608;6.32;18.47;12.39
14/03/2017;23:00;4688;6.32;18.47;12.39
14/03/2017;23:30;5324;6.32;18.47;12.39
15/03/2017;00:00;4973;7.23;19.97;13.6
15/03/2017;00:30;4715;7.23;19.97;13.6
15/03/2017;01:00;4534;7.23;19.97;13.6
15/03/2017;01:30;4486;7.23;19.97;13.6
15/03/2017;02:00;4416;7.23;19.97;13.6
15/03/2017;02:30;4502;7.23;19.97;13.6
15/03/2017;03:00;4294;7.23;19.97;13.6
15/03/2017;03:30;4179;7.23;19.97;13.6
15/03/2017;04:00;4075;7.23;19.97;13.6
15/03/2017;04:30;4064;7.23;19.97;13.6
15/03/2017;05:00;4076;7.23;19.97;13.6
15/03/2017;05:30;4152;7.23;19.97;13.6
15/03/2017;06:00;4313;7.23;19.97;13.6
15/03/2017;06:30;4601;7.23;19.97;13.6
15/03/2017;07:00;4741;7.23;19.97;13.6
15/03/2017;07:30;4838;7.23;19.97;13.6
15/03/2017;08:00;4836;7.23;19.97;13.6
15/03/2017;08:30;4848;7.23;19.97;13.6
15/03/2017;09:00;4908;7.23;19.97;13.6
15/03/2017;09:30;4828;7.23;19.97;13.6
15/03/2017;10:00;4781;7.23;19.97;13.6
15/03/2017;10:30;4774;7.23;19.97;13.6
15/03/2017;11:00;4696;7.23;19.97;13.6
15/03/2017;11:30;4667;7.23;19.97;13.6
15/03/2017;12:00;4729;7.23;19.97;13.6
15/03/2017;12:30;4732;7.23;19.97;13.6
15/03/2017;13:00;4617;7.23;19.97;13.6
15/03/2017;13:30;4772;7.23;19.97;13.6
15/03/2017;14:00;4612;7.23;19.97;13.6
15/03/2017;14:30;4706;7.23;19.97;13.6
15/03/2017;15:00;4528;7.23;19.97;13.6
15/03/2017;15:30;4425;7.23;19.97;13.6
15/03/2017;16:00;4324;7.23;19.97;13.6
15/03/2017;16:30;4246;7.23;19.97;13.6
15/03/2017;17:00;4266;7.23;19.97;13.6
15/03/2017;17:30;4194;7.23;19.97;13.6
15/03/2017;18:00;4344;7.23;19.97;13.6
15/03/2017;18:30;4557;7.23;19.97;13.6
15/03/2017;19:00;5009;7.23;19.97;13.6
15/03/2017;19:30;5300;7.23;19.97;13.6
15/03/2017;20:00;5186;7.23;19.97;13.6
15/03/2017;20:30;5019;7.23;19.97;13.6
15/03/2017;21:00;4884;7.23;19.97;13.6
15/03/2017;21:30;4633;7.23;19.97;13.6
15/03/2017;22:00;4533;7.23;19.97;13.6
15/03/2017;22:30;4478;7.23;19.97;13.6
15/03/2017;23:00;4597;7.23;19.97;13.6
15/03/2017;23:30;5225;7.23;19.97;13.6
16/03/2017;00:00;4954;5.93;19.95;12.94
16/03/2017;00:30;4651;5.93;19.95;12.94
16/03/2017;01:00;4392;5.93;19.95;12.94
16/03/2017;01:30;4424;5.93;19.95;12.94
16/03/2017;02:00;4319;5.93;19.95;12.94
16/03/2017;02:30;4430;5.93;19.95;12.94
16/03/2017;03:00;4220;5.93;19.95;12.94
16/03/2017;03:30;4104;5.93;19.95;12.94
16/03/2017;04:00;4069;5.93;19.95;12.94
16/03/2017;04:30;4015;5.93;19.95;12.94
16/03/2017;05:00;4011;5.93;19.95;12.94
16/03/2017;05:30;4186;5.93;19.95;12.94
16/03/2017;06:00;4313;5.93;19.95;12.94
16/03/2017;06:30;4504;5.93;19.95;12.94
16/03/2017;07:00;4771;5.93;19.95;12.94
16/03/2017;07:30;4800;5.93;19.95;12.94
16/03/2017;08:00;4820;5.93;19.95;12.94
16/03/2017;08:30;4804;5.93;19.95;12.94
16/03/2017;09:00;4866;5.93;19.95;12.94
16/03/2017;09:30;4795;5.93;19.95;12.94
16/03/2017;10:00;4761;5.93;19.95;12.94
16/03/2017;10:30;4722;5.93;19.95;12.94
16/03/2017;11:00;4632;5.93;19.95;12.94
16/03/2017;11:30;4650;5.93;19.95;12.94
16/03/2017;12:00;4655;5.93;19.95;12.94
16/03/2017;12:30;4710;5.93;19.95;12.94
16/03/2017;13:00;4588;5.93;19.95;12.94
16/03/2017;13:30;4681;5.93;19.95;12.94
16/03/2017;14:00;4531;5.93;19.95;12.94
16/03/2017;14:30;4566;5.93;19.95;12.94
16/03/2017;15:00;4513;5.93;19.95;12.94
16/03/2017;15:30;4396;5.93;19.95;12.94
16/03/2017;16:00;4305;5.93;19.95;12.94
16/03/2017;16:30;4193;5.93;19.95;12.94
16/03/2017;17:00;4205;5.93;19.95;12.94
16/03/2017;17:30;4181;5.93;19.95;12.94
16/03/2017;18:00;4271;5.93;19.95;12.94
16/03/2017;18:30;4469;5.93;19.95;12.94
16/03/2017;19:00;5004;5.93;19.95;12.94
16/03/2017;19:30;5282;5.93;19.95;12.94
16/03/2017;20:00;5143;5.93;19.95;12.94
16/03/2017;20:30;5019;5.93;19.95;12.94
16/03/2017;21:00;4772;5.93;19.95;12.94
16/03/2017;21:30;4598;5.93;19.95;12.94
16/03/2017;22:00;4443;5.93;19.95;12.94
16/03/2017;22:30;4508;5.93;19.95;12.94
16/03/2017;23:00;4578;5.93;19.95;12.94
16/03/2017;23:30;5164;5.93;19.95;12.94
17/03/2017;00:00;4916;5.88;19.35;12.62
17/03/2017;00:30;4573;5.88;19.35;12.62
17/03/2017;01:00;4414;5.88;19.35;12.62
17/03/2017;01:30;4395;5.88;19.35;12.62
17/03/2017;02:00;4259;5.88;19.35;12.62
17/03/2017;02:30;4447;5.88;19.35;12.62
17/03/2017;03:00;4205;5.88;19.35;12.62
17/03/2017;03:30;4074;5.88;19.35;12.62
17/03/2017;04:00;4032;5.88;19.35;12.62
17/03/2017;04:30;3944;5.88;19.35;12.62
17/03/2017;05:00;3976;5.88;19.35;12.62
17/03/2017;05:30;4094;5.88;19.35;12.62
17/03/2017;06:00;4224;5.88;19.35;12.62
17/03/2017;06:30;4494;5.88;19.35;12.62
17/03/2017;07:00;4669;5.88;19.35;12.62
17/03/2017;07:30;4785;5.88;19.35;12.62
17/03/2017;08:00;4787;5.88;19.35;12.62
17/03/2017;08:30;4856;5.88;19.35;12.62
17/03/2017;09:00;4814;5.88;19.35;12.62
17/03/2017;09:30;4884;5.88;19.35;12.62
17/03/2017;10:00;4788;5.88;19.35;12.62
17/03/2017;10:30;4805;5.88;19.35;12.62
17/03/2017;11:00;4709;5.88;19.35;12.62
17/03/2017;11:30;4717;5.88;19.35;12.62
17/03/2017;12:00;4728;5.88;19.35;12.62
17/03/2017;12:30;4710;5.88;19.35;12.62
17/03/2017;13:00;4596;5.88;19.35;12.62
17/03/2017;13:30;4700;5.88;19.35;12.62
17/03/2017;14:00;4575;5.88;19.35;12.62
17/03/2017;14:30;4646;5.88;19.35;12.62
17/03/2017;15:00;4573;5.88;19.35;12.62
17/03/2017;15:30;4424;5.88;19.35;12.62
17/03/2017;16:00;4324;5.88;19.35;12.62
17/03/2017;16:30;4284;5.88;19.35;12.62
17/03/2017;17:00;4256;5.88;19.35;12.62
17/03/2017;17:30;4228;5.88;19.35;12.62
17/03/2017;18:00;4342;5.88;19.35;12.62
17/03/2017;18:30;4454;5.88;19.35;12.62
17/03/2017;19:00;4898;5.88;19.35;12.62
17/03/2017;19:30;5082;5.88;19.35;12.62
17/03/2017;20:00;5058;5.88;19.35;12.62
17/03/2017;20:30;4938;5.88;19.35;12.62
17/03/2017;21:00;4731;5.88;19.35;12.62
17/03/2017;21:30;4627;5.88;19.35;12.62
17/03/2017;22:00;4471;5.88;19.35;12.62
17/03/2017;22:30;4508;5.88;19.35;12.62
17/03/2017;23:00;4623;5.88;19.35;12.62
17/03/2017;23:30;5210;5.88;19.35;12.62
18/03/2017;00:00;4915;7.22;18.93;13.08
18/03/2017;00:30;4668;7.22;18.93;13.08
18/03/2017;01:00;4408;7.22;18.93;13.08
18/03/2017;01:30;4392;7.22;18.93;13.08
18/03/2017;02:00;4258;7.22;18.93;13.08
18/03/2017;02:30;4397;7.22;18.93;13.08
18/03/2017;03:00;4143;7.22;18.93;13.08
18/03/2017;03:30;4008;7.22;18.93;13.08
18/03/2017;04:00;3924;7.22;18.93;13.08
18/03/2017;04:30;3890;7.22;18.93;13.08
18/03/2017;05:00;3881;7.22;18.93;13.08
18/03/2017;05:30;3903;7.22;18.93;13.08
18/03/2017;06:00;3947;7.22;18.93;13.08
18/03/2017;06:30;4010;7.22;18.93;13.08
18/03/2017;07:00;4047;7.22;18.93;13.08
18/03/2017;07:30;4085;7.22;18.93;13.08
18/03/2017;08:00;4194;7.22;18.93;13.08
18/03/2017;08:30;4329;7.22;18.93;13.08
18/03/2017;09:00;4446;7.22;18.93;13.08
18/03/2017;09:30;4489;7.22;18.93;13.08
18/03/2017;10:00;4511;7.22;18.93;13.08
18/03/2017;10:30;4510;7.22;18.93;13.08
18/03/2017;11:00;4502;7.22;18.93;13.08
18/03/2017;11:30;4495;7.22;18.93;13.08
18/03/2017;12:00;4591;7.22;18.93;13.08
18/03/2017;12:30;4684;7.22;18.93;13.08
18/03/2017;13:00;4572;7.22;18.93;13.08
18/03/2017;13:30;4625;7.22;18.93;13.08
18/03/2017;14:00;4440;7.22;18.93;13.08
18/03/2017;14:30;4469;7.22;18.93;13.08
18/03/2017;15:00;4335;7.22;18.93;13.08
18/03/2017;15:30;4240;7.22;18.93;13.08
18/03/2017;16:00;4179;7.22;18.93;13.08
18/03/2017;16:30;4068;7.22;18.93;13.08
18/03/2017;17:00;4052;7.22;18.93;13.08
18/03/2017;17:30;4057;7.22;18.93;13.08
18/03/2017;18:00;4142;7.22;18.93;13.08
18/03/2017;18:30;4341;7.22;18.93;13.08
18/03/2017;19:00;4715;7.22;18.93;13.08
18/03/2017;19:30;4938;7.22;18.93;13.08
18/03/2017;20:00;4877;7.22;18.93;13.08
18/03/2017;20:30;4711;7.22;18.93;13.08
18/03/2017;21:00;4558;7.22;18.93;13.08
18/03/2017;21:30;4383;7.22;18.93;13.08
18/03/2017;22:00;4303;7.22;18.93;13.08
18/03/2017;22:30;4352;7.22;18.93;13.08
18/03/2017;23:00;4486;7.22;18.93;13.08
18/03/2017;23:30;5144;7.22;18.93;13.08
19/03/2017;00:00;4852;10.28;20.08;15.18
19/03/2017;00:30;4577;10.28;20.08;15.18
19/03/2017;01:00;4329;10.28;20.08;15.18
19/03/2017;01:30;4315;10.28;20.08;15.18
19/03/2017;02:00;4221;10.28;20.08;15.18
19/03/2017;02:30;4327;10.28;20.08;15.18
19/03/2017;03:00;4067;10.28;20.08;15.18
19/03/2017;03:30;3878;10.28;20.08;15.18
19/03/2017;04:00;3778;10.28;20.08;15.18
19/03/2017;04:30;3686;10.28;20.08;15.18
19/03/2017;05:00;3679;10.28;20.08;15.18
19/03/2017;05:30;3715;10.28;20.08;15.18
19/03/2017;06:00;3724;10.28;20.08;15.18
19/03/2017;06:30;3729;10.28;20.08;15.18
19/03/2017;07:00;3728;10.28;20.08;15.18
19/03/2017;07:30;3711;10.28;20.08;15.18
19/03/2017;08:00;3779;10.28;20.08;15.18
19/03/2017;08:30;3881;10.28;20.08;15.18
19/03/2017;09:00;3963;10.28;20.08;15.18
19/03/2017;09:30;4044;10.28;20.08;15.18
19/03/2017;10:00;4042;10.28;20.08;15.18
19/03/2017;10:30;4085;10.28;20.08;15.18
19/03/2017;11:00;4118;10.28;20.08;15.18
19/03/2017;11:30;4139;10.28;20.08;15.18
19/03/2017;12:00;4221;10.28;20.08;15.18
19/03/2017;12:30;4299;10.28;20.08;15.18
19/03/2017;13:00;4180;10.28;20.08;15.18
19/03/2017;13:30;4215;10.28;20.08;15.18
19/03/2017;14:00;4015;10.28;20.08;15.18
19/03/2017;14:30;4061;10.28;20.08;15.18
19/03/2017;15:00;3927;10.28;20.08;15.18
19/03/2017;15:30;3838;10.28;20.08;15.18
19/03/2017;16:00;3740;10.28;20.08;15.18
19/03/2017;16:30;3600;10.28;20.08;15.18
19/03/2017;17:00;3603;10.28;20.08;15.18
19/03/2017;17:30;3611;10.28;20.08;15.18
19/03/2017;18:00;3684;10.28;20.08;15.18
19/03/2017;18:30;3867;10.28;20.08;15.18
19/03/2017;19:00;4285;10.28;20.08;15.18
19/03/2017;19:30;4626;10.28;20.08;15.18
19/03/2017;20:00;4631;10.28;20.08;15.18
19/03/2017;20:30;4493;10.28;20.08;15.18
19/03/2017;21:00;4332;10.28;20.08;15.18
19/03/2017;21:30;4130;10.28;20.08;15.18
19/03/2017;22:00;4068;10.28;20.08;15.18
19/03/2017;22:30;4088;10.28;20.08;15.18
19/03/2017;23:00;4192;10.28;20.08;15.18
19/03/2017;23:30;4840;10.28;20.08;15.18
20/03/2017;00:00;4568;9.85;19.25;14.55
20/03/2017;00:30;4323;9.85;19.25;14.55
20/03/2017;01:00;4076;9.85;19.25;14.55
20/03/2017;01:30;4072;9.85;19.25;14.55
20/03/2017;02:00;3960;9.85;19.25;14.55
20/03/2017;02:30;4075;9.85;19.25;14.55
20/03/2017;03:00;3864;9.85;19.25;14.55
20/03/2017;03:30;3738;9.85;19.25;14.55
20/03/2017;04:00;3628;9.85;19.25;14.55
20/03/2017;04:30;3569;9.85;19.25;14.55
20/03/2017;05:00;3604;9.85;19.25;14.55
20/03/2017;05:30;3726;9.85;19.25;14.55
20/03/2017;06:00;3824;9.85;19.25;14.55
20/03/2017;06:30;4063;9.85;19.25;14.55
20/03/2017;07:00;4168;9.85;19.25;14.55
20/03/2017;07:30;4264;9.85;19.25;14.55
20/03/2017;08:00;4293;9.85;19.25;14.55
20/03/2017;08:30;4414;9.85;19.25;14.55
20/03/2017;09:00;4505;9.85;19.25;14.55
20/03/2017;09:30;4571;9.85;19.25;14.55
20/03/2017;10:00;4573;9.85;19.25;14.55
20/03/2017;10:30;4597;9.85;19.25;14.55
20/03/2017;11:00;4614;9.85;19.25;14.55
20/03/2017;11:30;4634;9.85;19.25;14.55
20/03/2017;12:00;4741;9.85;19.25;14.55
20/03/2017;12:30;4729;9.85;19.25;14.55
20/03/2017;13:00;4677;9.85;19.25;14.55
20/03/2017;13:30;4775;9.85;19.25;14.55
20/03/2017;14:00;4581;9.85;19.25;14.55
20/03/2017;14:30;4681;9.85;19.25;14.55
20/03/2017;15:00;4547;9.85;19.25;14.55
20/03/2017;15:30;4426;9.85;19.25;14.55
20/03/2017;16:00;4299;9.85;19.25;14.55
20/03/2017;16:30;4251;9.85;19.25;14.55
20/03/2017;17:00;4163;9.85;19.25;14.55
20/03/2017;17:30;4159;9.85;19.25;14.55
20/03/2017;18:00;4328;9.85;19.25;14.55
20/03/2017;18:30;4473;9.85;19.25;14.55
20/03/2017;19:00;4869;9.85;19.25;14.55
20/03/2017;19:30;5148;9.85;19.25;14.55
20/03/2017;20:00;5107;9.85;19.25;14.55
20/03/2017;20:30;4803;9.85;19.25;14.55
20/03/2017;21:00;4607;9.85;19.25;14.55
20/03/2017;21:30;4411;9.85;19.25;14.55
20/03/2017;22:00;4304;9.85;19.25;14.55
20/03/2017;22:30;4338;9.85;19.25;14.55
20/03/2017;23:00;4385;9.85;19.25;14.55
20/03/2017;23:30;5041;9.85;19.25;14.55
21/03/2017;00:00;4720;8.98;18.42;13.7
21/03/2017;00:30;4436;8.98;18.42;13.7
21/03/2017;01:00;4228;8.98;18.42;13.7
21/03/2017;01:30;4186;8.98;18.42;13.7
21/03/2017;02:00;4048;8.98;18.42;13.7
21/03/2017;02:30;4166;8.98;18.42;13.7
21/03/2017;03:00;3995;8.98;18.42;13.7
21/03/2017;03:30;3793;8.98;18.42;13.7
21/03/2017;04:00;3759;8.98;18.42;13.7
21/03/2017;04:30;3641;8.98;18.42;13.7
21/03/2017;05:00;3666;8.98;18.42;13.7
21/03/2017;05:30;3827;8.98;18.42;13.7
21/03/2017;06:00;3896;8.98;18.42;13.7
21/03/2017;06:30;4145;8.98;18.42;13.7
21/03/2017;07:00;4306;8.98;18.42;13.7
21/03/2017;07:30;4344;8.98;18.42;13.7
21/03/2017;08:00;4397;8.98;18.42;13.7
21/03/2017;08:30;4489;8.98;18.42;13.7
21/03/2017;09:00;4530;8.98;18.42;13.7
21/03/2017;09:30;4561;8.98;18.42;13.7
21/03/2017;10:00;4481;8.98;18.42;13.7
21/03/2017;10:30;4470;8.98;18.42;13.7
21/03/2017;11:00;4490;8.98;18.42;13.7
21/03/2017;11:30;4429;8.98;18.42;13.7
21/03/2017;12:00;4539;8.98;18.42;13.7
21/03/2017;12:30;4556;8.98;18.42;13.7
21/03/2017;13:00;4478;8.98;18.42;13.7
21/03/2017;13:30;4539;8.98;18.42;13.7
21/03/2017;14:00;4440;8.98;18.42;13.7
21/03/2017;14:30;4472;8.98;18.42;13.7
21/03/2017;15:00;4325;8.98;18.42;13.7
21/03/2017;15:30;4232;8.98;18.42;13.7
21/03/2017;16:00;4209;8.98;18.42;13.7
21/03/2017;16:30;4131;8.98;18.42;13.7
21/03/2017;17:00;4076;8.98;18.42;13.7
21/03/2017;17:30;4183;8.98;18.42;13.7
21/03/2017;18:00;4229;8.98;18.42;13.7
21/03/2017;18:30;4453;8.98;18.42;13.7
21/03/2017;19:00;4809;8.98;18.42;13.7
21/03/2017;19:30;5070;8.98;18.42;13.7
21/03/2017;20:00;5002;8.98;18.42;13.7
21/03/2017;20:30;4811;8.98;18.42;13.7
21/03/2017;21:00;4559;8.98;18.42;13.7
21/03/2017;21:30;4373;8.98;18.42;13.7
21/03/2017;22:00;4270;8.98;18.42;13.7
21/03/2017;22:30;4205;8.98;18.42;13.7
21/03/2017;23:00;4347;8.98;18.42;13.7
21/03/2017;23:30;4982;8.98;18.42;13.7
22/03/2017;00:00;4670;8.6;16.8;12.7
22/03/2017;00:30;4386;8.6;16.8;12.7
22/03/2017;01:00;4098;8.6;16.8;12.7
22/03/2017;01:30;4082;8.6;16.8;12.7
22/03/2017;02:00;3960;8.6;16.8;12.7
22/03/2017;02:30;4169;8.6;16.8;12.7
22/03/2017;03:00;3940;8.6;16.8;12.7
22/03/2017;03:30;3758;8.6;16.8;12.7
