Date;Heures;Consommation;Gaz;Taux de Co2;Tmin;Tmax;Tmoy
09/10/2020;11:00;4337;5000;35;9.13;20.82;14.98
09/10/2020;11:30;4292;5036;35;9.13;20.82;14.98
09/10/2020;12:00;4448;4888;34;9.13;20.82;14.98
09/10/2020;12:30;4459;4801;33;9.13;20.82;14.98
09/10/2020;13:00;4470;4678;32;9.13;20.82;14.98
09/10/2020;13:30;4403;4749;33;9.13;20.82;14.98
09/10/2020;14:00;4283;4465;32;9.13;20.82;14.98
09/10/2020;14:30;4293;4535;32;9.13;20.82;14.98
09/10/2020;15:00;4213;4492;33;9.13;20.82;14.98
09/10/2020;15:30;4094;4600;33;9.13;20.82;14.98
09/10/2020;16:00;4036;4610;34;9.13;20.82;14.98
09/10/2020;16:30;3946;4614;34;9.13;20.82;14.98
09/10/2020;17:00;3855;4640;34;9.13;20.82;14.98
09/10/2020;17:30;3823;4017;31;9.13;20.82;14.98
09/10/2020;18:00;3898;4086;31;9.13;20.82;14.98
09/10/2020;18:30;4000;4001;31;9.13;20.82;14.98
09/10/2020;19:00;4181;4487;33;9.13;20.82;14.98
09/10/2020;19:30;4443;4886;36;9.13;20.82;14.98
09/10/2020;20:00;4468;4847;35;9.13;20.82;14.98
09/10/2020;20:30;4287;4666;34;9.13;20.82;14.98
09/10/2020;21:00;4083;4361;33;9.13;20.82;14.98
09/10/2020;21:30;3949;4252;33;9.13;20.82;14.98
09/10/2020;22:00;3847;3977;32;9.13;20.82;14.98
09/10/2020;22:30;3824;3885;31;9.13;20.82;14.98
09/10/2020;23:00;3989;4134;33;9.13;20.82;14.98
09/10/2020;23:30;4386;3959;32;9.13;20.82;14.98
10/10/2020;00:00;4097;3447;30;10.08;20.7;15.39
10/10/2020;00:30;3885;3231;28;10.08;20.7;15.39
10/10/2020;01:00;3673;2440;24;10.08;20.7;15.39
10/10/2020;01:30;3648;2456;25;10.08;20.7;15.39
10/10/2020;02:00;3593;2583;26;10.08;20.7;15.39
10/10/2020;02:30;3664;2646;26;10.08;20.7;15.39
10/10/2020;03:00;3436;2263;24;10.08;20.7;15.39
10/10/2020;03:30;3324;2101;23;10.08;20.7;15.39
10/10/2020;04:00;3244;2048;23;10.08;20.7;15.39
10/10/2020;04:30;3182;2256;24;10.08;20.7;15.39
10/10/2020;05:00;3173;2237;24;10.08;20.7;15.39
10/10/2020;05:30;3217;2015;22;10.08;20.7;15.39
10/10/2020;06:00;3251;2076;23;10.08;20.7;15.39
10/10/2020;06:30;3319;2048;22;10.08;20.7;15.39
10/10/2020;07:00;3399;2071;22;10.08;20.7;15.39
10/10/2020;07:30;3455;1813;20;10.08;20.7;15.39
10/10/2020;08:00;3488;1849;21;10.08;20.7;15.39
10/10/2020;08:30;3634;1872;20;10.08;20.7;15.39
10/10/2020;09:00;3810;1861;20;10.08;20.7;15.39
10/10/2020;09:30;3908;1825;19;10.08;20.7;15.39
10/10/2020;10:00;3995;1817;19;10.08;20.7;15.39
10/10/2020;10:30;4019;1786;18;10.08;20.7;15.39
10/10/2020;11:00;4008;1755;18;10.08;20.7;15.39
10/10/2020;11:30;4014;1705;17;10.08;20.7;15.39
10/10/2020;12:00;4120;1467;16;10.08;20.7;15.39
10/10/2020;12:30;4222;1437;15;10.08;20.7;15.39
10/10/2020;13:00;4201;1435;15;10.08;20.7;15.39
10/10/2020;13:30;4176;1281;14;10.08;20.7;15.39
10/10/2020;14:00;4033;934;12;10.08;20.7;15.39
10/10/2020;14:30;4015;960;12;10.08;20.7;15.39
10/10/2020;15:00;3946;904;12;10.08;20.7;15.39
10/10/2020;15:30;3830;916;12;10.08;20.7;15.39
10/10/2020;16:00;3718;1024;13;10.08;20.7;15.39
10/10/2020;16:30;3664;1127;13;10.08;20.7;15.39
10/10/2020;17:00;3650;1210;14;10.08;20.7;15.39
10/10/2020;17:30;3604;1130;13;10.08;20.7;15.39
10/10/2020;18:00;3710;1204;14;10.08;20.7;15.39
10/10/2020;18:30;3835;1209;14;10.08;20.7;15.39
10/10/2020;19:00;4062;1360;15;10.08;20.7;15.39
10/10/2020;19:30;4349;1450;15;10.08;20.7;15.39
10/10/2020;20:00;4324;1512;15;10.08;20.7;15.39
10/10/2020;20:30;4179;1527;16;10.08;20.7;15.39
10/10/2020;21:00;4005;1328;15;10.08;20.7;15.39
10/10/2020;21:30;3837;1435;16;10.08;20.7;15.39
10/10/2020;22:00;3762;1282;15;10.08;20.7;15.39
10/10/2020;22:30;3765;1289;15;10.08;20.7;15.39
10/10/2020;23:00;3939;1439;15;10.08;20.7;15.39
10/10/2020;23:30;4451;1367;15;10.08;20.7;15.39
11/10/2020;00:00;4094;1396;16;9.92;16.8;13.36
11/10/2020;00:30;3855;1171;14;9.92;16.8;13.36
11/10/2020;01:00;3649;707;11;9.92;16.8;13.36
11/10/2020;01:30;3641;708;12;9.92;16.8;13.36
11/10/2020;02:00;3594;686;12;9.92;16.8;13.36
11/10/2020;02:30;3680;611;11;9.92;16.8;13.36
11/10/2020;03:00;3443;576;11;9.92;16.8;13.36
11/10/2020;03:30;3345;566;11;9.92;16.8;13.36
11/10/2020;04:00;3248;542;11;9.92;16.8;13.36
11/10/2020;04:30;3186;533;11;9.92;16.8;13.36
11/10/2020;05:00;3155;544;11;9.92;16.8;13.36
11/10/2020;05:30;3170;548;11;9.92;16.8;13.36
11/10/2020;06:00;3180;555;11;9.92;16.8;13.36
11/10/2020;06:30;3228;590;11;9.92;16.8;13.36
11/10/2020;07:00;3267;548;11;9.92;16.8;13.36
11/10/2020;07:30;3324;570;11;9.92;16.8;13.36
11/10/2020;08:00;3354;566;11;9.92;16.8;13.36
11/10/2020;08:30;3486;576;11;9.92;16.8;13.36
11/10/2020;09:00;3671;608;11;9.92;16.8;13.36
11/10/2020;09:30;3782;615;11;9.92;16.8;13.36
11/10/2020;10:00;3926;606;10;9.92;16.8;13.36
11/10/2020;10:30;4044;622;10;9.92;16.8;13.36
11/10/2020;11:00;4106;616;10;9.92;16.8;13.36
11/10/2020;11:30;4151;635;10;9.92;16.8;13.36
11/10/2020;12:00;4291;600;10;9.92;16.8;13.36
11/10/2020;12:30;4417;583;9;9.92;16.8;13.36
11/10/2020;13:00;4315;636;10;9.92;16.8;13.36
11/10/2020;13:30;4275;592;9;9.92;16.8;13.36
11/10/2020;14:00;4107;631;10;9.92;16.8;13.36
11/10/2020;14:30;4086;624;10;9.92;16.8;13.36
11/10/2020;15:00;3974;606;10;9.92;16.8;13.36
11/10/2020;15:30;3890;623;10;9.92;16.8;13.36
11/10/2020;16:00;3767;564;9;9.92;16.8;13.36
11/10/2020;16:30;3680;596;10;9.92;16.8;13.36
11/10/2020;17:00;3663;635;10;9.92;16.8;13.36
11/10/2020;17:30;3672;1084;13;9.92;16.8;13.36
11/10/2020;18:00;3771;1303;14;9.92;16.8;13.36
11/10/2020;18:30;3954;1335;15;9.92;16.8;13.36
11/10/2020;19:00;4243;1876;18;9.92;16.8;13.36
11/10/2020;19:30;4550;1914;18;9.92;16.8;13.36
11/10/2020;20:00;4535;1993;18;9.92;16.8;13.36
11/10/2020;20:30;4392;2122;19;9.92;16.8;13.36
11/10/2020;21:00;4228;1934;18;9.92;16.8;13.36
11/10/2020;21:30;4069;2168;20;9.92;16.8;13.36
11/10/2020;22:00;3961;1907;18;9.92;16.8;13.36
11/10/2020;22:30;3941;1896;19;9.92;16.8;13.36
11/10/2020;23:00;4070;2217;20;9.92;16.8;13.36
11/10/2020;23:30;4468;2154;20;9.92;16.8;13.36
12/10/2020;00:00;4208;2124;20;8.57;17.02;12.79
12/10/2020;00:30;3968;1501;16;8.57;17.02;12.79
12/10/2020;01:00;3773;1193;15;8.57;17.02;12.79
12/10/2020;01:30;3754;1311;15;8.57;17.02;12.79
12/10/2020;02:00;3714;1392;16;8.57;17.02;12.79
12/10/2020;02:30;3824;1430;17;8.57;17.02;12.79
12/10/2020;03:00;3612;1349;16;8.57;17.02;12.79
12/10/2020;03:30;3498;1525;17;8.57;17.02;12.79
12/10/2020;04:00;3411;1592;18;8.57;17.02;12.79
12/10/2020;04:30;3354;1665;19;8.57;17.02;12.79
12/10/2020;05:00;3370;1850;20;8.57;17.02;12.79
12/10/2020;05:30;3466;1978;22;8.57;17.02;12.79
12/10/2020;06:00;3576;2345;26;8.57;17.02;12.79
12/10/2020;06:30;3848;3468;31;8.57;17.02;12.79
12/10/2020;07:00;4107;4248;35;8.57;17.02;12.79
12/10/2020;07:30;4259;4695;40;8.57;17.02;12.79
12/10/2020;08:00;4268;4973;43;8.57;17.02;12.79
12/10/2020;08:30;4369;5019;45;8.57;17.02;12.79
12/10/2020;09:00;4465;5164;47;8.57;17.02;12.79
12/10/2020;09:30;4491;5110;49;8.57;17.02;12.79
12/10/2020;10:00;4494;5079;49;8.57;17.02;12.79
12/10/2020;10:30;4468;4953;48;8.57;17.02;12.79
12/10/2020;11:00;4444;4854;49;8.57;17.02;12.79
12/10/2020;11:30;4465;4947;50;8.57;17.02;12.79
12/10/2020;12:00;4559;4854;52;8.57;17.02;12.79
12/10/2020;12:30;4612;4933;55;8.57;17.02;12.79
12/10/2020;13:00;4546;4833;52;8.57;17.02;12.79
12/10/2020;13:30;4531;4738;51;8.57;17.02;12.79
12/10/2020;14:00;4418;4790;52;8.57;17.02;12.79
12/10/2020;14:30;4416;4711;52;8.57;17.02;12.79
12/10/2020;15:00;4306;4721;54;8.57;17.02;12.79
12/10/2020;15:30;4152;4321;52;8.57;17.02;12.79
12/10/2020;16:00;4068;4357;51;8.57;17.02;12.79
12/10/2020;16:30;3962;4526;52;8.57;17.02;12.79
12/10/2020;17:00;3990;4541;55;8.57;17.02;12.79
12/10/2020;17:30;3961;4379;55;8.57;17.02;12.79
12/10/2020;18:00;4076;4704;57;8.57;17.02;12.79
12/10/2020;18:30;4227;4884;58;8.57;17.02;12.79
12/10/2020;19:00;4545;5019;58;8.57;17.02;12.79
12/10/2020;19:30;4844;4988;56;8.57;17.02;12.79
12/10/2020;20:00;4830;4909;55;8.57;17.02;12.79
12/10/2020;20:30;4570;4884;53;8.57;17.02;12.79
12/10/2020;21:00;4447;4799;54;8.57;17.02;12.79
12/10/2020;21:30;4210;4642;54;8.57;17.02;12.79
12/10/2020;22:00;4074;3755;45;8.57;17.02;12.79
12/10/2020;22:30;4036;3758;42;8.57;17.02;12.79
12/10/2020;23:00;4169;3886;42;8.57;17.02;12.79
12/10/2020;23:30;4565;3836;41;8.57;17.02;12.79
13/10/2020;00:00;4297;3598;40;6.47;17.4;11.93
13/10/2020;00:30;4052;3474;39;6.47;17.4;11.93
13/10/2020;01:00;3907;3124;38;6.47;17.4;11.93
13/10/2020;01:30;3903;3349;40;6.47;17.4;11.93
13/10/2020;02:00;3858;3482;42;6.47;17.4;11.93
13/10/2020;02:30;3932;3474;42;6.47;17.4;11.93
13/10/2020;03:00;3714;3473;43;6.47;17.4;11.93
13/10/2020;03:30;3597;3496;44;6.47;17.4;11.93
13/10/2020;04:00;3518;3079;41;6.47;17.4;11.93
13/10/2020;04:30;3539;3100;41;6.47;17.4;11.93
13/10/2020;05:00;3529;3633;45;6.47;17.4;11.93
13/10/2020;05:30;3626;4149;47;6.47;17.4;11.93
13/10/2020;06:00;3685;4447;48;6.47;17.4;11.93
13/10/2020;06:30;3959;4330;48;6.47;17.4;11.93
13/10/2020;07:00;4215;4788;49;6.47;17.4;11.93
13/10/2020;07:30;4411;4750;48;6.47;17.4;11.93
13/10/2020;08:00;4431;4824;47;6.47;17.4;11.93
13/10/2020;08:30;4475;4871;47;6.47;17.4;11.93
13/10/2020;09:00;4557;4857;46;6.47;17.4;11.93
13/10/2020;09:30;4623;4870;45;6.47;17.4;11.93
13/10/2020;10:00;4586;4794;45;6.47;17.4;11.93
13/10/2020;10:30;4559;4884;46;6.47;17.4;11.93
13/10/2020;11:00;4602;4818;45;6.47;17.4;11.93
13/10/2020;11:30;4617;4821;46;6.47;17.4;11.93
13/10/2020;12:00;4691;4774;46;6.47;17.4;11.93
13/10/2020;12:30;4693;4741;46;6.47;17.4;11.93
13/10/2020;13:00;4634;4687;46;6.47;17.4;11.93
13/10/2020;13:30;4665;4824;46;6.47;17.4;11.93
13/10/2020;14:00;4572;4720;46;6.47;17.4;11.93
13/10/2020;14:30;4513;4800;46;6.47;17.4;11.93
13/10/2020;15:00;4374;4684;46;6.47;17.4;11.93
13/10/2020;15:30;4319;4819;47;6.47;17.4;11.93
13/10/2020;16:00;4228;4730;44;6.47;17.4;11.93
13/10/2020;16:30;4076;4627;44;6.47;17.4;11.93
13/10/2020;17:00;4107;4748;45;6.47;17.4;11.93
13/10/2020;17:30;4101;4870;46;6.47;17.4;11.93
13/10/2020;18:00;4209;5032;50;6.47;17.4;11.93
13/10/2020;18:30;4302;4682;48;6.47;17.4;11.93
13/10/2020;19:00;4666;5351;52;6.47;17.4;11.93
13/10/2020;19:30;4933;5261;52;6.47;17.4;11.93
13/10/2020;20:00;4965;5229;51;6.47;17.4;11.93
13/10/2020;20:30;4690;5003;50;6.47;17.4;11.93
13/10/2020;21:00;4540;4747;49;6.47;17.4;11.93
13/10/2020;21:30;4273;4711;49;6.47;17.4;11.93
13/10/2020;22:00;4214;3708;45;6.47;17.4;11.93
13/10/2020;22:30;4196;3196;42;6.47;17.4;11.93
13/10/2020;23:00;4328;3893;45;6.47;17.4;11.93
13/10/2020;23:30;4742;3645;43;6.47;17.4;11.93
14/10/2020;00:00;4426;3723;43;6.33;17.05;11.69
14/10/2020;00:30;4160;4064;38;6.33;17.05;11.69
14/10/2020;01:00;3927;3261;34;6.33;17.05;11.69
14/10/2020;01:30;3969;3251;34;6.33;17.05;11.69
14/10/2020;02:00;3893;3197;34;6.33;17.05;11.69
14/10/2020;02:30;4011;3292;36;6.33;17.05;11.69
14/10/2020;03:00;3805;3255;36;6.33;17.05;11.69
14/10/2020;03:30;3669;3113;36;6.33;17.05;11.69
14/10/2020;04:00;3640;2701;33;6.33;17.05;11.69
14/10/2020;04:30;3605;2718;33;6.33;17.05;11.69
14/10/2020;05:00;3570;2391;31;6.33;17.05;11.69
14/10/2020;05:30;3727;2311;29;6.33;17.05;11.69
14/10/2020;06:00;3762;3256;35;6.33;17.05;11.69
14/10/2020;06:30;4068;3979;39;6.33;17.05;11.69
14/10/2020;07:00;4243;4626;43;6.33;17.05;11.69
14/10/2020;07:30;4372;4626;43;6.33;17.05;11.69
14/10/2020;08:00;4408;4712;44;6.33;17.05;11.69
14/10/2020;08:30;4626;4760;43;6.33;17.05;11.69
14/10/2020;09:00;4696;4791;42;6.33;17.05;11.69
14/10/2020;09:30;4706;4830;42;6.33;17.05;11.69
14/10/2020;10:00;4737;4479;39;6.33;17.05;11.69
14/10/2020;10:30;4703;4810;39;6.33;17.05;11.69
14/10/2020;11:00;4668;4863;39;6.33;17.05;11.69
14/10/2020;11:30;4735;4912;39;6.33;17.05;11.69
14/10/2020;12:00;4784;4841;38;6.33;17.05;11.69
14/10/2020;12:30;4880;4595;37;6.33;17.05;11.69
14/10/2020;13:00;4784;4638;36;6.33;17.05;11.69
14/10/2020;13:30;4853;4184;34;6.33;17.05;11.69
14/10/2020;14:00;4666;4293;35;6.33;17.05;11.69
14/10/2020;14:30;4706;4433;36;6.33;17.05;11.69
14/10/2020;15:00;4605;4028;34;6.33;17.05;11.69
14/10/2020;15:30;4626;4101;35;6.33;17.05;11.69
14/10/2020;16:00;4543;3322;31;6.33;17.05;11.69
14/10/2020;16:30;4247;2970;29;6.33;17.05;11.69
14/10/2020;17:00;4231;2796;29;6.33;17.05;11.69
14/10/2020;17:30;4210;2847;29;6.33;17.05;11.69
14/10/2020;18:00;4327;3602;34;6.33;17.05;11.69
14/10/2020;18:30;4506;3509;33;6.33;17.05;11.69
14/10/2020;19:00;4915;4292;37;6.33;17.05;11.69
14/10/2020;19:30;5114;4087;36;6.33;17.05;11.69
14/10/2020;20:00;5025;3978;35;6.33;17.05;11.69
14/10/2020;20:30;4758;3581;33;6.33;17.05;11.69
14/10/2020;21:00;4608;3033;30;6.33;17.05;11.69
14/10/2020;21:30;4418;3345;33;6.33;17.05;11.69
14/10/2020;22:00;4305;3163;32;6.33;17.05;11.69
14/10/2020;22:30;4273;3158;32;6.33;17.05;11.69
14/10/2020;23:00;4392;3768;34;6.33;17.05;11.69
14/10/2020;23:30;4779;3647;34;6.33;17.05;11.69
15/10/2020;00:00;4521;3589;33;6.88;14.48;10.68
15/10/2020;00:30;4250;3521;34;6.88;14.48;10.68
15/10/2020;01:00;4050;3154;32;6.88;14.48;10.68
15/10/2020;01:30;4061;3187;34;6.88;14.48;10.68
15/10/2020;02:00;4019;3165;33;6.88;14.48;10.68
15/10/2020;02:30;4132;3189;34;6.88;14.48;10.68
15/10/2020;03:00;3904;2788;32;6.88;14.48;10.68
15/10/2020;03:30;3815;2937;33;6.88;14.48;10.68
15/10/2020;04:00;3727;2899;33;6.88;14.48;10.68
15/10/2020;04:30;3685;2955;33;6.88;14.48;10.68
15/10/2020;05:00;3699;3150;35;6.88;14.48;10.68
15/10/2020;05:30;3788;3607;37;6.88;14.48;10.68
15/10/2020;06:00;3883;3994;40;6.88;14.48;10.68
15/10/2020;06:30;4157;4324;41;6.88;14.48;10.68
15/10/2020;07:00;4411;4614;42;6.88;14.48;10.68
15/10/2020;07:30;4589;4677;42;6.88;14.48;10.68
15/10/2020;08:00;4632;4889;43;6.88;14.48;10.68
15/10/2020;08:30;4685;4915;43;6.88;14.48;10.68
15/10/2020;09:00;4770;4987;44;6.88;14.48;10.68
15/10/2020;09:30;4779;4983;43;6.88;14.48;10.68
15/10/2020;10:00;4765;4970;43;6.88;14.48;10.68
15/10/2020;10:30;4750;4937;42;6.88;14.48;10.68
15/10/2020;11:00;4728;4852;42;6.88;14.48;10.68
15/10/2020;11:30;4727;4889;42;6.88;14.48;10.68
15/10/2020;12:00;4829;4862;41;6.88;14.48;10.68
15/10/2020;12:30;4902;4830;40;6.88;14.48;10.68
15/10/2020;13:00;4843;4854;41;6.88;14.48;10.68
15/10/2020;13:30;4917;4744;40;6.88;14.48;10.68
15/10/2020;14:00;4777;4638;40;6.88;14.48;10.68
15/10/2020;14:30;4772;4826;40;6.88;14.48;10.68
15/10/2020;15:00;4761;4593;39;6.88;14.48;10.68
15/10/2020;15:30;4655;4699;40;6.88;14.48;10.68
15/10/2020;16:00;4488;4654;39;6.88;14.48;10.68
15/10/2020;16:30;4445;4744;40;6.88;14.48;10.68
15/10/2020;17:00;4440;4746;41;6.88;14.48;10.68
15/10/2020;17:30;4460;4697;42;6.88;14.48;10.68
15/10/2020;18:00;4613;4847;42;6.88;14.48;10.68
15/10/2020;18:30;4772;4924;43;6.88;14.48;10.68
15/10/2020;19:00;5197;4962;41;6.88;14.48;10.68
15/10/2020;19:30;5447;4874;42;6.88;14.48;10.68
15/10/2020;20:00;5293;4837;41;6.88;14.48;10.68
15/10/2020;20:30;5033;4780;41;6.88;14.48;10.68
15/10/2020;21:00;4831;4385;38;6.88;14.48;10.68
15/10/2020;21:30;4632;4230;36;6.88;14.48;10.68
15/10/2020;22:00;4509;3649;34;6.88;14.48;10.68
15/10/2020;22:30;4470;3844;35;6.88;14.48;10.68
15/10/2020;23:00;4592;4029;36;6.88;14.48;10.68
15/10/2020;23:30;5006;4081;38;6.88;14.48;10.68
16/10/2020;00:00;4791;4134;38;8.25;16.82;12.53
16/10/2020;00:30;4444;4213;39;8.25;16.82;12.53
16/10/2020;01:00;4300;3531;35;8.25;16.82;12.53
16/10/2020;01:30;4258;3730;38;8.25;16.82;12.53
16/10/2020;02:00;4259;4020;40;8.25;16.82;12.53
16/10/2020;02:30;4355;4275;41;8.25;16.82;12.53
16/10/2020;03:00;4076;4170;41;8.25;16.82;12.53
16/10/2020;03:30;3993;3968;40;8.25;16.82;12.53
16/10/2020;04:00;3881;3938;40;8.25;16.82;12.53
16/10/2020;04:30;3883;3737;39;8.25;16.82;12.53
16/10/2020;05:00;3825;3681;39;8.25;16.82;12.53
16/10/2020;05:30;3944;4054;40;8.25;16.82;12.53
16/10/2020;06:00;4103;4407;42;8.25;16.82;12.53
16/10/2020;06:30;4320;4468;41;8.25;16.82;12.53
16/10/2020;07:00;4534;4845;42;8.25;16.82;12.53
16/10/2020;07:30;4700;4714;46;8.25;16.82;12.53
16/10/2020;08:00;4827;4980;48;8.25;16.82;12.53
16/10/2020;08:30;4900;4999;49;8.25;16.82;12.53
16/10/2020;09:00;4909;5033;48;8.25;16.82;12.53
16/10/2020;09:30;4945;4978;48;8.25;16.82;12.53
16/10/2020;10:00;4947;4975;48;8.25;16.82;12.53
16/10/2020;10:30;4899;4989;48;8.25;16.82;12.53
16/10/2020;11:00;4878;4938;45;8.25;16.82;12.53
16/10/2020;11:30;4916;4905;43;8.25;16.82;12.53
16/10/2020;12:00;4916;4915;39;8.25;16.82;12.53
16/10/2020;12:30;4998;4960;40;8.25;16.82;12.53
16/10/2020;13:00;4929;4969;40;8.25;16.82;12.53
16/10/2020;13:30;4970;4903;40;8.25;16.82;12.53
16/10/2020;14:00;4852;4737;39;8.25;16.82;12.53
16/10/2020;14:30;4763;4808;40;8.25;16.82;12.53
16/10/2020;15:00;4654;4795;41;8.25;16.82;12.53
16/10/2020;15:30;4491;4931;43;8.25;16.82;12.53
16/10/2020;16:00;4419;4944;43;8.25;16.82;12.53
16/10/2020;16:30;4352;4965;43;8.25;16.82;12.53
16/10/2020;17:00;4296;4854;41;8.25;16.82;12.53
16/10/2020;17:30;4312;4793;42;8.25;16.82;12.53
16/10/2020;18:00;4460;4802;43;8.25;16.82;12.53
16/10/2020;18:30;4576;4748;42;8.25;16.82;12.53
16/10/2020;19:00;4936;4918;42;8.25;16.82;12.53
16/10/2020;19:30;5120;4924;42;8.25;16.82;12.53
16/10/2020;20:00;5116;5058;42;8.25;16.82;12.53
16/10/2020;20:30;4995;5079;43;8.25;16.82;12.53
16/10/2020;21:00;4719;5070;42;8.25;16.82;12.53
16/10/2020;21:30;4574;5044;41;8.25;16.82;12.53
16/10/2020;22:00;4533;4929;42;8.25;16.82;12.53
16/10/2020;22:30;4518;4872;40;8.25;16.82;12.53
16/10/2020;23:00;4628;4929;36;8.25;16.82;12.53
16/10/2020;23:30;5016;4835;36;8.25;16.82;12.53
17/10/2020;00:00;4733;4579;35;6.42;17.93;12.17
17/10/2020;00:30;4510;4895;36;6.42;17.93;12.17
17/10/2020;01:00;4274;4675;36;6.42;17.93;12.17
17/10/2020;01:30;4259;4682;37;6.42;17.93;12.17
17/10/2020;02:00;4215;4521;36;6.42;17.93;12.17
17/10/2020;02:30;4298;4644;37;6.42;17.93;12.17
17/10/2020;03:00;4080;4561;37;6.42;17.93;12.17
17/10/2020;03:30;3963;4763;38;6.42;17.93;12.17
17/10/2020;04:00;3888;4505;37;6.42;17.93;12.17
17/10/2020;04:30;3846;4376;36;6.42;17.93;12.17
17/10/2020;05:00;3825;4387;37;6.42;17.93;12.17
17/10/2020;05:30;3873;4492;38;6.42;17.93;12.17
17/10/2020;06:00;3894;4558;37;6.42;17.93;12.17
17/10/2020;06:30;3933;3969;33;6.42;17.93;12.17
17/10/2020;07:00;4027;4200;34;6.42;17.93;12.17
17/10/2020;07:30;4106;3631;31;6.42;17.93;12.17
17/10/2020;08:00;4158;3722;31;6.42;17.93;12.17
17/10/2020;08:30;4300;4217;33;6.42;17.93;12.17
17/10/2020;09:00;4438;4753;35;6.42;17.93;12.17
17/10/2020;09:30;4541;4948;36;6.42;17.93;12.17
17/10/2020;10:00;4572;4891;35;6.42;17.93;12.17
17/10/2020;10:30;4573;4719;33;6.42;17.93;12.17
17/10/2020;11:00;4526;4635;33;6.42;17.93;12.17
17/10/2020;11:30;4488;4600;33;6.42;17.93;12.17
17/10/2020;12:00;4571;4590;32;6.42;17.93;12.17
17/10/2020;12:30;4662;4679;33;6.42;17.93;12.17
17/10/2020;13:00;4601;4655;32;6.42;17.93;12.17
17/10/2020;13:30;4558;4646;33;6.42;17.93;12.17
17/10/2020;14:00;4398;4214;31;6.42;17.93;12.17
17/10/2020;14:30;4407;4352;32;6.42;17.93;12.17
17/10/2020;15:00;4268;4166;31;6.42;17.93;12.17
17/10/2020;15:30;4147;4583;34;6.42;17.93;12.17
17/10/2020;16:00;4021;4561;34;6.42;17.93;12.17
17/10/2020;16:30;3973;4598;35;6.42;17.93;12.17
17/10/2020;17:00;3956;4621;35;6.42;17.93;12.17
17/10/2020;17:30;3949;4446;34;6.42;17.93;12.17
17/10/2020;18:00;4036;4787;36;6.42;17.93;12.17
17/10/2020;18:30;4243;4639;35;6.42;17.93;12.17
17/10/2020;19:00;4591;4991;36;6.42;17.93;12.17
17/10/2020;19:30;4836;4822;35;6.42;17.93;12.17
17/10/2020;20:00;4848;4690;34;6.42;17.93;12.17
17/10/2020;20:30;4684;4701;34;6.42;17.93;12.17
17/10/2020;21:00;4487;4463;33;6.42;17.93;12.17
17/10/2020;21:30;4360;4731;35;6.42;17.93;12.17
17/10/2020;22:00;4249;4150;32;6.42;17.93;12.17
17/10/2020;22:30;4257;4339;34;6.42;17.93;12.17
17/10/2020;23:00;4399;4705;35;6.42;17.93;12.17
17/10/2020;23:30;4853;4527;35;6.42;17.93;12.17
18/10/2020;00:00;4593;4505;35;5.88;17.9;11.89
18/10/2020;00:30;4334;4705;36;5.88;17.9;11.89
18/10/2020;01:00;4136;4266;35;5.88;17.9;11.89
18/10/2020;01:30;4092;3749;32;5.88;17.9;11.89
18/10/2020;02:00;4081;3316;29;5.88;17.9;11.89
18/10/2020;02:30;4169;3231;29;5.88;17.9;11.89
18/10/2020;03:00;3939;2895;27;5.88;17.9;11.89
18/10/2020;03:30;3849;2932;28;5.88;17.9;11.89
18/10/2020;04:00;3715;2578;26;5.88;17.9;11.89
18/10/2020;04:30;3683;2696;26;5.88;17.9;11.89
18/10/2020;05:00;3644;2873;28;5.88;17.9;11.89
18/10/2020;05:30;3685;2875;28;5.88;17.9;11.89
18/10/2020;06:00;3715;2866;27;5.88;17.9;11.89
18/10/2020;06:30;3772;2804;26;5.88;17.9;11.89
18/10/2020;07:00;3841;2890;27;5.88;17.9;11.89
18/10/2020;07:30;3894;2747;25;5.88;17.9;11.89
18/10/2020;08:00;3938;2685;25;5.88;17.9;11.89
18/10/2020;08:30;4062;2404;23;5.88;17.9;11.89
18/10/2020;09:00;4232;2423;23;5.88;17.9;11.89
18/10/2020;09:30;4310;2341;22;5.88;17.9;11.89
18/10/2020;10:00;4396;2305;21;5.88;17.9;11.89
18/10/2020;10:30;4431;2594;22;5.88;17.9;11.89
18/10/2020;11:00;4416;1819;17;5.88;17.9;11.89
18/10/2020;11:30;4436;1879;17;5.88;17.9;11.89
18/10/2020;12:00;4528;1844;17;5.88;17.9;11.89
18/10/2020;12:30;4600;1694;16;5.88;17.9;11.89
18/10/2020;13:00;4541;1778;17;5.88;17.9;11.89
18/10/2020;13:30;4459;1324;14;5.88;17.9;11.89
18/10/2020;14:00;4279;1374;15;5.88;17.9;11.89
18/10/2020;14:30;4255;1600;16;5.88;17.9;11.89
18/10/2020;15:00;4148;1544;16;5.88;17.9;11.89
18/10/2020;15:30;4057;1662;17;5.88;17.9;11.89
18/10/2020;16:00;3920;1478;16;5.88;17.9;11.89
18/10/2020;16:30;3811;1626;17;5.88;17.9;11.89
18/10/2020;17:00;3804;1844;19;5.88;17.9;11.89
18/10/2020;17:30;3840;2502;23;5.88;17.9;11.89
18/10/2020;18:00;3920;3015;27;5.88;17.9;11.89
18/10/2020;18:30;4117;3162;28;5.88;17.9;11.89
18/10/2020;19:00;4537;3629;29;5.88;17.9;11.89
18/10/2020;19:30;4842;3614;28;5.88;17.9;11.89
18/10/2020;20:00;4832;3298;26;5.88;17.9;11.89
