Date;TMin (°C);TMax (°C);TMoy (°C)
02/01/2020;8.4;11.82;10.11
03/01/2020;7.85;11.52;9.69
04/01/2020;1.65;9.88;5.76
05/01/2020;3.4;8.07;5.74
06/01/2020;0.75;10.7;5.72
07/01/2020;5.93;12.92;9.43
08/01/2020;11.2;12.58;11.89
09/01/2020;8.78;13.05;10.91
10/01/2020;5.92;10.75;8.34
11/01/2020;3.55;10.75;7.15
12/01/2020;7.72;12.88;10.3
13/01/2020;5.1;12.02;8.56
14/01/2020;10.2;13.25;11.72
15/01/2020;7.15;12.12;9.64
16/01/2020;5.98;13.6;9.79
17/01/2020;6.05;9.93;7.99
18/01/2020;2.1;9.55;5.82
19/01/2020;1.98;8.72;5.35
20/01/2020;2.1;8.52;5.31
21/01/2020;2.8;7.75;5.28
22/01/2020;0.1;8.0;4.05
23/01/2020;1.55;7.18;4.36
24/01/2020;0.18;5.75;2.96
25/01/2020;2.58;9.17;5.88
26/01/2020;5.85;11.32;8.59
27/01/2020;7.88;10.5;9.19
28/01/2020;3.8;9.62;6.71
29/01/2020;5.22;11.87;8.55
30/01/2020;7.1;13.2;10.15
31/01/2020;9.2;12.78;10.99
01/02/2020;9.88;13.55;11.71
02/02/2020;11.3;13.55;12.42
03/02/2020;9.18;12.75;10.96
04/02/2020;5.45;10.78;8.11
05/02/2020;4.95;10.25;7.6
06/02/2020;0.52;11.38;5.95
07/02/2020;1.65;11.98;6.81
08/02/2020;7.18;11.8;9.49
09/02/2020;7.28;13.2;10.24
10/02/2020;8.28;12.45;10.36
11/02/2020;5.2;10.15;7.68
12/02/2020;3.55;11.5;7.52
13/02/2020;7.05;11.48;9.26
14/02/2020;6.78;12.73;9.75
15/02/2020;11.02;13.82;12.42
16/02/2020;8.33;14.32;11.32
17/02/2020;5.92;11.35;8.64
18/02/2020;4.9;11.62;8.26
19/02/2020;6.3;12.25;9.27
20/02/2020;6.88;11.65;9.26
21/02/2020;1.95;11.48;6.71
22/02/2020;7.3;12.15;9.72
23/02/2020;10.45;13.12;11.79
24/02/2020;10.22;12.1;11.16
25/02/2020;5.75;11.52;8.64
26/02/2020;2.68;11.35;7.01
27/02/2020;6.0;11.77;8.89
28/02/2020;3.45;12.3;7.88
29/02/2020;5.57;10.22;7.9
01/03/2020;4.3;10.58;7.44
02/03/2020;5.6;9.78;7.69
03/03/2020;3.25;9.65;6.45
04/03/2020;3.92;13.45;8.69
05/03/2020;6.7;11.55;9.12
06/03/2020;2.92;10.58;6.75
07/03/2020;4.1;13.92;9.01
08/03/2020;7.88;13.2;10.54
09/03/2020;5.25;11.6;8.42
10/03/2020;9.57;13.65;11.61
11/03/2020;11.28;14.25;12.76
12/03/2020;6.9;11.9;9.4
13/03/2020;2.58;11.9;7.24
14/03/2020;7.72;12.42;10.07
15/03/2020;8.45;12.55;10.5
16/03/2020;4.0;12.55;8.28
17/03/2020;0.92;14.82;7.88
18/03/2020;3.15;15.42;9.29
19/03/2020;3.35;17.02;10.19
20/03/2020;8.4;14.12;11.26
21/03/2020;7.45;11.48;9.46
22/03/2020;6.55;8.25;7.4
23/03/2020;5.18;14.48;9.82
24/03/2020;4.78;16.98;10.88
25/03/2020;1.25;14.28;7.76
26/03/2020;2.4;12.5;7.45
27/03/2020;1.42;12.85;7.14
28/03/2020;3.5;11.18;7.34
29/03/2020;5.1;8.45;6.78
30/03/2020;2.6;9.02;5.81
31/03/2020;4.0;11.78;7.89
01/04/2020;2.92;12.4;7.66
02/04/2020;1.82;11.55;6.69
03/04/2020;3.12;14.75;8.94
04/04/2020;3.3;17.35;10.32
05/04/2020;7.62;18.92;13.28
06/04/2020;9.9;16.48;13.19
07/04/2020;8.65;16.7;12.68
08/04/2020;8.0;20.6;14.3
09/04/2020;7.98;22.62;15.3
10/04/2020;9.35;24.35;16.85
11/04/2020;8.0;23.98;15.99
12/04/2020;7.02;21.62;14.32
13/04/2020;10.4;15.6;13.0
14/04/2020;4.1;15.32;9.71
15/04/2020;4.52;20.23;12.38
16/04/2020;11.72;20.58;16.15
17/04/2020;11.52;19.62;15.58
18/04/2020;10.08;18.4;14.24
19/04/2020;7.65;16.65;12.15
20/04/2020;9.93;12.68;11.3
21/04/2020;11.05;18.9;14.98
22/04/2020;8.72;19.85;14.29
23/04/2020;7.2;21.28;14.24
24/04/2020;11.35;16.68;14.01
25/04/2020;8.52;18.5;13.51
26/04/2020;7.88;18.92;13.4
27/04/2020;7.9;15.75;11.82
28/04/2020;10.38;15.62;13.0
29/04/2020;9.2;14.53;11.86
30/04/2020;6.9;14.45;10.68
01/05/2020;9.35;15.75;12.55
02/05/2020;9.08;15.1;12.09
03/05/2020;12.28;18.58;15.42
04/05/2020;12.05;19.9;15.98
05/05/2020;12.45;18.32;15.39
06/05/2020;10.75;20.28;15.51
07/05/2020;10.23;22.42;16.32
08/05/2020;11.08;22.72;16.9
09/05/2020;11.8;21.5;16.65
10/05/2020;12.3;19.52;15.91
11/05/2020;8.45;12.65;10.55
12/05/2020;5.85;13.7;9.78
13/05/2020;5.6;14.62;10.11
14/05/2020;6.0;13.92;9.96
15/05/2020;5.42;15.58;10.5
16/05/2020;4.42;17.3;10.86
17/05/2020;4.65;18.45;11.55
18/05/2020;5.2;21.25;13.23
19/05/2020;6.4;21.2;13.8
20/05/2020;6.8;25.85;16.32
21/05/2020;11.52;24.48;18.0
22/05/2020;15.12;19.5;17.31
23/05/2020;10.45;18.7;14.58
24/05/2020;6.4;19.58;12.99
25/05/2020;8.88;23.12;16.0
26/05/2020;9.7;24.05;16.88
27/05/2020;11.28;26.02;18.65
28/05/2020;13.8;24.75;19.27
29/05/2020;12.7;26.05;19.38
30/05/2020;10.32;26.12;18.23
31/05/2020;13.42;26.68;20.05
01/06/2020;11.45;24.82;18.14
02/06/2020;11.75;25.05;18.4
03/06/2020;10.8;22.58;16.69
04/06/2020;12.1;16.42;14.26
05/06/2020;11.48;17.98;14.73
06/06/2020;9.2;17.02;13.11
07/06/2020;10.12;16.8;13.46
08/06/2020;10.12;19.38;14.75
09/06/2020;7.82;18.62;13.22
10/06/2020;10.5;14.82;12.66
11/06/2020;10.52;15.23;12.88
12/06/2020;11.4;18.35;14.88
13/06/2020;9.68;19.23;14.45
14/06/2020;12.0;20.15;16.08
15/06/2020;11.6;19.53;15.56
16/06/2020;12.4;18.8;15.6
17/06/2020;11.4;18.55;14.98
18/06/2020;11.75;18.12;14.94
19/06/2020;12.03;18.52;15.28
20/06/2020;13.0;20.9;16.95
21/06/2020;14.23;20.55;17.39
22/06/2020;9.72;22.08;15.9
23/06/2020;12.25;27.67;19.96
24/06/2020;14.2;29.4;21.8
25/06/2020;16.73;28.9;22.81
26/06/2020;15.35;20.0;17.67
27/06/2020;14.58;19.27;16.92
28/06/2020;12.23;20.0;16.11
29/06/2020;10.82;19.1;14.96
30/06/2020;14.27;20.05;17.16
01/07/2020;14.85;19.9;17.38
02/07/2020;11.0;18.85;14.92
03/07/2020;9.68;20.1;14.89
04/07/2020;14.88;19.48;17.18
05/07/2020;15.9;20.82;18.36
06/07/2020;9.95;19.9;14.92
07/07/2020;7.85;20.27;14.06
08/07/2020;10.68;23.4;17.04
09/07/2020;14.18;22.4;18.29
10/07/2020;12.9;20.72;16.81
11/07/2020;8.15;21.35;14.75
12/07/2020;10.25;23.18;16.71
13/07/2020;9.17;23.4;16.29
14/07/2020;13.52;20.4;16.96
15/07/2020;12.98;20.48;16.73
16/07/2020;12.75;22.28;17.51
17/07/2020;12.92;21.92;17.42
18/07/2020;13.2;23.35;18.27
19/07/2020;10.5;23.92;17.21
20/07/2020;14.32;22.75;18.54
21/07/2020;11.78;23.95;17.86
22/07/2020;10.85;24.78;17.81
23/07/2020;11.62;23.7;17.66
24/07/2020;12.55;22.35;17.45
25/07/2020;16.38;21.15;18.76
26/07/2020;12.7;22.0;17.35
27/07/2020;13.88;22.75;18.31
28/07/2020;11.05;22.0;16.52
29/07/2020;9.0;22.2;15.6
30/07/2020;10.85;30.85;20.85
31/07/2020;18.22;25.8;22.01
01/08/2020;15.25;23.6;19.42
02/08/2020;12.3;21.85;17.08
03/08/2020;12.48;21.32;16.9
04/08/2020;8.65;22.65;15.65
05/08/2020;12.75;24.95;18.85
06/08/2020;15.78;30.08;22.92
07/08/2020;14.48;31.9;23.19
08/08/2020;16.95;28.28;22.61
09/08/2020;15.32;28.67;22.0
10/08/2020;16.38;28.58;22.48
11/08/2020;17.45;29.1;23.28
12/08/2020;18.02;25.45;21.74
13/08/2020;17.0;24.43;20.71
14/08/2020;16.2;24.5;20.35
15/08/2020;12.55;24.62;18.59
16/08/2020;13.35;22.1;17.73
17/08/2020;13.0;22.55;17.78
18/08/2020;14.8;24.38;19.59
19/08/2020;18.32;22.25;20.29
20/08/2020;14.23;23.4;18.81
21/08/2020;17.65;22.78;20.21
22/08/2020;16.02;21.82;18.92
23/08/2020;13.28;21.52;17.4
24/08/2020;12.5;20.27;16.39
25/08/2020;15.98;22.05;19.01
26/08/2020;13.18;21.42;17.3
27/08/2020;13.18;22.3;17.74
28/08/2020;13.45;19.68;16.56
29/08/2020;11.35;17.52;14.44
30/08/2020;9.18;18.75;13.96
31/08/2020;7.57;20.7;14.14
01/09/2020;10.02;21.75;15.89
02/09/2020;8.78;22.28;15.52
03/09/2020;15.45;22.72;19.09
04/09/2020;15.42;20.78;18.1
05/09/2020;11.5;19.98;15.74
06/09/2020;8.95;19.58;14.26
07/09/2020;8.78;20.8;14.79
08/09/2020;11.55;23.55;17.55
09/09/2020;12.05;23.6;17.82
10/09/2020;14.75;21.48;18.11
11/09/2020;8.35;20.32;14.34
12/09/2020;8.18;21.78;14.98
13/09/2020;10.25;26.98;18.61
14/09/2020;11.72;30.8;21.26
15/09/2020;15.45;25.75;20.6
16/09/2020;14.65;25.62;20.14
17/09/2020;15.7;26.52;21.11
18/09/2020;14.92;24.1;19.51
19/09/2020;15.82;21.4;18.61
20/09/2020;14.97;20.72;17.85
21/09/2020;15.45;21.42;18.44
22/09/2020;15.7;21.7;18.7
23/09/2020;13.35;18.82;16.09
24/09/2020;9.05;15.65;12.35
25/09/2020;8.6;15.6;12.1
26/09/2020;8.23;15.37;11.8
27/09/2020;5.95;16.25;11.1
28/09/2020;5.5;18.58;12.04
29/09/2020;13.62;18.27;15.95
30/09/2020;12.8;17.42;15.11
01/10/2020;9.0;14.88;11.94
02/10/2020;8.4;13.85;11.13
03/10/2020;8.67;13.25;10.96
04/10/2020;7.9;14.88;11.39
05/10/2020;10.75;15.68;13.21
06/10/2020;11.95;15.85;13.9
07/10/2020;10.92;17.12;14.02
08/10/2020;13.82;17.95;15.89
09/10/2020;9.3;16.27;12.79
10/10/2020;6.32;15.25;10.79
11/10/2020;8.65;15.02;11.84
12/10/2020;5.35;13.6;9.48
13/10/2020;8.5;13.5;11.0
14/10/2020;4.8;14.47;9.64
15/10/2020;7.25;14.32;10.79
16/10/2020;5.35;13.82;9.59
17/10/2020;6.2;14.12;10.16
18/10/2020;5.32;15.0;10.16
19/10/2020;6.45;17.1;11.78
20/10/2020;13.78;18.68;16.23
21/10/2020;13.12;17.0;15.06
22/10/2020;11.02;18.4;14.71
23/10/2020;9.57;15.92;12.75
24/10/2020;11.52;16.23;13.88
25/10/2020;9.07;14.28;11.68
26/10/2020;7.38;14.52;10.95
27/10/2020;8.32;15.88;12.1
28/10/2020;10.2;14.72;12.46
29/10/2020;11.18;16.25;13.71
30/10/2020;13.5;15.8;14.65
31/10/2020;10.82;16.5;13.66
01/11/2020;11.05;17.25;14.15
02/11/2020;9.93;16.35;13.14
03/11/2020;6.07;11.95;9.01
04/11/2020;2.17;12.3;7.24
05/11/2020;4.38;11.92;8.15
06/11/2020;4.35;14.82;9.59
07/11/2020;10.75;16.42;13.59
08/11/2020;12.02;17.53;14.78
09/11/2020;12.05;16.45;14.25
10/11/2020;10.28;15.55;12.91
11/11/2020;9.82;15.1;12.46
12/11/2020;7.48;14.78;11.12
13/11/2020;10.0;15.38;12.69
14/11/2020;12.0;15.9;13.95
15/11/2020;10.38;13.82;12.1
16/11/2020;8.85;13.8;11.32
17/11/2020;11.45;15.15;13.3
18/11/2020;8.98;15.68;12.32
19/11/2020;6.85;12.25;9.55
20/11/2020;3.6;11.8;7.7
21/11/2020;7.85;12.9;10.38
22/11/2020;7.02;13.02;10.02
23/11/2020;6.9;12.78;9.84
24/11/2020;5.95;13.68;9.81
25/11/2020;9.05;13.3;11.18
26/11/2020;5.0;12.88;8.94
27/11/2020;6.25;11.68;8.96
28/11/2020;7.95;15.45;11.7
29/11/2020;4.95;13.5;9.22
30/11/2020;2.12;12.62;7.38
01/12/2020;5.68;10.42;8.05
02/12/2020;4.15;9.88;7.01
03/12/2020;5.07;9.0;7.04
04/12/2020;1.62;7.45;4.54
05/12/2020;1.45;9.07;5.26
06/12/2020;2.92;8.6;5.76
07/12/2020;0.13;5.48;2.8
08/12/2020;1.15;8.78;4.96
09/12/2020;1.72;10.12;5.92
10/12/2020;6.8;11.9;9.35
11/12/2020;8.72;12.12;10.42
12/12/2020;5.72;10.73;8.22
13/12/2020;4.85;13.32;9.09
14/12/2020;9.05;13.42;11.24
15/12/2020;7.2;12.25;9.73
16/12/2020;8.38;12.02;10.2
17/12/2020;6.57;12.98;9.78
18/12/2020;10.48;12.98;11.72
19/12/2020;9.22;13.3;11.26
20/12/2020;5.98;12.6;9.29
21/12/2020;9.57;14.27;11.92
22/12/2020;12.5;14.0;13.25
23/12/2020;8.2;12.98;10.59
24/12/2020;4.82;8.62;6.72
25/12/2020;1.25;7.48;4.36
26/12/2020;2.33;10.2;6.26
27/12/2020;4.55;10.15;7.35
28/12/2020;2.68;8.22;5.45
29/12/2020;3.02;8.22;5.62
30/12/2020;2.08;8.55;5.31
31/12/2020;1.4;7.08;4.24
01/01/2021;-1.45;6.28;2.41
02/01/2021;-0.45;7.12;3.34
03/01/2021;-0.13;4.92;2.4
04/01/2021;-0.15;5.32;2.59
05/01/2021;0.82;5.58;3.2
06/01/2021;-0.45;5.9;2.72
07/01/2021;-1.4;6.75;2.68
08/01/2021;-2.38;6.02;1.83
09/01/2021;-3.3;5.4;1.05
10/01/2021;-1.75;6.75;2.5
11/01/2021;0.4;8.55;4.48
12/01/2021;6.68;10.92;8.8
13/01/2021;8.52;10.8;9.66
14/01/2021;8.38;11.62;10.0
15/01/2021;3.75;8.78;6.26
16/01/2021;3.25;11.28;7.26
17/01/2021;3.72;10.22;6.98
18/01/2021;2.2;9.98;6.09
19/01/2021;8.07;11.22;9.65
20/01/2021;8.88;11.88;10.38
21/01/2021;5.78;10.48;8.12
22/01/2021;2.55;9.5;6.02
23/01/2021;2.82;8.18;5.5
24/01/2021;-0.07;8.38;4.15
25/01/2021;0.75;8.05;4.4
26/01/2021;-0.78;9.9;4.56
27/01/2021;7.38;12.3;9.84
28/01/2021;11.4;13.08;12.24
29/01/2021;9.82;12.7;11.26
30/01/2021;9.52;11.38;10.45
31/01/2021;8.05;11.6;9.82
01/02/2021;9.52;12.6;11.06
02/02/2021;9.6;13.77;11.69
03/02/2021;7.95;11.65;9.8
04/02/2021;6.18;12.85;9.51
05/02/2021;5.88;11.87;8.88
06/02/2021;2.15;9.67;5.91
07/02/2021;1.25;7.0;4.12
08/02/2021;1.3;3.72;2.51
09/02/2021;-0.65;1.1;0.22
10/02/2021;-1.2;1.7;0.25
11/02/2021;-4.1;-0.52;-2.31
12/02/2021;-1.35;2.22;0.44
13/02/2021;-1.42;2.75;0.66
14/02/2021;1.1;10.22;5.66
15/02/2021;7.67;12.82;10.25
16/02/2021;8.62;12.48;10.55
17/02/2021;9.58;12.88;11.23
18/02/2021;7.38;11.7;9.54
19/02/2021;5.12;14.08;9.6
20/02/2021;10.52;15.48;13.0
21/02/2021;8.82;13.5;11.16
22/02/2021;7.1;12.23;9.66
23/02/2021;5.7;14.65;10.17
24/02/2021;10.6;17.4;14.0
25/02/2021;6.85;11.77;9.31
26/02/2021;1.1;11.62;6.36
27/02/2021;0.82;11.88;6.35
28/02/2021;2.78;11.15;6.96
01/03/2021;1.67;14.4;8.04
02/03/2021;3.88;15.1;9.49
03/03/2021;8.1;13.85;10.98
04/03/2021;7.3;11.62;9.46
05/03/2021;5.18;8.1;6.64
06/03/2021;0.15;8.7;4.42
07/03/2021;-1.65;8.35;3.35
08/03/2021;0.7;7.25;3.98
09/03/2021;-1.0;10.32;4.66
10/03/2021;3.38;12.0;7.69
11/03/2021;7.6;13.0;10.3
12/03/2021;5.45;12.08;8.76
13/03/2021;5.55;10.68;8.11
14/03/2021;3.58;12.12;7.85
15/03/2021;8.05;13.68;10.86
16/03/2021;8.55;14.73;11.64
17/03/2021;5.32;13.85;9.59
18/03/2021;1.3;11.65;6.48
19/03/2021;7.12;11.05;9.09
20/03/2021;0.7;11.45;6.08
21/03/2021;4.32;10.62;7.48
22/03/2021;1.52;12.82;7.18
23/03/2021;1.65;13.3;7.48
24/03/2021;3.68;13.92;8.8
25/03/2021;3.35;14.0;8.68
26/03/2021;7.25;12.88;10.06
27/03/2021;3.52;12.75;8.14
28/03/2021;5.65;15.08;10.36
29/03/2021;3.98;21.52;12.75
30/03/2021;8.75;22.35;15.55
31/03/2021;9.2;21.05;15.13
01/04/2021;9.9;25.38;17.64
02/04/2021;8.75;14.75;11.75
03/04/2021;4.45;11.73;8.09
04/04/2021;2.82;13.05;7.94
05/04/2021;2.12;11.95;7.04
06/04/2021;0.13;9.3;4.71
07/04/2021;-0.58;10.6;5.01
08/04/2021;0.58;12.9;6.74
09/04/2021;1.7;13.02;7.36
10/04/2021;6.35;10.0;8.18
11/04/2021;2.58;9.57;6.08
12/04/2021;-0.92;11.85;5.46
13/04/2021;0.5;13.2;6.85
14/04/2021;0.65;13.18;6.91
15/04/2021;1.65;11.75;6.7
16/04/2021;1.05;12.18;6.61
17/04/2021;0.6;12.98;6.79
18/04/2021;0.18;14.08;7.12
19/04/2021;4.12;15.75;9.94
20/04/2021;5.38;17.58;11.48
21/04/2021;5.68;18.33;12.0
22/04/2021;7.4;18.55;12.98
23/04/2021;7.75;22.38;15.06
24/04/2021;9.23;22.1;15.66
25/04/2021;8.15;17.58;12.86
26/04/2021;6.85;15.05;10.95
27/04/2021;4.3;16.12;10.21
28/04/2021;4.38;14.92;9.65
29/04/2021;3.5;13.25;8.38
01/05/2021;1.52;13.65;7.59
02/05/2021;1.08;13.68;7.38
03/05/2021;1.9;14.95;8.43
04/05/2021;9.38;13.7;11.54
05/05/2021;4.2;13.12;8.66
06/05/2021;6.82;15.1;10.96
07/05/2021;2.25;13.98;8.11
08/05/2021;9.95;18.22;14.09
09/05/2021;11.38;18.22;14.8
10/05/2021;10.3;16.12;13.21
11/05/2021;7.48;14.95;11.21
12/05/2021;7.52;14.58;11.05
13/05/2021;7.72;15.65;11.69
14/05/2021;8.35;15.3;11.82
15/05/2021;9.02;15.52;12.28
16/05/2021;10.1;15.45;12.78
17/05/2021;9.9;15.6;12.75
18/05/2021;7.6;16.22;11.91
19/05/2021;7.57;16.3;11.94
20/05/2021;9.25;15.62;12.44
21/05/2021;10.22;15.8;13.01
22/05/2021;8.27;15.02;11.65
23/05/2021;6.2;14.82;10.51
24/05/2021;7.2;13.68;10.44
25/05/2021;7.18;15.82;11.5
26/05/2021;10.25;13.45;11.85
27/05/2021;9.9;17.6;13.75
28/05/2021;9.85;21.05;15.45
29/05/2021;11.88;21.12;16.5
30/05/2021;12.05;21.98;17.01
31/05/2021;9.38;23.75;16.56
01/06/2021;12.15;26.55;19.35
02/06/2021;15.75;19.9;17.82
03/06/2021;11.95;17.45;14.7
04/06/2021;8.95;18.52;13.74
05/06/2021;7.38;19.73;13.55
06/06/2021;10.92;19.8;15.36
07/06/2021;11.2;20.4;15.8
08/06/2021;10.75;22.45;16.6
09/06/2021;10.45;21.6;16.03
10/06/2021;13.85;22.4;18.12
11/06/2021;13.12;23.83;18.48
12/06/2021;13.92;22.33;18.12
13/06/2021;11.65;27.0;19.32
14/06/2021;14.15;26.4;20.28
15/06/2021;14.38;24.42;19.4
16/06/2021;13.45;24.98;19.21
17/06/2021;14.08;18.18;16.12
18/06/2021;14.1;18.42;16.26
19/06/2021;11.25;19.45;15.35
20/06/2021;12.62;19.35;15.99
21/06/2021;12.65;20.45;16.55
22/06/2021;12.18;15.0;13.59
23/06/2021;11.25;18.1;14.68
24/06/2021;8.07;19.88;13.98
25/06/2021;12.62;17.68;15.15
26/06/2021;10.22;16.25;13.24
27/06/2021;12.38;20.02;16.2
28/06/2021;10.25;17.77;14.01
29/06/2021;11.35;20.58;15.96
30/06/2021;13.85;20.12;16.99
01/07/2021;12.78;22.08;17.42
02/07/2021;12.6;20.95;16.77
03/07/2021;15.42;21.35;18.39
04/07/2021;15.18;19.8;17.49
05/07/2021;12.8;17.08;14.94
06/07/2021;13.12;17.98;15.55
07/07/2021;10.9;18.95;14.92
08/07/2021;13.25;19.12;16.19
09/07/2021;12.85;18.65;15.75
10/07/2021;13.4;19.85;16.62
11/07/2021;11.85;19.72;15.79
12/07/2021;12.08;19.9;15.99
13/07/2021;13.7;20.82;17.26
14/07/2021;14.8;21.62;18.21
15/07/2021;13.32;23.38;18.35
16/07/2021;13.65;23.2;18.42
17/07/2021;11.23;24.93;18.08
18/07/2021;14.42;27.5;20.96
19/07/2021;15.4;29.5;22.45
20/07/2021;16.65;29.9;23.28
21/07/2021;16.8;30.0;23.4
22/07/2021;17.92;30.08;24.0
23/07/2021;17.85;25.4;21.62
24/07/2021;15.92;19.05;17.49
25/07/2021;14.2;21.9;18.05
26/07/2021;14.22;22.58;18.4
27/07/2021;15.77;21.15;18.46
28/07/2021;12.95;21.08;17.01
29/07/2021;11.98;21.12;16.55
30/07/2021;13.18;20.38;16.77
31/07/2021;12.82;19.97;16.4
01/08/2021;11.6;19.73;15.66
02/08/2021;13.6;19.8;16.7
03/08/2021;12.12;17.35;14.74
04/08/2021;14.0;20.3;17.15
05/08/2021;14.18;20.25;17.21
06/08/2021;14.8;20.0;17.4
07/08/2021;13.9;19.48;16.69
08/08/2021;12.32;20.08;16.2
09/08/2021;14.65;21.0;17.82
10/08/2021;14.75;21.07;17.91
11/08/2021;10.5;22.08;16.29
12/08/2021;13.42;24.72;19.08
13/08/2021;11.78;23.22;17.5
14/08/2021;11.35;26.38;18.86
15/08/2021;13.27;21.68;17.48
16/08/2021;14.8;19.95;17.38
17/08/2021;13.62;18.4;16.01
18/08/2021;13.52;18.0;15.76
19/08/2021;12.65;20.0;16.32
20/08/2021;16.05;21.85;18.95
21/08/2021;14.25;21.78;18.01
22/08/2021;12.75;21.65;17.2
23/08/2021;12.05;22.65;17.35
24/08/2021;13.32;22.62;17.98
25/08/2021;13.92;23.02;18.48
26/08/2021;12.4;20.85;16.62
27/08/2021;10.58;20.5;15.54
28/08/2021;11.42;21.65;16.54
29/08/2021;12.35;21.38;16.86
30/08/2021;12.05;20.52;16.29
31/08/2021;15.08;20.45;17.76
01/09/2021;13.92;21.65;17.79
02/09/2021;13.73;23.08;18.4
03/09/2021;14.08;24.65;19.36
04/09/2021;14.15;25.1;19.62
05/09/2021;13.5;25.18;19.34
06/09/2021;14.35;29.95;22.15
07/09/2021;17.27;31.05;24.16
08/09/2021;17.77;24.5;21.14
09/09/2021;17.5;22.13;19.81
10/09/2021;16.28;20.85;18.56
11/09/2021;10.68;21.5;16.09
12/09/2021;12.25;22.92;17.59
13/09/2021;12.82;23.85;18.34
14/09/2021;17.1;23.28;20.19
15/09/2021;15.5;20.52;18.01
16/09/2021;11.85;21.15;16.5
17/09/2021;10.52;21.5;16.01
18/09/2021;15.32;21.05;18.19
19/09/2021;11.1;19.88;15.49
20/09/2021;9.77;19.47;14.62
21/09/2021;10.2;21.15;15.68
22/09/2021;9.38;21.02;15.2
23/09/2021;9.07;20.35;14.71
24/09/2021;11.45;20.6;16.03
25/09/2021;8.55;20.78;14.66
26/09/2021;14.88;21.22;18.05
27/09/2021;12.42;18.85;15.64
28/09/2021;10.65;18.65;14.65
29/09/2021;8.55;17.12;12.84
30/09/2021;6.12;18.38;12.25
01/10/2021;12.75;19.12;15.94
02/10/2021;9.68;18.2;13.94
03/10/2021;9.3;17.45;13.38
04/10/2021;10.82;18.22;14.52
05/10/2021;10.8;16.67;13.74
06/10/2021;7.8;17.62;12.71
07/10/2021;12.35;17.8;15.08
08/10/2021;11.48;20.02;15.75
09/10/2021;6.98;19.8;13.39
10/10/2021;10.35;18.55;14.45
11/10/2021;10.07;17.95;14.01
12/10/2021;5.2;17.15;11.18
13/10/2021;6.5;18.73;12.61
14/10/2021;6.8;17.2;12.0
15/10/2021;5.38;17.77;11.58
16/10/2021;6.28;18.05;12.16
17/10/2021;6.93;18.8;12.86
18/10/2021;11.8;17.75;14.78
19/10/2021;16.32;20.3;18.31
20/10/2021;12.6;18.17;15.39
21/10/2021;9.22;16.08;12.65
22/10/2021;4.15;14.78;9.46
23/10/2021;4.55;13.98;9.26
24/10/2021;6.02;16.15;11.09
25/10/2021;11.0;17.08;14.04
26/10/2021;9.18;17.82;13.5
27/10/2021;12.02;17.42;14.73
28/10/2021;10.72;17.6;14.16
29/10/2021;11.15;16.0;13.58
30/10/2021;9.12;15.52;12.32
31/10/2021;10.35;15.38;12.86
01/11/2021;7.15;14.22;10.69
02/11/2021;5.2;11.8;8.5
03/11/2021;4.42;13.1;8.76
04/11/2021;4.85;12.4;8.62
05/11/2021;3.95;12.25;8.1
06/11/2021;2.42;12.92;7.68
07/11/2021;8.88;14.12;11.5
08/11/2021;5.07;13.2;9.14
09/11/2021;9.3;14.12;11.71
10/11/2021;8.0;13.38;10.69
11/11/2021;2.42;13.95;8.19
12/11/2021;4.65;14.3;9.48
13/11/2021;10.22;13.7;11.96
14/11/2021;9.8;13.62;11.71
15/11/2021;8.28;13.27;10.78
16/11/2021;6.65;12.72;9.69
17/11/2021;6.95;14.25;10.6
18/11/2021;3.9;12.58;8.24
19/11/2021;5.5;12.22;8.86
20/11/2021;2.33;9.3;5.81
21/11/2021;5.78;10.4;8.09
22/11/2021;5.22;10.45;7.84
23/11/2021;4.08;10.38;7.22
24/11/2021;4.08;10.58;7.32
25/11/2021;5.18;10.1;7.64
26/11/2021;1.65;11.25;6.45
27/11/2021;3.0;7.6;5.3
28/11/2021;2.65;7.1;4.88
29/11/2021;1.35;8.8;5.07
30/11/2021;3.58;12.1;7.84
01/12/2021;6.52;11.42;8.98
02/12/2021;2.72;9.25;5.99
03/12/2021;1.72;12.9;7.31
04/12/2021;5.88;9.9;7.89
05/12/2021;3.88;10.1;6.99
06/12/2021;3.65;11.75;7.7
07/12/2021;3.7;11.3;7.5
08/12/2021;2.65;7.75;5.2
09/12/2021;1.88;12.35;7.11
10/12/2021;6.3;9.32;7.81
11/12/2021;4.45;11.82;8.14
12/12/2021;10.58;12.68;11.62
13/12/2021;8.62;9.88;9.25
14/12/2021;6.93;9.82;8.38
15/12/2021;4.72;7.9;6.31
16/12/2021;3.22;8.98;6.1
17/12/2021;4.7;10.7;7.7
18/12/2021;3.1;10.35;6.72
19/12/2021;2.72;7.65;5.19
20/12/2021;3.08;4.8;3.94
21/12/2021;-0.8;6.28;2.74
22/12/2021;-1.15;5.18;2.01
23/12/2021;1.67;12.25;6.96
24/12/2021;9.02;11.42;10.22
25/12/2021;8.85;11.4;10.12
26/12/2021;9.02;12.6;10.81
27/12/2021;9.1;13.4;11.25
28/12/2021;10.23;13.88;12.05
29/12/2021;9.95;14.4;12.18
30/12/2021;11.9;15.18;13.54
31/12/2021;9.6;14.58;12.09
01/01/2022;9.98;15.52;12.75
02/01/2022;11.2;13.68;12.44
03/01/2022;9.98;12.2;11.09
04/01/2022;4.12;9.25;6.69
05/01/2022;0.98;7.98;4.47
