Périmètre;Nature;Date;Heures;Consommation
Bretagne;Données définitives;04/01/2020;15:30;2853
Bretagne;Données définitives;04/01/2020;16:00;2859
Bretagne;Données définitives;04/01/2020;16:30;2860
Bretagne;Données définitives;04/01/2020;17:00;2906
Bretagne;Données définitives;04/01/2020;17:30;2993
Bretagne;Données définitives;04/01/2020;18:00;3223
Bretagne;Données définitives;04/01/2020;18:30;3294
Bretagne;Données définitives;04/01/2020;19:00;3360
Bretagne;Données définitives;04/01/2020;19:30;3324
Bretagne;Données définitives;04/01/2020;20:00;3243
Bretagne;Données définitives;04/01/2020;20:30;3140
Bretagne;Données définitives;04/01/2020;21:00;3050
Bretagne;Données définitives;04/01/2020;21:30;2978
Bretagne;Données définitives;04/01/2020;22:00;3083
Bretagne;Données définitives;04/01/2020;22:30;3086
Bretagne;Données définitives;04/01/2020;23:00;3324
Bretagne;Données définitives;04/01/2020;23:30;3193
Bretagne;Données définitives;05/01/2020;00:00;3473
Bretagne;Données définitives;05/01/2020;00:30;3350
Bretagne;Données définitives;05/01/2020;01:00;3137
Bretagne;Données définitives;05/01/2020;01:30;3031
Bretagne;Données définitives;05/01/2020;02:00;3141
Bretagne;Données définitives;05/01/2020;02:30;3001
Bretagne;Données définitives;05/01/2020;03:00;2843
Bretagne;Données définitives;05/01/2020;03:30;2770
Bretagne;Données définitives;05/01/2020;04:00;2692
Bretagne;Données définitives;05/01/2020;04:30;2679
Bretagne;Données définitives;05/01/2020;05:00;2666
Bretagne;Données définitives;05/01/2020;05:30;2694
Bretagne;Données définitives;05/01/2020;06:00;2708
Bretagne;Données définitives;05/01/2020;06:30;2811
Bretagne;Données définitives;05/01/2020;07:00;2847
Bretagne;Données définitives;05/01/2020;07:30;2924
Bretagne;Données définitives;05/01/2020;08:00;2935
Bretagne;Données définitives;05/01/2020;08:30;2998
Bretagne;Données définitives;05/01/2020;09:00;3029
Bretagne;Données définitives;05/01/2020;09:30;3062
Bretagne;Données définitives;05/01/2020;10:00;3127
