Date;TMin (°C);TMax (°C);TMoy (°C)
01/01/2016;1.13;6.99;4.06
02/01/2016;3.94;8.96;6.45
03/01/2016;3.81;7.37;5.59
04/01/2016;3.47;8.49;5.98
05/01/2016;2.79;7.79;5.29
06/01/2016;4.14;6.91;5.53
07/01/2016;4.11;9.64;6.88
08/01/2016;0.4;7.4;3.9
09/01/2016;2.04;8.81;5.43
10/01/2016;4.53;7.97;6.25
11/01/2016;4.16;8.3;6.23
12/01/2016;3.71;7.79;5.75
13/01/2016;2.61;5.67;4.14
14/01/2016;-1.87;4.9;1.51
15/01/2016;0.41;3.11;1.76
16/01/2016;-0.19;3.23;1.52
17/01/2016;-2.77;2.14;-0.31
18/01/2016;-7.64;-1.53;-4.59
19/01/2016;-5.4;-0.87;-3.14
20/01/2016;-5.44;-0.83;-3.14
21/01/2016;-5.81;1.93;-1.94
22/01/2016;-6.24;4.79;-0.73
23/01/2016;0.46;8.71;4.59
24/01/2016;-0.76;7.13;3.19
25/01/2016;0.56;12.96;6.76
26/01/2016;2.6;12.73;7.66
27/01/2016;5.29;11.57;8.43
28/01/2016;5.53;9.61;7.57
29/01/2016;1.17;9.23;5.2
30/01/2016;3.61;8.64;6.13
31/01/2016;4.76;12.8;8.78
01/02/2016;9.96;11.87;10.91
02/02/2016;8.53;11.46;9.99
03/02/2016;2.49;7.06;4.77
04/02/2016;0.53;7.87;4.2
05/02/2016;5.43;10.53;7.98
06/02/2016;3.23;13.64;8.44
07/02/2016;4.46;9.83;7.14
08/02/2016;3.74;11.37;7.56
09/02/2016;4.89;11.34;8.11
10/02/2016;1.39;6.5;3.94
11/02/2016;0.99;6.2;3.59
12/02/2016;-0.23;5.4;2.59
13/02/2016;1.3;8.33;4.81
14/02/2016;4.0;6.86;5.43
15/02/2016;1.29;3.61;2.45
16/02/2016;-1.17;3.24;1.04
17/02/2016;-2.06;2.23;0.09
18/02/2016;-1.19;5.71;2.26
19/02/2016;1.46;6.73;4.09
20/02/2016;0.56;11.1;5.83
21/02/2016;8.26;12.66;10.46
22/02/2016;7.44;12.11;9.78
23/02/2016;2.36;8.2;5.28
24/02/2016;-1.69;6.21;2.26
25/02/2016;-1.19;6.31;2.56
26/02/2016;-2.33;5.76;1.71
27/02/2016;-2.69;8.39;2.85
28/02/2016;0.04;5.34;2.69
29/02/2016;1.24;5.67;3.46
01/03/2016;-3.31;7.56;2.12
02/03/2016;2.17;8.29;5.23
03/03/2016;0.81;5.97;3.39
04/03/2016;-1.03;6.79;2.88
05/03/2016;2.31;7.07;4.69
06/03/2016;0.63;5.39;3.01
07/03/2016;-0.84;4.17;1.66
08/03/2016;-1.26;4.64;1.69
09/03/2016;-2.09;6.43;2.17
10/03/2016;0.76;9.13;4.94
11/03/2016;-1.41;9.43;4.01
12/03/2016;-0.73;10.46;4.86
13/03/2016;-0.27;10.0;4.86
14/03/2016;1.24;9.24;5.24
15/03/2016;-2.36;10.69;4.16
16/03/2016;1.01;7.61;4.31
17/03/2016;-2.17;12.57;5.2
18/03/2016;-2.39;14.44;6.03
19/03/2016;-0.09;7.99;3.95
20/03/2016;0.56;9.24;4.9
21/03/2016;0.1;10.29;5.19
22/03/2016;2.44;12.26;7.35
23/03/2016;2.79;10.3;6.54
24/03/2016;2.11;10.5;6.31
25/03/2016;4.8;9.61;7.21
26/03/2016;3.53;15.87;9.7
27/03/2016;6.24;12.46;9.35
28/03/2016;4.41;14.89;9.65
29/03/2016;5.14;14.26;9.7
30/03/2016;7.59;13.21;10.4
31/03/2016;6.47;13.63;10.05
01/04/2016;4.29;8.07;6.18
02/04/2016;4.71;13.1;8.91
03/04/2016;8.67;17.27;12.97
04/04/2016;9.61;16.77;13.19
05/04/2016;9.29;13.83;11.56
06/04/2016;5.74;15.99;10.86
07/04/2016;5.49;11.76;8.62
08/04/2016;0.73;12.6;6.67
09/04/2016;0.77;14.1;7.43
10/04/2016;3.41;17.87;10.64
11/04/2016;5.39;18.36;11.87
12/04/2016;5.34;17.96;11.65
13/04/2016;6.74;15.06;10.9
14/04/2016;5.97;16.71;11.34
15/04/2016;8.66;15.57;12.11
16/04/2016;8.9;14.53;11.71
17/04/2016;5.69;10.09;7.89
18/04/2016;2.37;12.17;7.27
19/04/2016;0.29;15.34;7.81
20/04/2016;3.06;18.51;10.79
21/04/2016;4.16;21.27;12.71
22/04/2016;7.7;20.29;13.99
23/04/2016;6.03;10.53;8.28
24/04/2016;0.36;8.6;4.48
25/04/2016;0.27;8.01;4.14
26/04/2016;1.87;8.14;5.01
27/04/2016;0.47;9.81;5.14
28/04/2016;0.43;11.27;5.85
29/04/2016;0.57;14.4;7.49
30/04/2016;3.59;12.74;8.16
01/05/2016;4.29;13.1;8.69
02/05/2016;3.43;18.69;11.06
03/05/2016;6.47;14.97;10.72
04/05/2016;1.4;16.6;9.0
05/05/2016;2.64;19.91;11.28
06/05/2016;5.43;23.91;14.67
07/05/2016;7.64;24.64;16.14
08/05/2016;8.83;25.01;16.92
09/05/2016;11.3;22.41;16.86
10/05/2016;13.87;20.73;17.3
11/05/2016;10.54;20.63;15.59
12/05/2016;12.77;17.3;15.03
13/05/2016;11.96;21.3;16.63
14/05/2016;9.74;13.89;11.81
15/05/2016;2.9;12.49;7.69
16/05/2016;6.76;13.73;10.24
17/05/2016;5.6;17.54;11.57
18/05/2016;8.03;19.37;13.7
19/05/2016;8.21;16.19;12.2
20/05/2016;6.53;18.21;12.37
21/05/2016;9.29;24.47;16.88
22/05/2016;12.43;20.87;16.65
23/05/2016;9.64;13.27;11.46
24/05/2016;8.97;14.64;11.81
25/05/2016;8.33;20.13;14.23
26/05/2016;7.96;24.67;16.31
27/05/2016;13.13;24.93;19.03
28/05/2016;12.7;24.71;18.71
29/05/2016;13.51;20.09;16.8
30/05/2016;13.57;15.87;14.72
31/05/2016;12.17;17.16;14.66
01/06/2016;11.06;20.79;15.92
02/06/2016;13.24;17.23;15.24
03/06/2016;13.03;19.31;16.17
04/06/2016;13.61;18.74;16.18
05/06/2016;14.07;23.21;18.64
06/06/2016;12.66;26.51;19.59
07/06/2016;14.17;26.7;20.44
08/06/2016;14.79;22.09;18.44
09/06/2016;12.81;23.23;18.02
10/06/2016;10.04;24.01;17.03
11/06/2016;14.37;20.14;17.26
12/06/2016;13.49;20.73;17.11
13/06/2016;14.09;18.49;16.29
14/06/2016;12.96;18.43;15.69
15/06/2016;11.83;19.41;15.62
16/06/2016;10.57;19.7;15.14
17/06/2016;11.6;20.64;16.12
18/06/2016;11.51;19.36;15.44
19/06/2016;12.27;18.71;15.49
20/06/2016;8.39;21.17;14.78
21/06/2016;14.6;22.36;18.48
22/06/2016;15.9;28.49;22.19
23/06/2016;16.87;33.07;24.97
24/06/2016;19.3;27.73;23.51
25/06/2016;15.4;21.23;18.31
26/06/2016;10.6;21.1;15.85
27/06/2016;9.7;21.51;15.61
28/06/2016;14.63;22.64;18.64
29/06/2016;15.34;23.94;19.64
30/06/2016;15.94;23.7;19.82
01/07/2016;15.24;25.23;20.24
02/07/2016;13.27;19.86;16.56
03/07/2016;10.46;20.56;15.51
04/07/2016;13.21;24.39;18.8
05/07/2016;14.29;24.84;19.56
06/07/2016;12.59;23.69;18.14
07/07/2016;10.11;26.57;18.34
08/07/2016;12.39;29.07;20.73
09/07/2016;15.16;28.19;21.67
10/07/2016;14.51;32.03;23.27
11/07/2016;18.36;25.01;21.69
12/07/2016;15.8;23.0;19.4
13/07/2016;11.87;18.39;15.13
14/07/2016;10.59;18.59;14.59
15/07/2016;8.54;21.29;14.91
16/07/2016;8.89;24.66;16.77
17/07/2016;13.41;28.47;20.94
18/07/2016;15.21;30.03;22.62
19/07/2016;15.49;32.19;23.84
20/07/2016;16.39;34.5;25.44
21/07/2016;18.36;27.5;22.93
22/07/2016;17.17;25.56;21.36
23/07/2016;17.07;24.07;20.57
24/07/2016;17.16;26.33;21.74
25/07/2016;15.63;27.3;21.46
26/07/2016;15.79;26.54;21.16
27/07/2016;14.13;25.34;19.74
28/07/2016;14.91;24.6;19.76
29/07/2016;16.21;25.46;20.84
30/07/2016;15.13;27.5;21.31
31/07/2016;16.19;23.16;19.67
01/08/2016;10.7;24.93;17.81
02/08/2016;15.47;21.46;18.46
03/08/2016;16.67;27.04;21.86
04/08/2016;15.14;21.96;18.55
05/08/2016;13.21;22.36;17.79
06/08/2016;10.5;23.84;17.17
07/08/2016;10.5;27.14;18.82
08/08/2016;14.07;24.81;19.44
09/08/2016;13.27;21.36;17.31
10/08/2016;8.91;19.19;14.05
11/08/2016;6.36;20.36;13.36
12/08/2016;13.01;25.49;19.25
13/08/2016;12.24;28.66;20.45
14/08/2016;13.36;29.2;21.28
15/08/2016;13.93;29.19;21.56
16/08/2016;13.83;30.06;21.94
17/08/2016;14.81;27.41;21.11
18/08/2016;14.06;23.46;18.76
19/08/2016;14.61;24.59;19.6
20/08/2016;14.69;21.23;17.96
21/08/2016;12.34;20.01;16.18
22/08/2016;10.36;25.24;17.8
23/08/2016;12.0;29.3;20.65
24/08/2016;13.99;31.73;22.86
25/08/2016;14.81;33.26;24.04
26/08/2016;16.9;35.34;26.12
27/08/2016;17.13;35.13;26.13
28/08/2016;18.14;30.4;24.27
29/08/2016;16.1;23.96;20.03
30/08/2016;12.8;26.39;19.59
31/08/2016;11.8;27.84;19.82
01/09/2016;12.29;27.31;19.8
02/09/2016;11.71;27.44;19.58
03/09/2016;13.89;28.39;21.14
04/09/2016;14.27;22.89;18.58
05/09/2016;15.0;20.59;17.79
06/09/2016;12.63;25.5;19.06
07/09/2016;10.93;26.74;18.84
08/09/2016;12.31;29.6;20.96
09/09/2016;12.54;26.47;19.51
10/09/2016;11.83;28.8;20.31
11/09/2016;13.59;28.19;20.89
12/09/2016;14.16;30.7;22.43
13/09/2016;15.77;31.7;23.74
14/09/2016;15.2;30.27;22.74
15/09/2016;14.67;21.29;17.98
16/09/2016;11.94;20.67;16.31
17/09/2016;11.7;18.89;15.29
18/09/2016;13.29;17.53;15.41
19/09/2016;12.51;19.23;15.87
20/09/2016;10.0;18.23;14.11
21/09/2016;10.29;20.64;15.46
22/09/2016;5.76;21.09;13.42
23/09/2016;8.11;22.46;15.29
24/09/2016;6.87;23.73;15.3
25/09/2016;9.1;24.76;16.93
26/09/2016;9.94;19.4;14.67
27/09/2016;9.01;22.46;15.74
28/09/2016;8.54;23.79;16.16
29/09/2016;10.41;25.34;17.88
30/09/2016;11.81;20.11;15.96
01/10/2016;12.64;17.49;15.06
02/10/2016;9.27;16.37;12.82
03/10/2016;6.21;17.13;11.67
04/10/2016;4.97;17.37;11.17
05/10/2016;5.79;14.66;10.22
06/10/2016;3.27;13.11;8.19
07/10/2016;7.16;14.2;10.68
08/10/2016;6.11;14.73;10.42
09/10/2016;3.26;12.51;7.89
10/10/2016;1.1;12.76;6.93
11/10/2016;3.29;13.47;8.38
12/10/2016;1.0;13.19;7.09
13/10/2016;2.84;11.54;7.19
14/10/2016;6.81;12.69;9.75
15/10/2016;7.19;16.67;11.93
16/10/2016;4.64;19.21;11.93
17/10/2016;8.34;14.91;11.63
18/10/2016;8.71;16.24;12.48
19/10/2016;7.17;12.61;9.89
20/10/2016;7.24;12.27;9.76
21/10/2016;5.24;11.07;8.16
22/10/2016;1.87;12.3;7.09
23/10/2016;0.96;11.34;6.15
24/10/2016;8.7;15.2;11.95
25/10/2016;11.16;14.31;12.74
26/10/2016;7.9;14.57;11.24
27/10/2016;3.97;12.46;8.21
28/10/2016;4.34;12.9;8.62
29/10/2016;7.2;14.54;10.87
30/10/2016;3.79;15.39;9.59
31/10/2016;4.34;15.57;9.96
01/11/2016;1.79;12.71;7.25
02/11/2016;5.07;11.27;8.17
03/11/2016;-1.16;9.67;4.26
04/11/2016;-1.39;10.6;4.61
05/11/2016;5.43;10.17;7.8
06/11/2016;2.94;7.27;5.11
07/11/2016;-0.2;6.74;3.27
08/11/2016;-0.97;4.61;1.82
09/11/2016;1.03;7.51;4.27
10/11/2016;5.17;9.24;7.21
11/11/2016;3.83;6.51;5.17
12/11/2016;0.46;6.31;3.39
13/11/2016;1.36;6.39;3.87
14/11/2016;-0.24;3.29;1.52
15/11/2016;-0.14;7.74;3.8
16/11/2016;5.96;10.87;8.41
17/11/2016;8.96;12.87;10.91
18/11/2016;6.81;12.27;9.54
19/11/2016;3.94;9.44;6.69
20/11/2016;3.33;15.4;9.36
21/11/2016;8.26;13.1;10.68
22/11/2016;7.54;11.06;9.3
23/11/2016;5.84;11.74;8.79
24/11/2016;5.86;10.06;7.96
25/11/2016;5.67;9.8;7.74
26/11/2016;5.64;9.87;7.76
27/11/2016;3.74;8.63;6.19
28/11/2016;0.13;5.41;2.77
29/11/2016;-4.09;4.13;0.02
30/11/2016;-7.1;5.73;-0.69
01/12/2016;-5.9;6.11;0.11
02/12/2016;-2.06;5.11;1.52
03/12/2016;-1.05;5.22;2.09
04/12/2016;-4.44;4.74;0.15
05/12/2016;-4.47;4.45;-0.01
06/12/2016;-3.49;3.74;0.12
07/12/2016;-3.31;3.68;0.18
08/12/2016;-3.09;7.05;1.98
09/12/2016;-2.1;9.83;3.86
10/12/2016;-2.08;9.35;3.64
11/12/2016;0.12;7.84;3.98
12/12/2016;1.26;6.7;3.98
13/12/2016;0.36;4.67;2.52
14/12/2016;0.11;9.98;5.04
15/12/2016;-1.08;5.96;2.44
16/12/2016;0.21;4.84;2.52
17/12/2016;-1.83;5.1;1.64
18/12/2016;0.09;3.62;1.86
19/12/2016;1.59;5.09;3.34
20/12/2016;-1.79;2.48;0.34
21/12/2016;-1.94;3.84;0.95
22/12/2016;0.95;5.59;3.27
23/12/2016;2.89;7.58;5.23
24/12/2016;4.28;9.05;6.66
25/12/2016;5.79;9.06;7.43
26/12/2016;3.98;10.54;7.26
27/12/2016;-3.15;5.89;1.37
28/12/2016;-4.96;4.14;-0.41
29/12/2016;-5.78;2.76;-1.51
30/12/2016;-6.26;0.68;-2.79
31/12/2016;-5.75;-1.4;-3.58
01/01/2017;-4.9;0.41;-2.24
02/01/2017;-1.9;0.85;-0.52
03/01/2017;-2.2;0.34;-0.93
04/01/2017;-1.76;2.76;0.5
05/01/2017;-1.84;3.24;0.7
06/01/2017;-8.75;-1.71;-5.23
07/01/2017;-10.71;-1.18;-5.94
08/01/2017;-2.69;0.9;-0.89
09/01/2017;-0.29;3.49;1.6
10/01/2017;-0.28;4.09;1.91
11/01/2017;0.54;7.71;4.12
12/01/2017;3.55;8.12;5.84
13/01/2017;0.04;3.14;1.59
14/01/2017;-0.22;2.45;1.11
15/01/2017;-1.59;2.09;0.25
16/01/2017;-3.2;1.3;-0.95
17/01/2017;-6.5;-1.25;-3.88
18/01/2017;-6.25;-0.06;-3.16
19/01/2017;-8.25;-0.04;-4.14
20/01/2017;-8.82;1.04;-3.89
21/01/2017;-10.24;2.11;-4.06
22/01/2017;-10.56;1.6;-4.48
23/01/2017;-9.21;-0.7;-4.96
24/01/2017;-6.68;-1.95;-4.31
25/01/2017;-5.51;-3.75;-4.63
26/01/2017;-9.06;0.45;-4.31
27/01/2017;-8.0;4.61;-1.69
28/01/2017;-2.31;7.08;2.38
29/01/2017;-1.1;7.89;3.39
30/01/2017;0.06;6.96;3.51
31/01/2017;4.5;7.5;6.0
01/02/2017;3.39;8.65;6.02
02/02/2017;3.75;12.78;8.26
03/02/2017;6.16;11.37;8.77
04/02/2017;2.6;7.71;5.16
05/02/2017;0.8;6.99;3.89
06/02/2017;3.28;7.88;5.58
07/02/2017;1.15;5.94;3.54
08/02/2017;3.22;5.52;4.38
09/02/2017;-0.28;3.96;1.84
10/02/2017;-0.51;3.35;1.42
11/02/2017;-0.01;3.34;1.66
12/02/2017;-0.45;9.64;4.59
13/02/2017;-0.61;6.82;3.11
14/02/2017;-1.36;11.2;4.92
15/02/2017;-1.06;15.75;7.34
16/02/2017;1.12;14.0;7.56
17/02/2017;5.54;10.64;8.09
18/02/2017;0.5;9.84;5.17
19/02/2017;-3.4;11.21;3.91
20/02/2017;4.77;10.61;7.69
21/02/2017;8.11;11.97;10.04
22/02/2017;8.84;10.61;9.72
23/02/2017;6.34;14.08;10.21
24/02/2017;2.49;8.17;5.33
25/02/2017;-3.29;10.12;3.42
26/02/2017;1.76;12.52;7.14
27/02/2017;4.91;14.09;9.5
28/02/2017;2.84;7.81;5.32
01/03/2017;3.55;10.01;6.78
02/03/2017;5.02;11.36;8.19
03/03/2017;0.29;13.99;7.14
04/03/2017;4.25;13.1;8.68
05/03/2017;4.05;9.22;6.64
06/03/2017;3.75;8.3;6.02
07/03/2017;3.68;9.58;6.62
08/03/2017;-0.14;11.66;5.76
09/03/2017;8.85;12.78;10.81
10/03/2017;3.26;13.5;8.38
11/03/2017;-0.9;16.09;7.59
12/03/2017;0.78;16.73;8.75
13/03/2017;0.9;15.7;8.3
14/03/2017;1.18;15.15;8.16
15/03/2017;3.71;15.35;9.53
16/03/2017;1.61;19.45;10.53
17/03/2017;3.96;15.7;9.83
18/03/2017;6.48;11.24;8.86
19/03/2017;9.85;13.25;11.55
20/03/2017;9.05;13.46;11.26
21/03/2017;6.49;11.06;8.78
22/03/2017;1.78;10.15;5.96
23/03/2017;2.06;16.1;9.08
24/03/2017;5.86;12.5;9.18
25/03/2017;4.31;17.26;10.79
26/03/2017;1.96;16.94;9.45
27/03/2017;1.19;18.8;9.99
28/03/2017;3.58;20.12;11.85
29/03/2017;3.95;19.16;11.56
30/03/2017;4.97;22.24;13.61
31/03/2017;7.58;21.25;14.41
01/04/2017;8.42;15.24;11.83
02/04/2017;4.41;17.0;10.71
03/04/2017;4.76;19.02;11.89
04/04/2017;4.29;17.69;10.99
05/04/2017;5.38;15.85;10.61
06/04/2017;3.21;11.62;7.42
07/04/2017;-0.11;17.21;8.55
08/04/2017;2.02;20.16;11.09
09/04/2017;3.01;24.26;13.64
10/04/2017;6.38;20.16;13.27
11/04/2017;3.38;15.26;9.32
12/04/2017;1.1;19.0;10.05
13/04/2017;5.55;15.45;10.5
14/04/2017;6.24;15.88;11.06
15/04/2017;4.39;13.7;9.04
16/04/2017;6.31;12.9;9.61
17/04/2017;6.36;12.32;9.34
18/04/2017;-0.41;10.54;5.06
19/04/2017;-0.98;8.88;3.95
20/04/2017;-3.51;11.45;3.97
21/04/2017;-2.62;16.74;7.06
22/04/2017;4.39;14.76;9.57
23/04/2017;0.56;13.37;6.97
24/04/2017;-1.34;18.71;8.69
25/04/2017;3.96;11.54;7.75
26/04/2017;1.21;8.93;5.07
27/04/2017;1.25;10.28;5.76
28/04/2017;-0.11;11.85;5.87
29/04/2017;1.1;16.06;8.58
30/04/2017;0.9;20.71;10.81
01/05/2017;6.78;14.48;10.62
02/05/2017;2.2;16.39;9.29
03/05/2017;7.56;14.7;11.13
04/05/2017;5.34;15.76;10.55
05/05/2017;5.04;18.86;11.95
06/05/2017;6.24;15.3;10.77
07/05/2017;10.42;13.15;11.79
08/05/2017;7.84;11.1;9.47
09/05/2017;5.05;15.64;10.34
10/05/2017;0.98;21.72;11.35
11/05/2017;9.11;20.81;14.96
12/05/2017;11.19;20.91;16.05
13/05/2017;9.85;21.38;15.61
14/05/2017;9.7;21.05;15.38
15/05/2017;7.7;22.96;15.33
16/05/2017;8.79;26.44;17.61
17/05/2017;11.1;28.42;19.76
18/05/2017;15.42;22.44;18.93
19/05/2017;9.48;14.6;12.04
20/05/2017;6.94;17.36;12.15
21/05/2017;4.2;21.28;12.74
22/05/2017;6.78;25.46;16.12
23/05/2017;11.26;25.08;18.17
24/05/2017;10.88;23.86;17.37
25/05/2017;11.84;24.76;18.3
26/05/2017;10.74;27.2;18.97
27/05/2017;11.4;31.22;21.31
28/05/2017;16.08;32.12;24.1
29/05/2017;16.05;31.5;23.78
30/05/2017;16.45;25.71;21.08
31/05/2017;11.91;25.09;18.5
01/06/2017;12.36;27.31;19.84
02/06/2017;13.48;28.15;20.81
03/06/2017;14.41;24.72;19.57
04/06/2017;11.38;19.74;15.56
05/06/2017;9.46;22.71;16.09
06/06/2017;10.74;18.12;14.43
07/06/2017;8.9;18.89;13.89
08/06/2017;7.74;25.29;16.51
09/06/2017;12.24;22.98;17.61
10/06/2017;9.94;25.8;17.87
11/06/2017;12.16;30.21;21.19
12/06/2017;15.92;23.74;19.83
13/06/2017;8.55;25.17;16.86
14/06/2017;12.95;28.19;20.57
15/06/2017;13.79;30.44;22.11
16/06/2017;14.24;23.06;18.65
17/06/2017;10.56;24.45;17.51
18/06/2017;13.16;27.99;20.57
19/06/2017;11.86;32.69;22.28
20/06/2017;16.19;33.9;25.04
21/06/2017;16.23;34.04;25.13
22/06/2017;19.02;35.49;27.26
23/06/2017;17.21;27.5;22.36
24/06/2017;13.26;27.26;20.26
25/06/2017;14.7;25.56;20.13
26/06/2017;12.89;29.5;21.19
27/06/2017;17.51;27.46;22.49
28/06/2017;16.75;24.54;20.64
29/06/2017;14.24;21.94;18.09
30/06/2017;12.29;21.1;16.69
01/07/2017;13.0;17.5;15.25
02/07/2017;12.66;19.21;15.94
03/07/2017;13.09;24.96;19.02
04/07/2017;11.55;27.81;19.68
05/07/2017;12.66;31.62;22.14
06/07/2017;15.26;33.29;24.28
07/07/2017;18.2;32.11;25.16
08/07/2017;16.71;31.51;24.11
09/07/2017;17.95;28.22;23.09
10/07/2017;17.65;23.96;20.81
11/07/2017;14.49;23.44;18.96
12/07/2017;16.5;23.68;20.09
13/07/2017;11.62;24.49;18.06
14/07/2017;14.24;24.24;19.24
15/07/2017;11.45;23.0;17.22
16/07/2017;14.78;27.36;21.07
17/07/2017;13.99;29.98;21.98
18/07/2017;15.96;32.89;24.42
19/07/2017;18.79;32.72;25.76
20/07/2017;18.1;25.96;22.03
21/07/2017;12.41;27.84;20.12
22/07/2017;15.04;26.83;20.93
23/07/2017;14.06;22.13;18.09
24/07/2017;13.2;19.54;16.37
25/07/2017;13.05;21.4;17.22
26/07/2017;12.46;23.79;18.12
27/07/2017;16.08;22.08;19.08
28/07/2017;13.01;23.86;18.44
29/07/2017;15.1;28.61;21.86
30/07/2017;18.24;26.79;22.51
31/07/2017;14.71;25.84;20.28
01/08/2017;16.72;25.62;21.17
02/08/2017;15.44;29.04;22.24
03/08/2017;18.99;28.19;23.59
04/08/2017;18.01;25.66;21.84
05/08/2017;16.16;24.71;20.44
06/08/2017;11.02;23.71;17.37
07/08/2017;8.51;26.75;17.63
08/08/2017;14.49;22.21;18.35
09/08/2017;11.21;22.62;16.92
10/08/2017;10.34;18.71;14.52
11/08/2017;8.94;19.54;14.24
12/08/2017;12.98;20.23;16.6
13/08/2017;13.25;23.14;18.19
14/08/2017;11.26;28.16;19.71
15/08/2017;15.11;26.83;20.97
16/08/2017;15.15;25.82;20.49
17/08/2017;15.45;26.82;21.14
18/08/2017;16.3;24.24;20.27
19/08/2017;12.02;21.29;16.66
20/08/2017;9.23;21.2;15.21
21/08/2017;10.9;22.29;16.59
22/08/2017;13.7;26.12;19.91
23/08/2017;12.89;29.61;21.25
24/08/2017;14.45;26.34;20.39
25/08/2017;14.9;28.41;21.66
26/08/2017;16.4;30.12;23.26
27/08/2017;16.35;29.45;22.9
28/08/2017;15.18;30.15;22.66
29/08/2017;14.64;32.2;23.42
30/08/2017;17.23;26.82;22.02
31/08/2017;13.18;18.76;15.97
01/09/2017;8.9;20.05;14.48
02/09/2017;10.66;19.26;14.96
03/09/2017;6.9;20.24;13.57
04/09/2017;11.32;22.75;17.04
05/09/2017;14.76;25.52;20.14
06/09/2017;15.39;20.3;17.84
07/09/2017;11.08;19.54;15.31
08/09/2017;10.6;19.26;14.93
09/09/2017;12.52;18.3;15.41
10/09/2017;8.06;18.68;13.37
11/09/2017;11.19;18.61;14.9
12/09/2017;11.49;18.11;14.8
13/09/2017;10.68;20.56;15.62
14/09/2017;10.11;15.94;13.02
15/09/2017;8.1;16.79;12.44
16/09/2017;4.61;15.54;10.08
17/09/2017;4.5;15.36;9.93
18/09/2017;6.99;15.34;11.16
19/09/2017;7.96;15.89;11.92
20/09/2017;6.43;17.1;11.76
21/09/2017;4.71;19.66;12.19
22/09/2017;5.86;21.29;13.58
23/09/2017;7.45;21.05;14.25
24/09/2017;6.64;21.48;14.06
25/09/2017;6.51;20.91;13.71
26/09/2017;9.11;19.44;14.28
27/09/2017;8.74;21.09;14.91
28/09/2017;10.78;22.64;16.71
29/09/2017;12.54;25.32;18.93
30/09/2017;11.61;17.79;14.7
01/10/2017;6.87;17.24;12.06
02/10/2017;12.05;17.84;14.94
03/10/2017;10.29;16.8;13.54
04/10/2017;5.12;16.88;11.0
05/10/2017;6.96;18.61;12.79
06/10/2017;5.76;13.89;9.82
07/10/2017;2.84;14.61;8.73
08/10/2017;9.89;14.83;12.36
09/10/2017;8.43;16.21;12.32
10/10/2017;8.01;16.44;12.23
11/10/2017;8.9;19.77;14.34
12/10/2017;10.06;19.53;14.79
13/10/2017;8.29;21.53;14.91
14/10/2017;7.36;22.31;14.84
15/10/2017;7.74;23.11;15.43
16/10/2017;9.96;24.71;17.34
17/10/2017;8.63;23.16;15.89
18/10/2017;7.8;22.0;14.9
19/10/2017;8.41;22.99;15.7
20/10/2017;9.31;17.31;13.31
21/10/2017;8.54;18.0;13.27
22/10/2017;8.1;12.86;10.48
23/10/2017;7.93;12.29;10.11
24/10/2017;10.3;15.94;13.12
25/10/2017;10.94;18.06;14.5
26/10/2017;8.6;18.06;13.33
27/10/2017;8.52;15.22;11.87
28/10/2017;2.41;12.1;7.26
29/10/2017;6.7;12.86;9.78
30/10/2017;0.99;10.68;5.83
31/10/2017;-1.64;11.21;4.79
01/11/2017;0.55;14.86;7.71
02/11/2017;3.99;13.35;8.67
03/11/2017;6.49;15.52;11.01
04/11/2017;5.0;17.39;11.19
05/11/2017;3.97;10.07;7.02
06/11/2017;0.03;8.07;4.05
07/11/2017;0.06;7.06;3.56
08/11/2017;3.72;6.21;4.97
09/11/2017;4.18;6.75;5.46
10/11/2017;3.32;9.61;6.47
11/11/2017;5.2;11.42;8.31
12/11/2017;3.32;11.08;7.2
13/11/2017;2.7;8.05;5.37
14/11/2017;-0.49;5.66;2.59
15/11/2017;0.05;5.89;2.97
16/11/2017;-0.76;4.65;1.94
17/11/2017;1.19;7.18;4.18
18/11/2017;1.23;6.91;4.07
19/11/2017;1.65;8.07;4.86
20/11/2017;-2.5;7.21;2.36
21/11/2017;4.43;9.89;7.16
22/11/2017;2.61;14.01;8.31
23/11/2017;5.79;16.32;11.06
24/11/2017;7.69;13.25;10.47
25/11/2017;2.34;7.5;4.92
26/11/2017;0.24;5.15;2.69
27/11/2017;1.12;6.84;3.98
28/11/2017;3.01;6.59;4.8
29/11/2017;0.7;4.69;2.69
30/11/2017;0.05;3.76;1.91
01/12/2017;-0.54;2.41;0.94
02/12/2017;-2.61;2.16;-0.22
03/12/2017;-3.48;0.99;-1.24
04/12/2017;-0.55;3.71;1.58
05/12/2017;1.7;5.28;3.49
06/12/2017;1.7;5.12;3.41
07/12/2017;-0.86;7.75;3.44
08/12/2017;0.68;5.41;3.04
09/12/2017;-1.79;2.44;0.32
10/12/2017;-1.48;8.98;3.75
11/12/2017;4.84;10.14;7.49
12/12/2017;1.0;5.38;3.19
13/12/2017;-0.66;8.69;4.01
14/12/2017;3.41;6.96;5.19
15/12/2017;2.28;5.85;4.06
16/12/2017;1.34;4.15;2.74
17/12/2017;-0.68;3.62;1.48
18/12/2017;-0.1;4.81;2.36
19/12/2017;2.35;4.91;3.63
20/12/2017;3.14;6.01;4.58
21/12/2017;4.76;8.05;6.41
22/12/2017;6.45;9.05;7.75
23/12/2017;6.35;8.29;7.32
24/12/2017;5.8;7.34;6.57
25/12/2017;1.79;7.14;4.46
26/12/2017;1.3;8.48;4.89
27/12/2017;2.36;6.71;4.54
