Périmètre;Nature;Date;Heures;Consommation
Grand-Est;Données définitives;09/01/2017;01:30;6189
Grand-Est;Données définitives;09/01/2017;02:00;6284
Grand-Est;Données définitives;09/01/2017;02:30;6296
Grand-Est;Données définitives;09/01/2017;03:00;6067
Grand-Est;Données définitives;09/01/2017;03:30;6082
Grand-Est;Données définitives;09/01/2017;04:00;6038
Grand-Est;Données définitives;09/01/2017;04:30;5991
Grand-Est;Données définitives;09/01/2017;05:00;6027
Grand-Est;Données définitives;09/01/2017;05:30;6325
Grand-Est;Données définitives;09/01/2017;06:00;6530
Grand-Est;Données définitives;09/01/2017;06:30;6912
Grand-Est;Données définitives;09/01/2017;07:00;7238
Grand-Est;Données définitives;09/01/2017;07:30;7372
Grand-Est;Données définitives;09/01/2017;08:00;7469
Grand-Est;Données définitives;09/01/2017;08:30;7424
Grand-Est;Données définitives;09/01/2017;09:00;7515
Grand-Est;Données définitives;09/01/2017;09:30;7536
Grand-Est;Données définitives;09/01/2017;10:00;7568
Grand-Est;Données définitives;09/01/2017;10:30;7652
Grand-Est;Données définitives;09/01/2017;11:00;7643
Grand-Est;Données définitives;09/01/2017;11:30;7694
Grand-Est;Données définitives;09/01/2017;12:00;7765
Grand-Est;Données définitives;09/01/2017;12:30;7634
Grand-Est;Données définitives;09/01/2017;13:00;7695
Grand-Est;Données définitives;09/01/2017;13:30;7524
Grand-Est;Données définitives;09/01/2017;14:00;7550
Grand-Est;Données définitives;09/01/2017;14:30;7418
Grand-Est;Données définitives;09/01/2017;15:00;7345
Grand-Est;Données définitives;09/01/2017;15:30;7309
Grand-Est;Données définitives;09/01/2017;16:00;7241
Grand-Est;Données définitives;09/01/2017;16:30;7255
Grand-Est;Données définitives;09/01/2017;17:00;7322
Grand-Est;Données définitives;09/01/2017;17:30;7524
Grand-Est;Données définitives;09/01/2017;18:00;7654
Grand-Est;Données définitives;09/01/2017;18:30;7702
Grand-Est;Données définitives;09/01/2017;19:00;7800
Grand-Est;Données définitives;09/01/2017;19:30;7647
Grand-Est;Données définitives;09/01/2017;20:00;7495
Grand-Est;Données définitives;09/01/2017;20:30;7350
Grand-Est;Données définitives;09/01/2017;21:00;7132
Grand-Est;Données définitives;09/01/2017;21:30;6974
Grand-Est;Données définitives;09/01/2017;22:00;6775
Grand-Est;Données définitives;09/01/2017;22:30;6825
Grand-Est;Données définitives;09/01/2017;23:00;6720
Grand-Est;Données définitives;09/01/2017;23:30;6787
Grand-Est;Données définitives;10/01/2017;00:00;6700
Grand-Est;Données définitives;10/01/2017;00:30;6647
Grand-Est;Données définitives;10/01/2017;01:00;6486
Grand-Est;Données définitives;10/01/2017;01:30;6705
Grand-Est;Données définitives;10/01/2017;02:00;6737
Grand-Est;Données définitives;10/01/2017;02:30;6733
Grand-Est;Données définitives;10/01/2017;03:00;6558
Grand-Est;Données définitives;10/01/2017;03:30;6508
Grand-Est;Données définitives;10/01/2017;04:00;6435
Grand-Est;Données définitives;10/01/2017;04:30;6372
Grand-Est;Données définitives;10/01/2017;05:00;6390
Grand-Est;Données définitives;10/01/2017;05:30;6513
Grand-Est;Données définitives;10/01/2017;06:00;6719
Grand-Est;Données définitives;10/01/2017;06:30;7081
Grand-Est;Données définitives;10/01/2017;07:00;7343
Grand-Est;Données définitives;10/01/2017;07:30;7512
Grand-Est;Données définitives;10/01/2017;08:00;7656
Grand-Est;Données définitives;10/01/2017;08:30;7550
Grand-Est;Données définitives;10/01/2017;09:00;7533
Grand-Est;Données définitives;10/01/2017;09:30;7555
Grand-Est;Données définitives;10/01/2017;10:00;7621
Grand-Est;Données définitives;10/01/2017;10:30;7620
Grand-Est;Données définitives;10/01/2017;11:00;7624
Grand-Est;Données définitives;10/01/2017;11:30;7700
Grand-Est;Données définitives;10/01/2017;12:00;7763
Grand-Est;Données définitives;10/01/2017;12:30;7593
Grand-Est;Données définitives;10/01/2017;13:00;7631
Grand-Est;Données définitives;10/01/2017;13:30;7498
Grand-Est;Données définitives;10/01/2017;14:00;7499
Grand-Est;Données définitives;10/01/2017;14:30;7439
Grand-Est;Données définitives;10/01/2017;15:00;7382
Grand-Est;Données définitives;10/01/2017;15:30;7300
Grand-Est;Données définitives;10/01/2017;16:00;7258
Grand-Est;Données définitives;10/01/2017;16:30;7297
Grand-Est;Données définitives;10/01/2017;17:00;7306
Grand-Est;Données définitives;10/01/2017;17:30;7494
Grand-Est;Données définitives;10/01/2017;18:00;7665
Grand-Est;Données définitives;10/01/2017;18:30;7734
Grand-Est;Données définitives;10/01/2017;19:00;7788
Grand-Est;Données définitives;10/01/2017;19:30;7600
Grand-Est;Données définitives;10/01/2017;20:00;7446
Grand-Est;Données définitives;10/01/2017;20:30;7326
Grand-Est;Données définitives;10/01/2017;21:00;7128
Grand-Est;Données définitives;10/01/2017;21:30;6990
Grand-Est;Données définitives;10/01/2017;22:00;6738
Grand-Est;Données définitives;10/01/2017;22:30;6729
Grand-Est;Données définitives;10/01/2017;23:00;6799
Grand-Est;Données définitives;10/01/2017;23:30;6806
Grand-Est;Données définitives;11/01/2017;00:00;6733
Grand-Est;Données définitives;11/01/2017;00:30;6573
Grand-Est;Données définitives;11/01/2017;01:00;6444
Grand-Est;Données définitives;11/01/2017;01:30;6500
Grand-Est;Données définitives;11/01/2017;02:00;6558
Grand-Est;Données définitives;11/01/2017;02:30;6531
