Date;Heures;Consommation;Gaz;Tmin;Tmax;Tmoy
04/05/2020;13:00;6638;1269;8.73;25.44;17.08
04/05/2020;13:30;6518;1190;8.73;25.44;17.08
04/05/2020;14:00;6612;1230;8.73;25.44;17.08
04/05/2020;14:30;6504;1248;8.73;25.44;17.08
04/05/2020;15:00;6348;1222;8.73;25.44;17.08
04/05/2020;15:30;6353;1227;8.73;25.44;17.08
04/05/2020;16:00;6302;1246;8.73;25.44;17.08
04/05/2020;16:30;6165;1225;8.73;25.44;17.08
04/05/2020;17:00;6009;1205;8.73;25.44;17.08
04/05/2020;17:30;5849;1014;8.73;25.44;17.08
04/05/2020;18:00;5769;1071;8.73;25.44;17.08
04/05/2020;18:30;5793;1001;8.73;25.44;17.08
04/05/2020;19:00;5939;1074;8.73;25.44;17.08
04/05/2020;19:30;6041;1110;8.73;25.44;17.08
04/05/2020;20:00;5884;1128;8.73;25.44;17.08
04/05/2020;20:30;5838;1084;8.73;25.44;17.08
04/05/2020;21:00;5828;999;8.73;25.44;17.08
04/05/2020;21:30;5760;1109;8.73;25.44;17.08
04/05/2020;22:00;5622;1037;8.73;25.44;17.08
04/05/2020;22:30;5691;1052;8.73;25.44;17.08
04/05/2020;23:00;5834;1074;8.73;25.44;17.08
04/05/2020;23:30;5945;1119;8.73;25.44;17.08
05/05/2020;00:00;5635;961;14.37;24.12;19.25
05/05/2020;00:30;5465;1105;14.37;24.12;19.25
05/05/2020;01:00;5292;1057;14.37;24.12;19.25
05/05/2020;01:30;5046;1356;14.37;24.12;19.25
05/05/2020;02:00;5005;1260;14.37;24.12;19.25
05/05/2020;02:30;4995;1222;14.37;24.12;19.25
05/05/2020;03:00;4845;1162;14.37;24.12;19.25
05/05/2020;03:30;4779;1202;14.37;24.12;19.25
05/05/2020;04:00;4788;1183;14.37;24.12;19.25
05/05/2020;04:30;4763;1187;14.37;24.12;19.25
05/05/2020;05:00;4815;1277;14.37;24.12;19.25
05/05/2020;05:30;4966;1185;14.37;24.12;19.25
05/05/2020;06:00;5037;1223;14.37;24.12;19.25
05/05/2020;06:30;5117;1143;14.37;24.12;19.25
05/05/2020;07:00;5209;1196;14.37;24.12;19.25
05/05/2020;07:30;5457;1211;14.37;24.12;19.25
05/05/2020;08:00;5782;1331;14.37;24.12;19.25
05/05/2020;08:30;6008;1439;14.37;24.12;19.25
05/05/2020;09:00;5978;1423;14.37;24.12;19.25
05/05/2020;09:30;6188;1501;14.37;24.12;19.25
05/05/2020;10:00;6274;1493;14.37;24.12;19.25
05/05/2020;10:30;6293;1549;14.37;24.12;19.25
05/05/2020;11:00;6389;1431;14.37;24.12;19.25
05/05/2020;11:30;6595;1439;14.37;24.12;19.25
05/05/2020;12:00;6697;1557;14.37;24.12;19.25
05/05/2020;12:30;6676;1469;14.37;24.12;19.25
05/05/2020;13:00;6815;1464;14.37;24.12;19.25
05/05/2020;13:30;6617;1591;14.37;24.12;19.25
05/05/2020;14:00;6569;1557;14.37;24.12;19.25
05/05/2020;14:30;6254;1523;14.37;24.12;19.25
05/05/2020;15:00;6317;1559;14.37;24.12;19.25
05/05/2020;15:30;6254;1726;14.37;24.12;19.25
05/05/2020;16:00;6219;1768;14.37;24.12;19.25
05/05/2020;16:30;6115;1763;14.37;24.12;19.25
05/05/2020;17:00;5978;1685;14.37;24.12;19.25
05/05/2020;17:30;5870;1642;14.37;24.12;19.25
05/05/2020;18:00;5770;1782;14.37;24.12;19.25
05/05/2020;18:30;5854;1655;14.37;24.12;19.25
05/05/2020;19:00;5832;2051;14.37;24.12;19.25
05/05/2020;19:30;5882;2008;14.37;24.12;19.25
05/05/2020;20:00;5697;2050;14.37;24.12;19.25
05/05/2020;20:30;5647;1978;14.37;24.12;19.25
05/05/2020;21:00;5794;1898;14.37;24.12;19.25
05/05/2020;21:30;5621;1910;14.37;24.12;19.25
05/05/2020;22:00;5431;1798;14.37;24.12;19.25
05/05/2020;22:30;5681;1819;14.37;24.12;19.25
05/05/2020;23:00;5817;2104;14.37;24.12;19.25
05/05/2020;23:30;5792;2113;14.37;24.12;19.25
06/05/2020;00:00;5555;2076;9.89;20.98;15.44
06/05/2020;00:30;5327;2069;9.89;20.98;15.44
06/05/2020;01:00;5097;1879;9.89;20.98;15.44
06/05/2020;01:30;5070;1795;9.89;20.98;15.44
06/05/2020;02:00;5061;1794;9.89;20.98;15.44
06/05/2020;02:30;5045;1903;9.89;20.98;15.44
06/05/2020;03:00;4888;1896;9.89;20.98;15.44
06/05/2020;03:30;4809;1852;9.89;20.98;15.44
06/05/2020;04:00;4768;1775;9.89;20.98;15.44
06/05/2020;04:30;4747;1727;9.89;20.98;15.44
06/05/2020;05:00;4797;1675;9.89;20.98;15.44
06/05/2020;05:30;4940;1697;9.89;20.98;15.44
06/05/2020;06:00;5067;1824;9.89;20.98;15.44
06/05/2020;06:30;5002;1923;9.89;20.98;15.44
06/05/2020;07:00;5188;2010;9.89;20.98;15.44
06/05/2020;07:30;5428;1901;9.89;20.98;15.44
06/05/2020;08:00;5698;2013;9.89;20.98;15.44
06/05/2020;08:30;5964;1956;9.89;20.98;15.44
06/05/2020;09:00;6036;1946;9.89;20.98;15.44
06/05/2020;09:30;6125;1833;9.89;20.98;15.44
06/05/2020;10:00;6207;1781;9.89;20.98;15.44
06/05/2020;10:30;6236;1695;9.89;20.98;15.44
06/05/2020;11:00;6296;1616;9.89;20.98;15.44
06/05/2020;11:30;6436;1593;9.89;20.98;15.44
06/05/2020;12:00;6601;1662;9.89;20.98;15.44
06/05/2020;12:30;6559;1649;9.89;20.98;15.44
06/05/2020;13:00;6628;1653;9.89;20.98;15.44
06/05/2020;13:30;6502;1717;9.89;20.98;15.44
06/05/2020;14:00;6424;1616;9.89;20.98;15.44
06/05/2020;14:30;6295;1694;9.89;20.98;15.44
06/05/2020;15:00;6178;1685;9.89;20.98;15.44
06/05/2020;15:30;6203;1700;9.89;20.98;15.44
06/05/2020;16:00;6121;1710;9.89;20.98;15.44
06/05/2020;16:30;6008;1701;9.89;20.98;15.44
06/05/2020;17:00;5901;1683;9.89;20.98;15.44
06/05/2020;17:30;5801;1759;9.89;20.98;15.44
06/05/2020;18:00;5736;1915;9.89;20.98;15.44
06/05/2020;18:30;5748;1746;9.89;20.98;15.44
06/05/2020;19:00;5848;1949;9.89;20.98;15.44
06/05/2020;19:30;5850;1769;9.89;20.98;15.44
06/05/2020;20:00;5803;1923;9.89;20.98;15.44
06/05/2020;20:30;5655;2001;9.89;20.98;15.44
06/05/2020;21:00;5642;2029;9.89;20.98;15.44
06/05/2020;21:30;5653;2099;9.89;20.98;15.44
06/05/2020;22:00;5467;1898;9.89;20.98;15.44
06/05/2020;22:30;5565;1799;9.89;20.98;15.44
06/05/2020;23:00;5822;2097;9.89;20.98;15.44
06/05/2020;23:30;5924;1851;9.89;20.98;15.44
07/05/2020;00:00;5644;1736;7.36;24.62;15.99
07/05/2020;00:30;5510;1911;7.36;24.62;15.99
07/05/2020;01:00;5221;1729;7.36;24.62;15.99
07/05/2020;01:30;5089;1899;7.36;24.62;15.99
07/05/2020;02:00;5041;1857;7.36;24.62;15.99
07/05/2020;02:30;5078;1936;7.36;24.62;15.99
07/05/2020;03:00;5080;1844;7.36;24.62;15.99
07/05/2020;03:30;4953;1983;7.36;24.62;15.99
07/05/2020;04:00;4874;1959;7.36;24.62;15.99
07/05/2020;04:30;4925;1957;7.36;24.62;15.99
07/05/2020;05:00;4944;1940;7.36;24.62;15.99
07/05/2020;05:30;5080;1884;7.36;24.62;15.99
07/05/2020;06:00;5197;2044;7.36;24.62;15.99
07/05/2020;06:30;5208;1938;7.36;24.62;15.99
07/05/2020;07:00;5363;2087;7.36;24.62;15.99
07/05/2020;07:30;5574;1941;7.36;24.62;15.99
07/05/2020;08:00;5782;1992;7.36;24.62;15.99
07/05/2020;08:30;5972;1969;7.36;24.62;15.99
07/05/2020;09:00;6136;1978;7.36;24.62;15.99
07/05/2020;09:30;6124;1945;7.36;24.62;15.99
07/05/2020;10:00;6216;1877;7.36;24.62;15.99
07/05/2020;10:30;6268;1879;7.36;24.62;15.99
07/05/2020;11:00;6329;1724;7.36;24.62;15.99
07/05/2020;11:30;6462;1500;7.36;24.62;15.99
07/05/2020;12:00;6593;1575;7.36;24.62;15.99
07/05/2020;12:30;6527;1646;7.36;24.62;15.99
07/05/2020;13:00;6587;1661;7.36;24.62;15.99
07/05/2020;13:30;6480;1639;7.36;24.62;15.99
07/05/2020;14:00;6359;1675;7.36;24.62;15.99
07/05/2020;14:30;6201;1690;7.36;24.62;15.99
07/05/2020;15:00;6095;1583;7.36;24.62;15.99
07/05/2020;15:30;6112;1755;7.36;24.62;15.99
07/05/2020;16:00;6065;1890;7.36;24.62;15.99
07/05/2020;16:30;5905;1897;7.36;24.62;15.99
07/05/2020;17:00;5813;1970;7.36;24.62;15.99
07/05/2020;17:30;5682;1935;7.36;24.62;15.99
07/05/2020;18:00;5634;2075;7.36;24.62;15.99
07/05/2020;18:30;5644;1941;7.36;24.62;15.99
07/05/2020;19:00;5664;2180;7.36;24.62;15.99
07/05/2020;19:30;5711;1960;7.36;24.62;15.99
07/05/2020;20:00;5654;1987;7.36;24.62;15.99
07/05/2020;20:30;5610;1995;7.36;24.62;15.99
07/05/2020;21:00;5695;1921;7.36;24.62;15.99
07/05/2020;21:30;5586;1972;7.36;24.62;15.99
07/05/2020;22:00;5481;1998;7.36;24.62;15.99
07/05/2020;22:30;5682;2024;7.36;24.62;15.99
07/05/2020;23:00;5843;2078;7.36;24.62;15.99
07/05/2020;23:30;5859;2013;7.36;24.62;15.99
08/05/2020;00:00;5561;1685;11.8;25.83;18.81
08/05/2020;00:30;5414;1530;11.8;25.83;18.81
08/05/2020;01:00;5349;1054;11.8;25.83;18.81
08/05/2020;01:30;5220;1167;11.8;25.83;18.81
08/05/2020;02:00;5157;822;11.8;25.83;18.81
08/05/2020;02:30;5136;878;11.8;25.83;18.81
08/05/2020;03:00;4970;865;11.8;25.83;18.81
08/05/2020;03:30;4873;922;11.8;25.83;18.81
08/05/2020;04:00;4699;913;11.8;25.83;18.81
08/05/2020;04:30;4612;878;11.8;25.83;18.81
08/05/2020;05:00;4591;906;11.8;25.83;18.81
08/05/2020;05:30;4586;851;11.8;25.83;18.81
08/05/2020;06:00;4591;888;11.8;25.83;18.81
08/05/2020;06:30;4492;862;11.8;25.83;18.81
08/05/2020;07:00;4515;894;11.8;25.83;18.81
08/05/2020;07:30;4566;885;11.8;25.83;18.81
08/05/2020;08:00;4678;859;11.8;25.83;18.81
08/05/2020;08:30;4834;900;11.8;25.83;18.81
08/05/2020;09:00;5002;904;11.8;25.83;18.81
08/05/2020;09:30;5178;901;11.8;25.83;18.81
08/05/2020;10:00;5321;855;11.8;25.83;18.81
08/05/2020;10:30;5422;884;11.8;25.83;18.81
08/05/2020;11:00;5538;858;11.8;25.83;18.81
08/05/2020;11:30;5666;899;11.8;25.83;18.81
08/05/2020;12:00;5890;936;11.8;25.83;18.81
08/05/2020;12:30;5958;920;11.8;25.83;18.81
08/05/2020;13:00;6002;906;11.8;25.83;18.81
08/05/2020;13:30;5843;796;11.8;25.83;18.81
08/05/2020;14:00;5645;766;11.8;25.83;18.81
08/05/2020;14:30;5472;798;11.8;25.83;18.81
08/05/2020;15:00;5378;784;11.8;25.83;18.81
08/05/2020;15:30;5376;771;11.8;25.83;18.81
08/05/2020;16:00;5372;811;11.8;25.83;18.81
08/05/2020;16:30;5305;763;11.8;25.83;18.81
08/05/2020;17:00;5190;824;11.8;25.83;18.81
08/05/2020;17:30;5170;711;11.8;25.83;18.81
08/05/2020;18:00;5196;823;11.8;25.83;18.81
08/05/2020;18:30;5281;873;11.8;25.83;18.81
08/05/2020;19:00;5427;938;11.8;25.83;18.81
08/05/2020;19:30;5490;886;11.8;25.83;18.81
08/05/2020;20:00;5419;867;11.8;25.83;18.81
08/05/2020;20:30;5402;894;11.8;25.83;18.81
08/05/2020;21:00;5449;813;11.8;25.83;18.81
08/05/2020;21:30;5483;909;11.8;25.83;18.81
08/05/2020;22:00;5312;888;11.8;25.83;18.81
08/05/2020;22:30;5425;866;11.8;25.83;18.81
08/05/2020;23:00;5615;866;11.8;25.83;18.81
08/05/2020;23:30;5687;899;11.8;25.83;18.81
09/05/2020;00:00;5460;887;10.85;24.93;17.89
09/05/2020;00:30;5255;958;10.85;24.93;17.89
09/05/2020;01:00;5060;913;10.85;24.93;17.89
09/05/2020;01:30;4993;735;10.85;24.93;17.89
09/05/2020;02:00;4860;802;10.85;24.93;17.89
09/05/2020;02:30;4878;972;10.85;24.93;17.89
09/05/2020;03:00;4717;990;10.85;24.93;17.89
09/05/2020;03:30;4643;940;10.85;24.93;17.89
09/05/2020;04:00;4528;397;10.85;24.93;17.89
09/05/2020;04:30;4463;376;10.85;24.93;17.89
09/05/2020;05:00;4442;415;10.85;24.93;17.89
09/05/2020;05:30;4496;395;10.85;24.93;17.89
09/05/2020;06:00;4487;391;10.85;24.93;17.89
09/05/2020;06:30;4414;390;10.85;24.93;17.89
09/05/2020;07:00;4417;371;10.85;24.93;17.89
09/05/2020;07:30;4488;405;10.85;24.93;17.89
09/05/2020;08:00;4609;408;10.85;24.93;17.89
09/05/2020;08:30;4758;429;10.85;24.93;17.89
09/05/2020;09:00;4881;409;10.85;24.93;17.89
09/05/2020;09:30;5078;418;10.85;24.93;17.89
09/05/2020;10:00;5200;414;10.85;24.93;17.89
09/05/2020;10:30;5299;425;10.85;24.93;17.89
09/05/2020;11:00;5320;389;10.85;24.93;17.89
09/05/2020;11:30;5437;432;10.85;24.93;17.89
09/05/2020;12:00;5614;409;10.85;24.93;17.89
09/05/2020;12:30;5719;398;10.85;24.93;17.89
09/05/2020;13:00;5804;416;10.85;24.93;17.89
09/05/2020;13:30;5630;383;10.85;24.93;17.89
09/05/2020;14:00;5467;432;10.85;24.93;17.89
09/05/2020;14:30;5365;381;10.85;24.93;17.89
09/05/2020;15:00;5220;424;10.85;24.93;17.89
09/05/2020;15:30;5258;392;10.85;24.93;17.89
09/05/2020;16:00;5265;415;10.85;24.93;17.89
09/05/2020;16:30;5211;394;10.85;24.93;17.89
09/05/2020;17:00;5138;397;10.85;24.93;17.89
09/05/2020;17:30;5079;405;10.85;24.93;17.89
09/05/2020;18:00;5097;371;10.85;24.93;17.89
09/05/2020;18:30;5115;517;10.85;24.93;17.89
09/05/2020;19:00;5281;719;10.85;24.93;17.89
09/05/2020;19:30;5273;949;10.85;24.93;17.89
09/05/2020;20:00;5250;863;10.85;24.93;17.89
09/05/2020;20:30;5148;914;10.85;24.93;17.89
09/05/2020;21:00;5208;865;10.85;24.93;17.89
09/05/2020;21:30;5147;984;10.85;24.93;17.89
09/05/2020;22:00;5018;890;10.85;24.93;17.89
09/05/2020;22:30;5104;862;10.85;24.93;17.89
09/05/2020;23:00;5433;983;10.85;24.93;17.89
09/05/2020;23:30;5596;984;10.85;24.93;17.89
10/05/2020;00:00;5245;995;12.42;21.0;16.71
10/05/2020;00:30;4944;954;12.42;21.0;16.71
10/05/2020;01:00;4719;917;12.42;21.0;16.71
10/05/2020;01:30;4589;918;12.42;21.0;16.71
10/05/2020;02:00;4553;904;12.42;21.0;16.71
10/05/2020;02:30;4553;400;12.42;21.0;16.71
10/05/2020;03:00;4402;407;12.42;21.0;16.71
10/05/2020;03:30;4505;402;12.42;21.0;16.71
10/05/2020;04:00;4412;431;12.42;21.0;16.71
10/05/2020;04:30;4337;423;12.42;21.0;16.71
10/05/2020;05:00;4274;383;12.42;21.0;16.71
10/05/2020;05:30;4262;420;12.42;21.0;16.71
10/05/2020;06:00;4253;397;12.42;21.0;16.71
10/05/2020;06:30;4137;405;12.42;21.0;16.71
10/05/2020;07:00;4123;383;12.42;21.0;16.71
10/05/2020;07:30;4149;375;12.42;21.0;16.71
10/05/2020;08:00;4240;385;12.42;21.0;16.71
10/05/2020;08:30;4399;365;12.42;21.0;16.71
10/05/2020;09:00;4540;400;12.42;21.0;16.71
10/05/2020;09:30;4748;381;12.42;21.0;16.71
10/05/2020;10:00;4890;433;12.42;21.0;16.71
10/05/2020;10:30;5030;403;12.42;21.0;16.71
10/05/2020;11:00;5127;427;12.42;21.0;16.71
10/05/2020;11:30;5321;502;12.42;21.0;16.71
10/05/2020;12:00;5525;393;12.42;21.0;16.71
10/05/2020;12:30;5598;415;12.42;21.0;16.71
10/05/2020;13:00;5662;380;12.42;21.0;16.71
10/05/2020;13:30;5461;427;12.42;21.0;16.71
10/05/2020;14:00;5280;378;12.42;21.0;16.71
10/05/2020;14:30;5115;410;12.42;21.0;16.71
10/05/2020;15:00;5054;373;12.42;21.0;16.71
10/05/2020;15:30;5078;402;12.42;21.0;16.71
10/05/2020;16:00;5093;383;12.42;21.0;16.71
10/05/2020;16:30;5043;408;12.42;21.0;16.71
10/05/2020;17:00;4987;382;12.42;21.0;16.71
10/05/2020;17:30;4976;409;12.42;21.0;16.71
10/05/2020;18:00;5043;371;12.42;21.0;16.71
10/05/2020;18:30;5204;379;12.42;21.0;16.71
10/05/2020;19:00;5411;420;12.42;21.0;16.71
10/05/2020;19:30;5511;383;12.42;21.0;16.71
10/05/2020;20:00;5459;427;12.42;21.0;16.71
10/05/2020;20:30;5393;395;12.42;21.0;16.71
10/05/2020;21:00;5472;429;12.42;21.0;16.71
10/05/2020;21:30;5435;406;12.42;21.0;16.71
10/05/2020;22:00;5298;427;12.42;21.0;16.71
10/05/2020;22:30;5361;403;12.42;21.0;16.71
10/05/2020;23:00;5616;378;12.42;21.0;16.71
10/05/2020;23:30;5764;394;12.42;21.0;16.71
11/05/2020;00:00;5399;395;9.64;20.01;14.82
11/05/2020;00:30;5283;421;9.64;20.01;14.82
11/05/2020;01:00;5054;397;9.64;20.01;14.82
11/05/2020;01:30;4960;426;9.64;20.01;14.82
11/05/2020;02:00;4944;494;9.64;20.01;14.82
11/05/2020;02:30;4951;416;9.64;20.01;14.82
11/05/2020;03:00;4802;398;9.64;20.01;14.82
11/05/2020;03:30;4792;413;9.64;20.01;14.82
11/05/2020;04:00;4687;392;9.64;20.01;14.82
11/05/2020;04:30;4661;369;9.64;20.01;14.82
11/05/2020;05:00;4724;392;9.64;20.01;14.82
11/05/2020;05:30;4919;382;9.64;20.01;14.82
11/05/2020;06:00;5044;416;9.64;20.01;14.82
11/05/2020;06:30;5199;378;9.64;20.01;14.82
11/05/2020;07:00;5382;425;9.64;20.01;14.82
11/05/2020;07:30;5635;372;9.64;20.01;14.82
11/05/2020;08:00;5878;420;9.64;20.01;14.82
11/05/2020;08:30;5962;391;9.64;20.01;14.82
11/05/2020;09:00;6178;420;9.64;20.01;14.82
11/05/2020;09:30;6022;374;9.64;20.01;14.82
11/05/2020;10:00;6050;370;9.64;20.01;14.82
11/05/2020;10:30;6409;366;9.64;20.01;14.82
11/05/2020;11:00;6475;343;9.64;20.01;14.82
11/05/2020;11:30;6478;360;9.64;20.01;14.82
11/05/2020;12:00;6588;348;9.64;20.01;14.82
11/05/2020;12:30;6593;383;9.64;20.01;14.82
11/05/2020;13:00;6596;360;9.64;20.01;14.82
11/05/2020;13:30;6571;371;9.64;20.01;14.82
11/05/2020;14:00;6501;379;9.64;20.01;14.82
11/05/2020;14:30;6422;406;9.64;20.01;14.82
11/05/2020;15:00;6282;375;9.64;20.01;14.82
11/05/2020;15:30;6294;405;9.64;20.01;14.82
11/05/2020;16:00;6340;386;9.64;20.01;14.82
11/05/2020;16:30;6247;392;9.64;20.01;14.82
11/05/2020;17:00;6102;385;9.64;20.01;14.82
11/05/2020;17:30;5981;390;9.64;20.01;14.82
11/05/2020;18:00;6040;387;9.64;20.01;14.82
11/05/2020;18:30;6178;480;9.64;20.01;14.82
11/05/2020;19:00;6365;720;9.64;20.01;14.82
11/05/2020;19:30;6495;898;9.64;20.01;14.82
11/05/2020;20:00;6257;937;9.64;20.01;14.82
11/05/2020;20:30;6111;923;9.64;20.01;14.82
11/05/2020;21:00;6018;900;9.64;20.01;14.82
11/05/2020;21:30;5947;1075;9.64;20.01;14.82
11/05/2020;22:00;5779;1097;9.64;20.01;14.82
11/05/2020;22:30;5833;1167;9.64;20.01;14.82
11/05/2020;23:00;6134;1346;9.64;20.01;14.82
11/05/2020;23:30;6165;1371;9.64;20.01;14.82
12/05/2020;00:00;5908;1332;5.73;12.22;8.97
12/05/2020;00:30;5764;1269;5.73;12.22;8.97
12/05/2020;01:00;5489;1309;5.73;12.22;8.97
12/05/2020;01:30;5309;1146;5.73;12.22;8.97
12/05/2020;02:00;5325;1129;5.73;12.22;8.97
12/05/2020;02:30;5447;1156;5.73;12.22;8.97
12/05/2020;03:00;5326;1118;5.73;12.22;8.97
12/05/2020;03:30;5277;1195;5.73;12.22;8.97
12/05/2020;04:00;5137;1259;5.73;12.22;8.97
12/05/2020;04:30;5190;1377;5.73;12.22;8.97
12/05/2020;05:00;5223;1447;5.73;12.22;8.97
12/05/2020;05:30;5427;1706;5.73;12.22;8.97
12/05/2020;06:00;5232;1906;5.73;12.22;8.97
12/05/2020;06:30;5358;1950;5.73;12.22;8.97
12/05/2020;07:00;5725;2322;5.73;12.22;8.97
12/05/2020;07:30;6056;2425;5.73;12.22;8.97
12/05/2020;08:00;6241;2610;5.73;12.22;8.97
12/05/2020;08:30;6509;2610;5.73;12.22;8.97
12/05/2020;09:00;6639;2779;5.73;12.22;8.97
12/05/2020;09:30;6813;2844;5.73;12.22;8.97
12/05/2020;10:00;6972;2726;5.73;12.22;8.97
12/05/2020;10:30;7005;2868;5.73;12.22;8.97
12/05/2020;11:00;7062;2495;5.73;12.22;8.97
12/05/2020;11:30;7165;2612;5.73;12.22;8.97
12/05/2020;12:00;7250;2796;5.73;12.22;8.97
12/05/2020;12:30;7259;2576;5.73;12.22;8.97
12/05/2020;13:00;7262;2472;5.73;12.22;8.97
12/05/2020;13:30;7115;2447;5.73;12.22;8.97
12/05/2020;14:00;7000;2490;5.73;12.22;8.97
12/05/2020;14:30;6897;2541;5.73;12.22;8.97
12/05/2020;15:00;6710;2445;5.73;12.22;8.97
12/05/2020;15:30;6695;2368;5.73;12.22;8.97
12/05/2020;16:00;6676;2522;5.73;12.22;8.97
12/05/2020;16:30;6521;2495;5.73;12.22;8.97
12/05/2020;17:00;6422;2602;5.73;12.22;8.97
12/05/2020;17:30;6304;2861;5.73;12.22;8.97
12/05/2020;18:00;6211;2990;5.73;12.22;8.97
12/05/2020;18:30;6298;2808;5.73;12.22;8.97
12/05/2020;19:00;6406;3063;5.73;12.22;8.97
12/05/2020;19:30;6439;3043;5.73;12.22;8.97
12/05/2020;20:00;6370;3127;5.73;12.22;8.97
12/05/2020;20:30;6206;3174;5.73;12.22;8.97
12/05/2020;21:00;6189;3170;5.73;12.22;8.97
12/05/2020;21:30;6029;3426;5.73;12.22;8.97
12/05/2020;22:00;5811;3436;5.73;12.22;8.97
12/05/2020;22:30;6045;3241;5.73;12.22;8.97
12/05/2020;23:00;6289;3576;5.73;12.22;8.97
12/05/2020;23:30;6319;3432;5.73;12.22;8.97
13/05/2020;00:00;5975;3332;8.62;13.94;11.28
13/05/2020;00:30;5647;3494;8.62;13.94;11.28
13/05/2020;01:00;5381;3176;8.62;13.94;11.28
13/05/2020;01:30;5312;3178;8.62;13.94;11.28
13/05/2020;02:00;5322;3167;8.62;13.94;11.28
13/05/2020;02:30;5524;3213;8.62;13.94;11.28
13/05/2020;03:00;5420;3239;8.62;13.94;11.28
13/05/2020;03:30;5381;3269;8.62;13.94;11.28
13/05/2020;04:00;5313;3216;8.62;13.94;11.28
13/05/2020;04:30;5338;3234;8.62;13.94;11.28
13/05/2020;05:00;5359;2901;8.62;13.94;11.28
13/05/2020;05:30;5502;3055;8.62;13.94;11.28
13/05/2020;06:00;5574;3476;8.62;13.94;11.28
13/05/2020;06:30;5715;3485;8.62;13.94;11.28
13/05/2020;07:00;5915;3609;8.62;13.94;11.28
13/05/2020;07:30;6264;3746;8.62;13.94;11.28
13/05/2020;08:00;6508;4069;8.62;13.94;11.28
13/05/2020;08:30;6799;4052;8.62;13.94;11.28
13/05/2020;09:00;6801;4411;8.62;13.94;11.28
13/05/2020;09:30;6787;4433;8.62;13.94;11.28
13/05/2020;10:00;6818;4348;8.62;13.94;11.28
13/05/2020;10:30;6856;4296;8.62;13.94;11.28
13/05/2020;11:00;6861;4234;8.62;13.94;11.28
13/05/2020;11:30;6999;4308;8.62;13.94;11.28
13/05/2020;12:00;7165;4335;8.62;13.94;11.28
13/05/2020;12:30;7154;4191;8.62;13.94;11.28
13/05/2020;13:00;7172;4207;8.62;13.94;11.28
13/05/2020;13:30;7177;4372;8.62;13.94;11.28
13/05/2020;14:00;7084;4296;8.62;13.94;11.28
13/05/2020;14:30;7006;4380;8.62;13.94;11.28
13/05/2020;15:00;6932;4324;8.62;13.94;11.28
13/05/2020;15:30;6913;4061;8.62;13.94;11.28
13/05/2020;16:00;6944;3759;8.62;13.94;11.28
13/05/2020;16:30;6862;3535;8.62;13.94;11.28
13/05/2020;17:00;6714;3447;8.62;13.94;11.28
13/05/2020;17:30;6661;3359;8.62;13.94;11.28
13/05/2020;18:00;6608;3277;8.62;13.94;11.28
13/05/2020;18:30;6735;3204;8.62;13.94;11.28
13/05/2020;19:00;6932;3282;8.62;13.94;11.28
13/05/2020;19:30;7000;3604;8.62;13.94;11.28
13/05/2020;20:00;6668;3533;8.62;13.94;11.28
13/05/2020;20:30;6554;3510;8.62;13.94;11.28
13/05/2020;21:00;6469;3517;8.62;13.94;11.28
13/05/2020;21:30;6363;3424;8.62;13.94;11.28
13/05/2020;22:00;6150;3226;8.62;13.94;11.28
13/05/2020;22:30;6218;3718;8.62;13.94;11.28
13/05/2020;23:00;6483;3734;8.62;13.94;11.28
13/05/2020;23:30;6497;3218;8.62;13.94;11.28
14/05/2020;00:00;6197;2883;9.45;14.79;12.12
14/05/2020;00:30;5976;1818;9.45;14.79;12.12
14/05/2020;01:00;5730;1582;9.45;14.79;12.12
14/05/2020;01:30;5704;1787;9.45;14.79;12.12
14/05/2020;02:00;5654;1622;9.45;14.79;12.12
14/05/2020;02:30;5654;1869;9.45;14.79;12.12
14/05/2020;03:00;5520;1774;9.45;14.79;12.12
14/05/2020;03:30;5454;1851;9.45;14.79;12.12
14/05/2020;04:00;5393;1765;9.45;14.79;12.12
14/05/2020;04:30;5382;1735;9.45;14.79;12.12
14/05/2020;05:00;5407;1737;9.45;14.79;12.12
14/05/2020;05:30;5579;1799;9.45;14.79;12.12
14/05/2020;06:00;5675;1836;9.45;14.79;12.12
14/05/2020;06:30;5809;1826;9.45;14.79;12.12
14/05/2020;07:00;6011;1801;9.45;14.79;12.12
14/05/2020;07:30;6168;2176;9.45;14.79;12.12
14/05/2020;08:00;6415;2221;9.45;14.79;12.12
14/05/2020;08:30;6657;2155;9.45;14.79;12.12
14/05/2020;09:00;6832;2123;9.45;14.79;12.12
14/05/2020;09:30;6951;2080;9.45;14.79;12.12
14/05/2020;10:00;6983;2282;9.45;14.79;12.12
14/05/2020;10:30;7061;2206;9.45;14.79;12.12
14/05/2020;11:00;7136;2148;9.45;14.79;12.12
14/05/2020;11:30;7286;2346;9.45;14.79;12.12
14/05/2020;12:00;7352;2352;9.45;14.79;12.12
14/05/2020;12:30;7322;2244;9.45;14.79;12.12
14/05/2020;13:00;7363;2156;9.45;14.79;12.12
14/05/2020;13:30;7252;2148;9.45;14.79;12.12
14/05/2020;14:00;7102;1847;9.45;14.79;12.12
14/05/2020;14:30;6987;1598;9.45;14.79;12.12
14/05/2020;15:00;6850;1564;9.45;14.79;12.12
14/05/2020;15:30;6808;1529;9.45;14.79;12.12
14/05/2020;16:00;6910;1361;9.45;14.79;12.12
14/05/2020;16:30;6695;1203;9.45;14.79;12.12
