Date;TMin (°C);TMax (°C);TMoy (°C)
01/01/2016;2.22;9.52;5.87
02/01/2016;4.95;9.4;7.18
03/01/2016;3.88;7.6;5.74
04/01/2016;4.83;9.43;7.13
05/01/2016;4.28;9.02;6.65
06/01/2016;3.97;7.42;5.69
07/01/2016;4.57;12.2;8.38
08/01/2016;3.5;8.02;5.76
09/01/2016;5.4;10.78;8.09
10/01/2016;5.4;9.12;7.26
11/01/2016;5.13;10.32;7.72
12/01/2016;4.12;9.03;6.58
13/01/2016;2.5;7.15;4.82
14/01/2016;-1.3;5.37;2.03
15/01/2016;-0.53;3.92;1.69
16/01/2016;-0.82;3.0;1.09
17/01/2016;-1.85;3.3;0.72
18/01/2016;-5.6;0.08;-2.76
19/01/2016;-1.3;2.68;0.69
20/01/2016;0.57;2.02;1.29
21/01/2016;-3.42;4.45;0.52
22/01/2016;-4.37;6.23;0.93
23/01/2016;2.4;10.55;6.48
24/01/2016;-1.85;9.27;3.71
25/01/2016;-0.63;13.2;6.28
26/01/2016;1.22;13.12;7.17
27/01/2016;2.55;10.93;6.74
28/01/2016;6.33;10.75;8.54
29/01/2016;3.8;9.93;6.87
30/01/2016;2.13;9.82;5.98
31/01/2016;6.3;12.87;9.58
01/02/2016;10.15;11.85;11.0
02/02/2016;9.05;11.95;10.5
03/02/2016;3.8;7.73;5.77
04/02/2016;2.53;7.4;4.97
05/02/2016;6.03;11.13;8.58
06/02/2016;1.85;14.87;8.36
07/02/2016;5.18;9.8;7.49
08/02/2016;4.98;12.22;8.6
09/02/2016;6.02;12.43;9.22
10/02/2016;2.52;7.75;5.13
11/02/2016;-1.23;6.37;2.57
12/02/2016;0.15;7.18;3.67
13/02/2016;4.45;10.48;7.47
14/02/2016;3.98;8.07;6.03
15/02/2016;1.73;3.8;2.77
16/02/2016;-0.42;5.3;2.44
17/02/2016;-0.22;2.72;1.25
18/02/2016;-2.07;5.48;1.71
19/02/2016;1.08;7.8;4.44
20/02/2016;1.15;10.57;5.86
21/02/2016;8.95;14.43;11.69
22/02/2016;4.88;12.48;8.68
23/02/2016;3.88;9.62;6.75
24/02/2016;-0.93;7.23;3.15
25/02/2016;1.57;7.3;4.43
26/02/2016;-0.87;6.88;3.01
27/02/2016;-1.88;10.37;4.24
28/02/2016;0.48;7.05;3.77
29/02/2016;1.22;6.02;3.62
01/03/2016;-3.07;7.72;2.32
02/03/2016;2.28;9.65;5.97
03/03/2016;1.0;7.37;4.18
04/03/2016;0.28;8.58;4.43
05/03/2016;2.43;7.53;4.98
06/03/2016;0.82;6.47;3.64
07/03/2016;-0.67;4.52;1.92
08/03/2016;0.13;5.35;2.74
09/03/2016;-2.83;6.85;2.01
10/03/2016;0.23;10.15;5.19
11/03/2016;0.73;11.33;6.03
12/03/2016;-0.88;11.18;5.15
13/03/2016;-0.03;9.58;4.78
14/03/2016;1.33;11.67;6.5
15/03/2016;-2.4;11.93;4.77
16/03/2016;2.38;6.52;4.45
17/03/2016;-0.68;13.98;6.65
18/03/2016;-1.67;15.22;6.78
19/03/2016;-0.63;13.62;6.49
20/03/2016;0.83;11.98;6.41
21/03/2016;-0.13;11.88;5.88
22/03/2016;0.55;13.03;6.79
23/03/2016;2.45;11.23;6.84
24/03/2016;0.23;11.95;6.09
25/03/2016;4.62;9.6;7.11
26/03/2016;6.28;17.35;11.82
27/03/2016;6.18;12.47;9.32
28/03/2016;4.1;16.0;10.05
29/03/2016;5.65;14.87;10.26
30/03/2016;9.1;17.63;13.37
31/03/2016;7.23;16.4;11.82
01/04/2016;5.1;8.27;6.68
02/04/2016;5.77;12.7;9.23
03/04/2016;9.57;17.88;13.72
04/04/2016;9.58;15.0;12.29
05/04/2016;9.47;13.88;11.68
06/04/2016;6.02;15.98;11.0
07/04/2016;6.67;11.92;9.29
08/04/2016;1.33;12.23;6.78
09/04/2016;2.13;14.43;8.28
10/04/2016;2.67;19.4;11.03
11/04/2016;8.43;17.2;12.82
12/04/2016;6.3;19.03;12.67
13/04/2016;8.5;16.77;12.63
14/04/2016;6.63;17.42;12.02
15/04/2016;9.82;15.88;12.85
16/04/2016;9.78;16.15;12.97
17/04/2016;6.82;10.85;8.83
18/04/2016;3.98;12.28;8.13
19/04/2016;-0.15;17.38;8.62
20/04/2016;3.75;20.73;12.24
21/04/2016;8.12;22.13;15.12
22/04/2016;11.13;19.68;15.41
23/04/2016;7.52;12.33;9.92
24/04/2016;2.13;9.83;5.98
25/04/2016;0.9;9.27;5.08
26/04/2016;4.97;10.22;7.59
27/04/2016;-0.27;11.65;5.69
28/04/2016;0.67;12.75;6.71
29/04/2016;0.97;15.27;8.12
30/04/2016;3.63;13.1;8.37
01/05/2016;4.12;10.45;7.28
02/05/2016;4.02;18.67;11.34
03/05/2016;5.6;15.37;10.48
04/05/2016;1.92;18.37;10.14
05/05/2016;3.23;21.17;12.2
06/05/2016;6.6;24.02;15.31
07/05/2016;9.08;24.05;16.57
08/05/2016;9.42;24.48;16.95
09/05/2016;13.27;20.0;16.63
10/05/2016;13.78;22.38;18.08
11/05/2016;11.8;17.48;14.64
12/05/2016;11.87;14.13;13.0
13/05/2016;12.27;20.03;16.15
14/05/2016;10.03;14.3;12.17
15/05/2016;4.23;13.25;8.74
16/05/2016;3.7;15.73;9.72
17/05/2016;5.8;18.82;12.31
18/05/2016;7.3;20.05;13.68
19/05/2016;8.87;15.45;12.16
20/05/2016;5.68;18.52;12.1
21/05/2016;8.22;25.62;16.92
22/05/2016;11.53;18.88;15.21
23/05/2016;8.78;13.05;10.92
24/05/2016;8.23;15.67;11.95
25/05/2016;5.9;20.45;13.18
26/05/2016;9.3;24.02;16.66
27/05/2016;13.45;26.02;19.73
28/05/2016;14.47;25.1;19.78
29/05/2016;13.25;19.37;16.31
30/05/2016;13.08;15.08;14.08
31/05/2016;12.07;15.23;13.65
01/06/2016;11.23;19.55;15.39
02/06/2016;12.75;15.17;13.96
03/06/2016;12.33;16.82;14.58
04/06/2016;12.63;18.93;15.78
05/06/2016;14.27;22.07;18.17
06/06/2016;12.03;26.27;19.15
07/06/2016;13.37;26.85;20.11
08/06/2016;15.18;23.5;19.34
09/06/2016;12.78;23.97;18.38
10/06/2016;11.27;24.82;18.04
11/06/2016;14.65;21.38;18.02
12/06/2016;13.85;19.47;16.66
13/06/2016;14.38;17.85;16.12
14/06/2016;12.93;18.65;15.79
15/06/2016;12.12;20.65;16.38
16/06/2016;11.92;20.73;16.33
17/06/2016;12.1;21.6;16.85
18/06/2016;12.13;20.08;16.11
19/06/2016;12.5;19.77;16.13
20/06/2016;9.43;21.33;15.38
21/06/2016;14.92;23.33;19.12
22/06/2016;15.17;30.85;23.01
23/06/2016;18.67;33.27;25.97
24/06/2016;17.92;29.35;23.63
25/06/2016;16.17;23.02;19.59
26/06/2016;12.0;22.53;17.27
27/06/2016;10.32;23.55;16.93
28/06/2016;14.7;24.72;19.71
29/06/2016;15.95;25.57;20.76
30/06/2016;16.53;25.13;20.83
01/07/2016;15.02;26.77;20.89
02/07/2016;14.78;20.9;17.84
03/07/2016;10.27;22.7;16.48
04/07/2016;13.23;24.57;18.9
05/07/2016;13.65;26.5;20.08
06/07/2016;13.52;25.3;19.41
07/07/2016;10.77;27.87;19.32
08/07/2016;13.22;30.27;21.74
09/07/2016;15.17;29.33;22.25
10/07/2016;15.2;32.35;23.78
11/07/2016;18.15;24.98;21.57
12/07/2016;16.32;23.0;19.66
13/07/2016;12.37;18.83;15.6
14/07/2016;10.35;18.65;14.5
15/07/2016;8.1;21.57;14.83
16/07/2016;8.9;25.53;17.22
17/07/2016;12.52;29.52;21.02
18/07/2016;14.85;31.8;23.33
19/07/2016;15.77;33.88;24.82
20/07/2016;16.67;32.93;24.8
21/07/2016;18.93;27.83;23.38
22/07/2016;17.52;23.48;20.5
23/07/2016;17.55;25.67;21.61
24/07/2016;16.47;26.37;21.42
25/07/2016;15.82;28.67;22.24
26/07/2016;16.55;27.77;22.16
27/07/2016;13.23;26.33;19.78
28/07/2016;14.38;25.52;19.95
29/07/2016;15.23;27.35;21.29
30/07/2016;15.1;28.15;21.62
31/07/2016;16.82;24.03;20.42
01/08/2016;12.28;26.12;19.2
02/08/2016;15.03;24.58;19.81
03/08/2016;15.22;29.05;22.13
04/08/2016;15.02;23.03;19.03
05/08/2016;13.48;22.98;18.23
06/08/2016;10.33;24.47;17.4
07/08/2016;10.87;27.55;19.21
08/08/2016;12.87;27.5;20.18
09/08/2016;15.12;22.03;18.58
10/08/2016;9.18;20.52;14.85
11/08/2016;7.18;21.7;14.44
12/08/2016;12.02;26.62;19.32
13/08/2016;12.12;29.87;20.99
14/08/2016;13.55;31.1;22.32
15/08/2016;14.92;31.15;23.03
16/08/2016;15.12;32.07;23.59
17/08/2016;15.85;31.33;23.59
18/08/2016;15.75;23.58;19.67
19/08/2016;12.62;25.92;19.27
20/08/2016;15.18;20.67;17.92
21/08/2016;12.05;21.8;16.92
22/08/2016;9.73;25.72;17.72
23/08/2016;13.08;30.93;22.01
24/08/2016;14.33;33.13;23.73
25/08/2016;15.6;34.47;25.03
26/08/2016;16.02;34.7;25.36
27/08/2016;16.47;34.15;25.31
28/08/2016;17.72;29.88;23.8
29/08/2016;17.35;24.02;20.68
30/08/2016;12.48;27.43;19.96
31/08/2016;13.4;29.2;21.3
01/09/2016;14.23;28.63;21.43
02/09/2016;12.85;29.23;21.04
03/09/2016;14.38;30.15;22.27
04/09/2016;13.97;24.57;19.27
05/09/2016;15.67;19.97;17.82
06/09/2016;15.35;25.57;20.46
07/09/2016;11.37;27.37;19.37
08/09/2016;13.43;29.25;21.34
09/09/2016;14.97;26.67;20.82
10/09/2016;11.88;28.48;20.18
11/09/2016;13.47;28.22;20.84
12/09/2016;15.68;31.12;23.4
13/09/2016;17.12;32.17;24.64
14/09/2016;15.78;27.95;21.87
15/09/2016;15.37;20.98;18.17
16/09/2016;12.48;20.9;16.69
17/09/2016;12.45;15.75;14.1
18/09/2016;12.53;16.42;14.48
19/09/2016;13.62;19.57;16.59
20/09/2016;10.7;19.02;14.86
21/09/2016;8.57;21.15;14.86
22/09/2016;6.68;21.67;14.18
23/09/2016;8.65;22.87;15.76
24/09/2016;7.33;24.45;15.89
25/09/2016;10.83;24.22;17.53
26/09/2016;11.13;19.8;15.47
27/09/2016;9.07;22.48;15.78
28/09/2016;8.12;24.1;16.11
29/09/2016;9.43;26.08;17.76
30/09/2016;12.75;22.08;17.42
01/10/2016;14.23;18.15;16.19
02/10/2016;10.6;17.75;14.18
03/10/2016;4.98;18.07;11.52
04/10/2016;4.65;19.03;11.84
05/10/2016;6.0;17.02;11.51
06/10/2016;3.27;15.42;9.34
07/10/2016;3.33;15.57;9.45
08/10/2016;4.63;15.57;10.1
09/10/2016;2.97;13.85;8.41
10/10/2016;-0.08;13.17;6.54
11/10/2016;2.28;14.07;8.18
12/10/2016;-0.13;13.88;6.88
13/10/2016;3.98;10.82;7.4
14/10/2016;8.57;13.72;11.14
15/10/2016;8.67;17.58;13.12
16/10/2016;5.57;18.63;12.1
17/10/2016;9.93;15.77;12.85
18/10/2016;8.98;16.92;12.95
19/10/2016;7.93;12.95;10.44
20/10/2016;5.78;12.18;8.98
21/10/2016;7.93;12.5;10.22
22/10/2016;1.72;12.77;7.24
23/10/2016;1.92;13.82;7.87
24/10/2016;9.98;19.2;14.59
25/10/2016;11.7;15.68;13.69
26/10/2016;10.65;13.93;12.29
27/10/2016;6.13;15.2;10.67
28/10/2016;4.08;13.35;8.72
29/10/2016;3.55;13.82;8.68
30/10/2016;5.5;15.87;10.68
31/10/2016;3.67;14.42;9.04
01/11/2016;3.75;14.87;9.31
02/11/2016;5.73;11.25;8.49
03/11/2016;0.13;11.63;5.88
04/11/2016;-1.2;13.25;6.02
05/11/2016;7.37;12.22;9.79
06/11/2016;3.7;7.77;5.73
07/11/2016;1.17;6.92;4.04
08/11/2016;0.8;6.02;3.41
09/11/2016;1.93;8.5;5.22
10/11/2016;6.33;9.63;7.98
11/11/2016;4.77;8.03;6.4
12/11/2016;-1.13;6.67;2.77
13/11/2016;2.68;7.07;4.88
14/11/2016;3.18;5.05;4.12
15/11/2016;0.75;8.35;4.55
16/11/2016;6.38;10.28;8.33
17/11/2016;9.17;13.65;11.41
18/11/2016;7.82;12.8;10.31
19/11/2016;4.68;11.27;7.98
20/11/2016;3.98;16.43;10.21
21/11/2016;10.45;15.75;13.1
22/11/2016;8.53;10.85;9.69
23/11/2016;7.2;12.73;9.97
24/11/2016;6.0;10.92;8.46
25/11/2016;5.92;9.47;7.69
26/11/2016;4.97;12.08;8.52
27/11/2016;1.6;8.48;5.04
28/11/2016;1.92;7.35;4.63
29/11/2016;-3.62;5.22;0.8
30/11/2016;-4.98;8.07;1.54
01/12/2016;-5.37;5.6;0.12
02/12/2016;-4.63;5.6;0.48
03/12/2016;-2.05;3.87;0.91
04/12/2016;-1.98;7.03;2.52
05/12/2016;-2.62;8.57;2.97
06/12/2016;-3.28;8.78;2.75
07/12/2016;-4.05;4.97;0.46
08/12/2016;-3.13;6.73;1.8
09/12/2016;-3.2;7.48;2.14
10/12/2016;-4.35;7.06;1.4
11/12/2016;-3.54;3.74;0.1
12/12/2016;-0.35;5.27;2.46
13/12/2016;1.03;4.2;2.62
14/12/2016;-1.63;7.6;2.98
15/12/2016;-1.87;7.4;2.77
16/12/2016;-0.97;8.6;3.82
17/12/2016;-2.37;7.7;2.67
18/12/2016;-2.48;2.3;-0.09
19/12/2016;0.35;3.98;2.17
20/12/2016;0.17;4.2;2.18
21/12/2016;-1.13;4.12;1.49
22/12/2016;0.93;5.37;3.15
23/12/2016;4.15;8.27;6.21
24/12/2016;4.43;9.15;6.79
25/12/2016;3.85;9.13;6.49
26/12/2016;5.3;9.85;7.58
27/12/2016;-1.83;6.85;2.51
28/12/2016;-2.72;6.45;1.87
29/12/2016;-4.53;3.05;-0.74
30/12/2016;-4.98;-0.58;-2.78
31/12/2016;-3.57;-1.55;-2.56
01/01/2017;-3.33;-0.1;-1.72
02/01/2017;-1.03;0.82;-0.11
03/01/2017;-3.85;-0.4;-2.12
04/01/2017;-2.63;1.8;-0.42
05/01/2017;-1.12;2.67;0.78
06/01/2017;-8.02;-0.42;-4.22
07/01/2017;-10.57;-0.45;-5.51
08/01/2017;-2.15;1.75;-0.2
09/01/2017;-1.03;3.25;1.11
10/01/2017;0.55;5.02;2.78
11/01/2017;0.97;6.42;3.69
12/01/2017;4.2;9.03;6.62
13/01/2017;0.83;3.9;2.37
14/01/2017;-0.13;3.25;1.56
15/01/2017;-2.3;1.87;-0.22
16/01/2017;-2.58;2.05;-0.27
17/01/2017;-6.15;-0.5;-3.32
18/01/2017;-6.48;0.38;-3.05
19/01/2017;-8.42;0.33;-4.04
20/01/2017;-10.37;1.73;-4.32
21/01/2017;-10.13;3.77;-3.18
22/01/2017;-8.97;3.05;-2.96
23/01/2017;-8.9;2.18;-3.36
24/01/2017;-8.03;-2.15;-5.09
25/01/2017;-5.25;-2.8;-4.02
26/01/2017;-10.35;2.13;-4.11
27/01/2017;-4.77;7.03;1.13
28/01/2017;1.02;9.83;5.42
29/01/2017;1.02;8.9;4.96
30/01/2017;0.85;8.05;4.45
31/01/2017;6.93;9.82;8.38
01/02/2017;5.27;14.3;9.78
02/02/2017;4.78;15.17;9.98
03/02/2017;5.95;11.33;8.64
04/02/2017;3.6;9.42;6.51
05/02/2017;1.28;8.85;5.07
06/02/2017;4.27;6.48;5.38
07/02/2017;3.25;7.27;5.26
08/02/2017;2.93;7.2;5.07
09/02/2017;2.32;5.8;4.06
10/02/2017;-1.08;7.1;3.01
11/02/2017;0.67;5.15;2.91
12/02/2017;1.0;13.18;7.09
13/02/2017;1.48;10.93;6.21
14/02/2017;2.27;13.18;7.72
15/02/2017;2.63;16.4;9.52
16/02/2017;0.87;15.0;7.93
17/02/2017;4.73;12.0;8.37
18/02/2017;-1.17;11.93;5.38
19/02/2017;-3.82;11.92;4.05
20/02/2017;-0.08;11.15;5.53
21/02/2017;7.88;11.98;9.93
22/02/2017;8.42;10.62;9.52
23/02/2017;2.17;14.78;8.48
24/02/2017;2.97;8.98;5.98
25/02/2017;-2.85;10.95;4.05
26/02/2017;0.07;13.15;6.61
27/02/2017;3.53;15.3;9.42
28/02/2017;3.35;9.22;6.28
01/03/2017;3.87;9.93;6.9
02/03/2017;5.57;12.32;8.94
03/03/2017;2.33;16.1;9.22
04/03/2017;5.12;10.93;8.02
05/03/2017;4.15;9.93;7.04
06/03/2017;4.57;9.18;6.88
07/03/2017;4.02;9.13;6.58
08/03/2017;0.03;11.37;5.7
09/03/2017;8.87;12.97;10.92
10/03/2017;6.77;15.93;11.35
11/03/2017;0.58;18.33;9.46
12/03/2017;3.75;17.92;10.83
13/03/2017;5.53;16.9;11.22
14/03/2017;2.47;16.58;9.52
15/03/2017;2.13;16.13;9.13
16/03/2017;2.58;20.25;11.42
17/03/2017;3.23;17.38;10.31
18/03/2017;6.62;10.78;8.7
19/03/2017;9.03;14.25;11.64
20/03/2017;9.25;14.12;11.68
21/03/2017;6.52;11.6;9.06
22/03/2017;3.13;11.08;7.11
23/03/2017;4.55;15.62;10.08
24/03/2017;6.08;13.3;9.69
25/03/2017;4.97;17.97;11.47
26/03/2017;6.08;16.73;11.41
27/03/2017;2.48;20.12;11.3
28/03/2017;4.42;19.42;11.92
29/03/2017;4.02;20.35;12.18
30/03/2017;4.83;23.02;13.92
31/03/2017;8.2;20.65;14.43
01/04/2017;8.73;14.15;11.44
02/04/2017;5.53;15.85;10.69
03/04/2017;4.92;19.87;12.39
04/04/2017;5.15;18.57;11.86
05/04/2017;5.73;16.87;11.3
06/04/2017;5.3;14.05;9.67
07/04/2017;1.95;18.83;10.39
08/04/2017;4.27;22.05;13.16
09/04/2017;4.78;24.73;14.76
10/04/2017;5.85;22.5;14.17
11/04/2017;4.3;16.48;10.39
12/04/2017;1.72;19.68;10.7
13/04/2017;4.22;18.0;11.11
14/04/2017;4.57;18.35;11.46
15/04/2017;6.87;15.47;11.17
16/04/2017;8.98;14.2;11.59
17/04/2017;5.52;14.38;9.95
18/04/2017;1.18;11.57;6.38
19/04/2017;-1.27;10.58;4.66
20/04/2017;-2.32;12.43;5.06
21/04/2017;-1.97;17.3;7.67
22/04/2017;0.33;17.27;8.8
23/04/2017;2.98;15.7;9.34
24/04/2017;0.33;20.47;10.4
25/04/2017;4.88;13.37;9.12
26/04/2017;2.45;7.8;5.12
27/04/2017;1.4;10.48;5.94
28/04/2017;1.0;12.38;6.69
29/04/2017;0.35;17.3;8.83
30/04/2017;3.57;20.2;11.88
01/05/2017;5.88;14.62;10.25
02/05/2017;3.9;13.12;8.51
03/05/2017;5.93;14.6;10.27
04/05/2017;6.95;15.35;11.15
05/05/2017;3.27;20.38;11.82
06/05/2017;9.98;14.83;12.41
07/05/2017;10.43;13.3;11.87
08/05/2017;8.22;11.92;10.07
09/05/2017;5.83;16.53;11.18
10/05/2017;2.53;22.97;12.75
11/05/2017;10.22;16.75;13.48
12/05/2017;10.58;19.75;15.17
13/05/2017;10.07;20.22;15.14
14/05/2017;10.35;21.32;15.83
15/05/2017;7.87;23.2;15.53
16/05/2017;9.52;26.82;18.17
17/05/2017;10.7;28.23;19.47
18/05/2017;15.22;24.53;19.87
19/05/2017;9.08;14.83;11.96
20/05/2017;7.23;17.73;12.48
21/05/2017;5.2;21.93;13.57
22/05/2017;7.73;26.05;16.89
23/05/2017;11.7;25.53;18.62
24/05/2017;11.37;24.52;17.94
25/05/2017;12.43;25.83;19.13
26/05/2017;11.18;28.17;19.68
27/05/2017;14.72;30.0;22.36
28/05/2017;14.97;31.17;23.07
29/05/2017;14.85;29.87;22.36
30/05/2017;16.7;25.93;21.32
31/05/2017;14.88;25.23;20.06
01/06/2017;14.25;27.33;20.79
02/06/2017;13.92;28.62;21.27
03/06/2017;15.62;25.18;20.4
04/06/2017;11.97;20.33;16.15
05/06/2017;10.57;22.6;16.58
06/06/2017;10.58;18.87;14.73
07/06/2017;9.8;19.62;14.71
08/06/2017;7.87;26.2;17.03
09/06/2017;14.07;24.62;19.34
10/06/2017;12.82;26.82;19.82
11/06/2017;13.22;30.48;21.85
12/06/2017;17.63;25.7;21.67
13/06/2017;11.63;27.17;19.4
14/06/2017;15.9;29.02;22.46
15/06/2017;16.25;30.67;23.46
16/06/2017;15.5;25.0;20.25
17/06/2017;10.93;25.53;18.23
18/06/2017;14.13;29.1;21.62
19/06/2017;14.27;32.93;23.6
20/06/2017;17.52;33.95;25.73
21/06/2017;18.82;34.82;26.82
22/06/2017;19.17;35.25;27.21
23/06/2017;18.97;29.18;24.08
24/06/2017;17.13;28.1;22.62
25/06/2017;17.0;26.82;21.91
26/06/2017;13.68;28.67;21.18
27/06/2017;16.9;29.07;22.98
28/06/2017;16.03;24.32;20.18
29/06/2017;12.95;21.27;17.11
30/06/2017;11.25;19.88;15.57
01/07/2017;12.83;16.75;14.79
02/07/2017;13.58;19.42;16.5
03/07/2017;14.63;25.08;19.86
04/07/2017;12.38;28.68;20.53
05/07/2017;13.47;32.82;23.14
06/07/2017;15.55;33.77;24.66
07/07/2017;20.25;33.15;26.7
08/07/2017;18.38;33.13;25.76
09/07/2017;18.15;27.82;22.98
10/07/2017;16.32;24.95;20.63
11/07/2017;14.4;24.73;19.57
12/07/2017;16.6;25.18;20.89
13/07/2017;16.13;25.9;21.02
14/07/2017;16.25;24.98;20.62
15/07/2017;12.38;24.17;18.28
16/07/2017;13.75;27.97;20.86
17/07/2017;15.35;30.85;23.1
18/07/2017;16.52;33.15;24.83
19/07/2017;18.93;31.67;25.3
20/07/2017;17.93;25.53;21.73
21/07/2017;13.68;27.42;20.55
22/07/2017;15.62;27.28;21.45
23/07/2017;15.37;23.55;19.46
24/07/2017;14.42;20.88;17.65
25/07/2017;14.37;21.12;17.74
26/07/2017;11.85;24.23;18.04
27/07/2017;16.53;23.57;20.05
28/07/2017;15.88;24.62;20.25
29/07/2017;12.7;30.05;21.38
30/07/2017;17.93;27.85;22.89
31/07/2017;16.15;28.97;22.56
01/08/2017;17.47;27.68;22.58
02/08/2017;16.65;31.3;23.98
03/08/2017;20.4;29.8;25.1
04/08/2017;18.35;27.1;22.73
05/08/2017;17.23;27.17;22.2
06/08/2017;12.83;24.97;18.9
07/08/2017;10.38;28.32;19.35
08/08/2017;15.72;22.07;18.89
09/08/2017;11.87;21.55;16.71
10/08/2017;10.05;19.77;14.91
11/08/2017;10.2;19.58;14.89
12/08/2017;11.57;22.58;17.08
13/08/2017;15.27;24.52;19.89
14/08/2017;12.68;29.78;21.23
15/08/2017;16.83;28.0;22.42
16/08/2017;15.47;27.15;21.31
17/08/2017;16.18;28.95;22.57
18/08/2017;15.98;26.1;21.04
19/08/2017;14.03;22.47;18.25
20/08/2017;9.3;23.17;16.23
21/08/2017;10.12;25.73;17.92
22/08/2017;12.13;29.58;20.86
23/08/2017;14.35;30.12;22.23
24/08/2017;14.78;28.03;21.41
25/08/2017;16.03;31.43;23.73
26/08/2017;16.12;32.4;24.26
27/08/2017;17.43;32.15;24.79
28/08/2017;18.28;32.78;25.53
29/08/2017;16.28;34.83;25.56
30/08/2017;18.85;27.5;23.18
31/08/2017;13.73;18.17;15.95
01/09/2017;8.92;21.27;15.09
02/09/2017;10.88;18.73;14.81
03/09/2017;7.28;21.0;14.14
04/09/2017;12.62;25.22;18.92
05/09/2017;16.02;25.63;20.82
06/09/2017;15.15;20.13;17.64
07/09/2017;12.5;19.87;16.18
08/09/2017;11.32;20.03;15.68
09/09/2017;12.32;17.83;15.08
10/09/2017;8.73;19.07;13.9
11/09/2017;11.42;19.42;15.42
12/09/2017;11.57;18.83;15.2
13/09/2017;11.53;24.07;17.8
14/09/2017;10.8;16.87;13.83
15/09/2017;7.22;17.62;12.42
16/09/2017;6.68;15.95;11.32
17/09/2017;7.3;14.17;10.73
18/09/2017;8.12;15.67;11.89
19/09/2017;7.3;15.22;11.26
20/09/2017;7.08;17.87;12.48
21/09/2017;4.23;20.97;12.6
22/09/2017;6.17;21.85;14.01
23/09/2017;7.58;22.45;15.02
24/09/2017;8.52;23.5;16.01
25/09/2017;8.92;20.15;14.53
26/09/2017;12.2;18.97;15.58
27/09/2017;12.13;21.97;17.05
28/09/2017;11.23;23.75;17.49
29/09/2017;11.73;25.95;18.84
30/09/2017;11.85;16.57;14.21
01/10/2017;7.78;16.65;12.22
02/10/2017;12.52;18.37;15.44
03/10/2017;11.6;17.9;14.75
04/10/2017;4.45;17.82;11.13
05/10/2017;4.1;20.93;12.52
06/10/2017;6.75;14.55;10.65
07/10/2017;2.22;15.72;8.97
08/10/2017;9.15;14.65;11.9
09/10/2017;10.42;16.15;13.28
10/10/2017;7.0;18.3;12.65
11/10/2017;7.47;21.15;14.31
12/10/2017;10.33;19.68;15.01
13/10/2017;6.9;22.13;14.52
14/10/2017;6.28;23.07;14.68
15/10/2017;7.65;24.15;15.9
16/10/2017;8.77;25.93;17.35
17/10/2017;7.28;24.57;15.92
18/10/2017;7.52;22.92;15.22
19/10/2017;10.45;23.0;16.73
20/10/2017;11.02;18.13;14.57
21/10/2017;10.42;19.28;14.85
22/10/2017;7.75;13.67;10.71
23/10/2017;7.92;12.33;10.12
24/10/2017;10.3;16.67;13.48
25/10/2017;10.5;19.35;14.92
26/10/2017;7.38;21.3;14.34
27/10/2017;8.22;14.92;11.57
28/10/2017;2.22;12.67;7.44
29/10/2017;3.97;12.1;8.03
30/10/2017;2.17;11.22;6.69
31/10/2017;-0.42;12.32;5.95
01/11/2017;-0.02;14.13;7.06
02/11/2017;3.78;15.48;9.63
03/11/2017;6.53;17.8;12.17
04/11/2017;6.78;18.83;12.81
05/11/2017;5.1;10.33;7.72
06/11/2017;0.55;8.33;4.44
07/11/2017;0.67;7.32;3.99
08/11/2017;2.1;6.65;4.38
09/11/2017;3.78;7.07;5.42
10/11/2017;1.67;8.45;5.06
11/11/2017;6.58;12.12;9.35
12/11/2017;4.38;12.17;8.27
13/11/2017;2.6;7.73;5.17
14/11/2017;0.5;7.77;4.13
15/11/2017;-0.6;6.77;3.08
16/11/2017;-1.1;2.83;0.87
17/11/2017;0.25;9.27;4.76
18/11/2017;2.88;7.43;5.16
19/11/2017;2.23;7.22;4.73
20/11/2017;0.2;5.52;2.86
21/11/2017;1.87;11.72;6.79
22/11/2017;0.15;15.75;7.95
23/11/2017;7.83;17.68;12.76
24/11/2017;9.77;14.08;11.93
25/11/2017;3.65;9.2;6.42
26/11/2017;-0.65;4.85;2.1
27/11/2017;0.97;7.52;4.24
28/11/2017;2.55;5.22;3.88
29/11/2017;0.4;4.98;2.69
30/11/2017;0.42;4.08;2.25
01/12/2017;-1.0;1.9;0.45
02/12/2017;-1.93;2.68;0.37
03/12/2017;-3.95;1.55;-1.2
04/12/2017;-0.63;4.05;1.71
05/12/2017;1.35;5.05;3.2
06/12/2017;-0.47;2.97;1.25
07/12/2017;-0.08;9.03;4.47
08/12/2017;1.22;7.18;4.2
09/12/2017;-0.9;2.35;0.73
10/12/2017;-1.07;11.07;5.0
11/12/2017;5.92;11.78;8.85
12/12/2017;1.27;6.32;3.79
13/12/2017;-0.57;9.87;4.65
14/12/2017;4.03;7.87;5.95
15/12/2017;3.12;7.33;5.22
16/12/2017;1.57;5.02;3.29
17/12/2017;-0.88;3.97;1.54
18/12/2017;0.12;4.62;2.37
19/12/2017;2.12;5.08;3.6
20/12/2017;2.4;5.25;3.82
21/12/2017;4.35;7.48;5.92
22/12/2017;6.4;8.9;7.65
23/12/2017;4.93;7.77;6.35
24/12/2017;4.8;6.15;5.48
25/12/2017;1.35;9.23;5.29
26/12/2017;0.58;9.87;5.22
27/12/2017;2.6;7.58;5.09
28/12/2017;0.12;4.08;2.1
