Date;Heures;Electricite;Gaz;Tmin;Tmoy;Tmax;Taux de Co2
25/11/2017;08:00;3515;5682;2.38;7.44;4.91;87
25/11/2017;08:30;3532;6187;2.38;7.44;4.91;87
25/11/2017;09:00;3603;6501;2.38;7.44;4.91;89
25/11/2017;09:30;3669;7063;2.38;7.44;4.91;96
25/11/2017;10:00;3699;7371;2.38;7.44;4.91;97
25/11/2017;10:30;3714;7609;2.38;7.44;4.91;96
25/11/2017;11:00;3680;7557;2.38;7.44;4.91;94
25/11/2017;11:30;3698;7690;2.38;7.44;4.91;97
25/11/2017;12:00;3725;7701;2.38;7.44;4.91;95
25/11/2017;12:30;3731;7680;2.38;7.44;4.91;95
25/11/2017;13:00;3741;7698;2.38;7.44;4.91;94
25/11/2017;13:30;3584;7606;2.38;7.44;4.91;93
25/11/2017;14:00;3478;7536;2.38;7.44;4.91;91
25/11/2017;14:30;3415;7238;2.38;7.44;4.91;86
25/11/2017;15:00;3362;7143;2.38;7.44;4.91;81
25/11/2017;15:30;3317;7255;2.38;7.44;4.91;85
25/11/2017;16:00;3311;7372;2.38;7.44;4.91;89
25/11/2017;16:30;3360;7227;2.38;7.44;4.91;88
25/11/2017;17:00;3412;7363;2.38;7.44;4.91;90
25/11/2017;17:30;3635;7548;2.38;7.44;4.91;85
25/11/2017;18:00;3828;7628;2.38;7.44;4.91;85
25/11/2017;18:30;3945;7857;2.38;7.44;4.91;86
25/11/2017;19:00;4005;7905;2.38;7.44;4.91;88
25/11/2017;19:30;3986;7875;2.38;7.44;4.91;89
25/11/2017;20:00;3870;7787;2.38;7.44;4.91;88
25/11/2017;20:30;3777;7646;2.38;7.44;4.91;87
25/11/2017;21:00;3757;7725;2.38;7.44;4.91;87
25/11/2017;21:30;3851;7713;2.38;7.44;4.91;87
25/11/2017;22:00;3827;7741;2.38;7.44;4.91;91
25/11/2017;22:30;3967;7426;2.38;7.44;4.91;88
25/11/2017;23:00;4072;7740;2.38;7.44;4.91;90
25/11/2017;23:30;3927;7327;2.38;7.44;4.91;85
26/11/2017;00:00;3941;7442;1.72;8.0;4.86;85
26/11/2017;00:30;3830;7173;1.72;8.0;4.86;79
26/11/2017;01:00;3698;7053;1.72;8.0;4.86;77
26/11/2017;01:30;3696;7096;1.72;8.0;4.86;78
26/11/2017;02:00;3668;6839;1.72;8.0;4.86;76
26/11/2017;02:30;3524;6841;1.72;8.0;4.86;78
26/11/2017;03:00;3444;6794;1.72;8.0;4.86;78
26/11/2017;03:30;3376;6965;1.72;8.0;4.86;78
26/11/2017;04:00;3325;6688;1.72;8.0;4.86;77
26/11/2017;04:30;3306;6492;1.72;8.0;4.86;74
26/11/2017;05:00;3290;6452;1.72;8.0;4.86;74
26/11/2017;05:30;3342;6555;1.72;8.0;4.86;79
26/11/2017;06:00;3351;6502;1.72;8.0;4.86;79
26/11/2017;06:30;3417;6227;1.72;8.0;4.86;74
26/11/2017;07:00;3457;6279;1.72;8.0;4.86;75
26/11/2017;07:30;3511;6284;1.72;8.0;4.86;74
26/11/2017;08:00;3535;6372;1.72;8.0;4.86;75
26/11/2017;08:30;3553;6362;1.72;8.0;4.86;74
26/11/2017;09:00;3609;6398;1.72;8.0;4.86;73
26/11/2017;09:30;3646;6519;1.72;8.0;4.86;73
26/11/2017;10:00;3696;6752;1.72;8.0;4.86;72
26/11/2017;10:30;3696;6827;1.72;8.0;4.86;73
26/11/2017;11:00;3692;6811;1.72;8.0;4.86;72
26/11/2017;11:30;3683;6705;1.72;8.0;4.86;72
26/11/2017;12:00;3723;6753;1.72;8.0;4.86;74
26/11/2017;12:30;3776;6869;1.72;8.0;4.86;76
26/11/2017;13:00;3745;6901;1.72;8.0;4.86;78
26/11/2017;13:30;3596;6933;1.72;8.0;4.86;78
26/11/2017;14:00;3516;6867;1.72;8.0;4.86;77
26/11/2017;14:30;3421;7014;1.72;8.0;4.86;83
26/11/2017;15:00;3337;6794;1.72;8.0;4.86;77
26/11/2017;15:30;3316;6722;1.72;8.0;4.86;76
26/11/2017;16:00;3312;6802;1.72;8.0;4.86;77
26/11/2017;16:30;3353;7008;1.72;8.0;4.86;76
26/11/2017;17:00;3404;7219;1.72;8.0;4.86;80
26/11/2017;17:30;3580;7387;1.72;8.0;4.86;85
26/11/2017;18:00;3747;7445;1.72;8.0;4.86;84
26/11/2017;18:30;3851;7565;1.72;8.0;4.86;83
26/11/2017;19:00;3946;7571;1.72;8.0;4.86;83
26/11/2017;19:30;3956;7569;1.72;8.0;4.86;81
26/11/2017;20:00;3890;7574;1.72;8.0;4.86;82
26/11/2017;20:30;3812;7487;1.72;8.0;4.86;82
26/11/2017;21:00;3756;7461;1.72;8.0;4.86;84
26/11/2017;21:30;3863;7361;1.72;8.0;4.86;86
26/11/2017;22:00;3797;7185;1.72;8.0;4.86;83
26/11/2017;22:30;3928;7210;1.72;8.0;4.86;81
26/11/2017;23:00;4026;7424;1.72;8.0;4.86;83
26/11/2017;23:30;3881;7237;1.72;8.0;4.86;79
27/11/2017;00:00;3887;7305;3.92;9.54;6.73;79
27/11/2017;00:30;3776;7359;3.92;9.54;6.73;82
27/11/2017;01:00;3632;7185;3.92;9.54;6.73;74
27/11/2017;01:30;3638;7274;3.92;9.54;6.73;76
27/11/2017;02:00;3623;7311;3.92;9.54;6.73;77
27/11/2017;02:30;3494;7368;3.92;9.54;6.73;81
27/11/2017;03:00;3404;7242;3.92;9.54;6.73;77
27/11/2017;03:30;3348;7206;3.92;9.54;6.73;80
27/11/2017;04:00;3304;7148;3.92;9.54;6.73;78
27/11/2017;04:30;3319;7274;3.92;9.54;6.73;79
27/11/2017;05:00;3345;7203;3.92;9.54;6.73;75
27/11/2017;05:30;3509;7297;3.92;9.54;6.73;72
27/11/2017;06:00;3622;7427;3.92;9.54;6.73;74
27/11/2017;06:30;3861;7619;3.92;9.54;6.73;76
27/11/2017;07:00;4015;7761;3.92;9.54;6.73;79
27/11/2017;07:30;4174;7980;3.92;9.54;6.73;80
27/11/2017;08:00;4229;8028;3.92;9.54;6.73;79
27/11/2017;08:30;4216;8002;3.92;9.54;6.73;81
27/11/2017;09:00;4217;7995;3.92;9.54;6.73;82
27/11/2017;09:30;4246;8102;3.92;9.54;6.73;83
27/11/2017;10:00;4253;7972;3.92;9.54;6.73;82
27/11/2017;10:30;4251;8037;3.92;9.54;6.73;83
27/11/2017;11:00;4268;8009;3.92;9.54;6.73;83
27/11/2017;11:30;4288;8035;3.92;9.54;6.73;83
27/11/2017;12:00;4340;8018;3.92;9.54;6.73;81
27/11/2017;12:30;4339;7915;3.92;9.54;6.73;78
27/11/2017;13:00;4317;7973;3.92;9.54;6.73;79
27/11/2017;13:30;4223;7920;3.92;9.54;6.73;80
27/11/2017;14:00;4200;7909;3.92;9.54;6.73;80
27/11/2017;14:30;4149;7964;3.92;9.54;6.73;81
27/11/2017;15:00;4091;7462;3.92;9.54;6.73;79
27/11/2017;15:30;4068;7526;3.92;9.54;6.73;77
27/11/2017;16:00;4056;7589;3.92;9.54;6.73;78
27/11/2017;16:30;4097;7781;3.92;9.54;6.73;79
27/11/2017;17:00;4160;7738;3.92;9.54;6.73;78
27/11/2017;17:30;4297;8280;3.92;9.54;6.73;79
27/11/2017;18:00;4354;8240;3.92;9.54;6.73;77
27/11/2017;18:30;4420;8298;3.92;9.54;6.73;76
27/11/2017;19:00;4468;8220;3.92;9.54;6.73;75
27/11/2017;19:30;4412;8272;3.92;9.54;6.73;76
27/11/2017;20:00;4275;8249;3.92;9.54;6.73;78
27/11/2017;20:30;4091;8026;3.92;9.54;6.73;78
27/11/2017;21:00;3973;7985;3.92;9.54;6.73;78
27/11/2017;21:30;4022;7584;3.92;9.54;6.73;76
27/11/2017;22:00;3933;7533;3.92;9.54;6.73;76
27/11/2017;22:30;4037;7500;3.92;9.54;6.73;76
27/11/2017;23:00;4116;7513;3.92;9.54;6.73;76
27/11/2017;23:30;3960;7137;3.92;9.54;6.73;74
28/11/2017;00:00;3948;7215;3.48;8.72;6.1;73
28/11/2017;00:30;3825;6677;3.48;8.72;6.1;69
28/11/2017;01:00;3639;6558;3.48;8.72;6.1;68
28/11/2017;01:30;3630;5933;3.48;8.72;6.1;67
28/11/2017;02:00;3601;5917;3.48;8.72;6.1;69
28/11/2017;02:30;3460;5749;3.48;8.72;6.1;72
28/11/2017;03:00;3390;5428;3.48;8.72;6.1;73
28/11/2017;03:30;3312;4697;3.48;8.72;6.1;70
28/11/2017;04:00;3292;4714;3.48;8.72;6.1;70
28/11/2017;04:30;3303;5036;3.48;8.72;6.1;74
28/11/2017;05:00;3363;5443;3.48;8.72;6.1;76
28/11/2017;05:30;3488;6296;3.48;8.72;6.1;79
28/11/2017;06:00;3631;6463;3.48;8.72;6.1;79
28/11/2017;06:30;3861;6964;3.48;8.72;6.1;81
28/11/2017;07:00;4064;7239;3.48;8.72;6.1;79
28/11/2017;07:30;4248;7519;3.48;8.72;6.1;79
28/11/2017;08:00;4316;7823;3.48;8.72;6.1;80
28/11/2017;08:30;4316;7860;3.48;8.72;6.1;79
28/11/2017;09:00;4304;7934;3.48;8.72;6.1;79
28/11/2017;09:30;4293;8016;3.48;8.72;6.1;79
28/11/2017;10:00;4253;7966;3.48;8.72;6.1;79
28/11/2017;10:30;4237;7898;3.48;8.72;6.1;78
28/11/2017;11:00;4206;7908;3.48;8.72;6.1;79
28/11/2017;11:30;4202;8070;3.48;8.72;6.1;79
28/11/2017;12:00;4212;8160;3.48;8.72;6.1;80
28/11/2017;12:30;4206;8286;3.48;8.72;6.1;82
28/11/2017;13:00;4168;8212;3.48;8.72;6.1;83
28/11/2017;13:30;4081;8263;3.48;8.72;6.1;85
28/11/2017;14:00;4042;8193;3.48;8.72;6.1;85
28/11/2017;14:30;4007;8096;3.48;8.72;6.1;85
28/11/2017;15:00;3947;8052;3.48;8.72;6.1;85
28/11/2017;15:30;3923;8093;3.48;8.72;6.1;86
28/11/2017;16:00;3906;8140;3.48;8.72;6.1;87
28/11/2017;16:30;3927;8181;3.48;8.72;6.1;86
28/11/2017;17:00;4006;8309;3.48;8.72;6.1;87
28/11/2017;17:30;4211;8173;3.48;8.72;6.1;85
28/11/2017;18:00;4341;8235;3.48;8.72;6.1;83
28/11/2017;18:30;4443;8225;3.48;8.72;6.1;81
28/11/2017;19:00;4528;8266;3.48;8.72;6.1;81
28/11/2017;19:30;4501;8248;3.48;8.72;6.1;81
28/11/2017;20:00;4407;8162;3.48;8.72;6.1;80
28/11/2017;20:30;4251;7963;3.48;8.72;6.1;82
28/11/2017;21:00;4146;7686;3.48;8.72;6.1;84
28/11/2017;21:30;4208;7670;3.48;8.72;6.1;86
28/11/2017;22:00;4161;7545;3.48;8.72;6.1;83
28/11/2017;22:30;4264;7741;3.48;8.72;6.1;83
28/11/2017;23:00;4353;7768;3.48;8.72;6.1;83
28/11/2017;23:30;4203;7670;3.48;8.72;6.1;85
29/11/2017;00:00;4214;7623;0.98;6.86;3.92;85
29/11/2017;00:30;4087;7695;0.98;6.86;3.92;87
29/11/2017;01:00;3923;7577;0.98;6.86;3.92;85
29/11/2017;01:30;3917;7632;0.98;6.86;3.92;88
29/11/2017;02:00;3883;7640;0.98;6.86;3.92;88
29/11/2017;02:30;3759;7762;0.98;6.86;3.92;90
29/11/2017;03:00;3705;7745;0.98;6.86;3.92;90
29/11/2017;03:30;3642;7757;0.98;6.86;3.92;94
29/11/2017;04:00;3616;7618;0.98;6.86;3.92;91
29/11/2017;04:30;3636;7437;0.98;6.86;3.92;89
29/11/2017;05:00;3665;7447;0.98;6.86;3.92;89
29/11/2017;05:30;3794;7565;0.98;6.86;3.92;91
29/11/2017;06:00;3914;7712;0.98;6.86;3.92;92
29/11/2017;06:30;4126;7716;0.98;6.86;3.92;86
29/11/2017;07:00;4301;7942;0.98;6.86;3.92;87
29/11/2017;07:30;4449;8202;0.98;6.86;3.92;84
29/11/2017;08:00;4516;8210;0.98;6.86;3.92;83
29/11/2017;08:30;4532;8232;0.98;6.86;3.92;80
29/11/2017;09:00;4515;8242;0.98;6.86;3.92;77
29/11/2017;09:30;4508;8395;0.98;6.86;3.92;76
29/11/2017;10:00;4490;8365;0.98;6.86;3.92;76
29/11/2017;10:30;4460;8435;0.98;6.86;3.92;76
29/11/2017;11:00;4420;8391;0.98;6.86;3.92;76
29/11/2017;11:30;4393;8307;0.98;6.86;3.92;75
29/11/2017;12:00;4394;8078;0.98;6.86;3.92;74
29/11/2017;12:30;4385;8032;0.98;6.86;3.92;75
29/11/2017;13:00;4367;8031;0.98;6.86;3.92;75
29/11/2017;13:30;4267;8180;0.98;6.86;3.92;75
29/11/2017;14:00;4223;8294;0.98;6.86;3.92;76
29/11/2017;14:30;4171;8299;0.98;6.86;3.92;76
29/11/2017;15:00;4091;8363;0.98;6.86;3.92;77
29/11/2017;15:30;4082;8407;0.98;6.86;3.92;78
29/11/2017;16:00;4104;8423;0.98;6.86;3.92;78
29/11/2017;16:30;4154;8388;0.98;6.86;3.92;76
29/11/2017;17:00;4209;8504;0.98;6.86;3.92;78
29/11/2017;17:30;4420;8457;0.98;6.86;3.92;77
29/11/2017;18:00;4540;8456;0.98;6.86;3.92;74
29/11/2017;18:30;4604;8474;0.98;6.86;3.92;74
29/11/2017;19:00;4671;8518;0.98;6.86;3.92;77
29/11/2017;19:30;4633;8468;0.98;6.86;3.92;77
29/11/2017;20:00;4503;8517;0.98;6.86;3.92;80
29/11/2017;20:30;4342;8286;0.98;6.86;3.92;78
29/11/2017;21:00;4211;8299;0.98;6.86;3.92;75
29/11/2017;21:30;4311;8194;0.98;6.86;3.92;78
29/11/2017;22:00;4244;8113;0.98;6.86;3.92;77
29/11/2017;22:30;4324;7749;0.98;6.86;3.92;75
29/11/2017;23:00;4431;7948;0.98;6.86;3.92;78
29/11/2017;23:30;4235;7803;0.98;6.86;3.92;76
30/11/2017;00:00;4250;7814;1.56;5.04;3.3;77
30/11/2017;00:30;4113;7625;1.56;5.04;3.3;79
30/11/2017;01:00;3964;7295;1.56;5.04;3.3;75
30/11/2017;01:30;3986;7484;1.56;5.04;3.3;79
30/11/2017;02:00;3956;7369;1.56;5.04;3.3;78
30/11/2017;02:30;3835;7495;1.56;5.04;3.3;80
30/11/2017;03:00;3743;7327;1.56;5.04;3.3;77
30/11/2017;03:30;3676;7180;1.56;5.04;3.3;77
30/11/2017;04:00;3667;7139;1.56;5.04;3.3;76
30/11/2017;04:30;3685;7055;1.56;5.04;3.3;75
30/11/2017;05:00;3699;7115;1.56;5.04;3.3;77
30/11/2017;05:30;3830;7417;1.56;5.04;3.3;80
30/11/2017;06:00;3952;7483;1.56;5.04;3.3;82
30/11/2017;06:30;4195;7478;1.56;5.04;3.3;78
30/11/2017;07:00;4382;7706;1.56;5.04;3.3;74
30/11/2017;07:30;4561;8111;1.56;5.04;3.3;74
30/11/2017;08:00;4626;8201;1.56;5.04;3.3;75
30/11/2017;08:30;4644;8391;1.56;5.04;3.3;77
30/11/2017;09:00;4647;8479;1.56;5.04;3.3;77
30/11/2017;09:30;4651;8347;1.56;5.04;3.3;76
30/11/2017;10:00;4620;8211;1.56;5.04;3.3;75
30/11/2017;10:30;4604;8416;1.56;5.04;3.3;76
30/11/2017;11:00;4589;8415;1.56;5.04;3.3;75
30/11/2017;11:30;4602;8421;1.56;5.04;3.3;76
30/11/2017;12:00;4605;8466;1.56;5.04;3.3;76
30/11/2017;12:30;4611;8444;1.56;5.04;3.3;77
30/11/2017;13:00;4595;8439;1.56;5.04;3.3;77
30/11/2017;13:30;4504;8439;1.56;5.04;3.3;78
30/11/2017;14:00;4435;8427;1.56;5.04;3.3;78
30/11/2017;14:30;4395;8426;1.56;5.04;3.3;78
30/11/2017;15:00;4371;8429;1.56;5.04;3.3;78
30/11/2017;15:30;4370;8451;1.56;5.04;3.3;78
30/11/2017;16:00;4390;8489;1.56;5.04;3.3;79
30/11/2017;16:30;4440;8508;1.56;5.04;3.3;79
30/11/2017;17:00;4469;8540;1.56;5.04;3.3;78
30/11/2017;17:30;4680;8540;1.56;5.04;3.3;77
30/11/2017;18:00;4819;8536;1.56;5.04;3.3;79
30/11/2017;18:30;4882;8476;1.56;5.04;3.3;77
30/11/2017;19:00;4949;8527;1.56;5.04;3.3;79
30/11/2017;19:30;4906;8548;1.56;5.04;3.3;79
30/11/2017;20:00;4767;8491;1.56;5.04;3.3;80
30/11/2017;20:30;4593;8262;1.56;5.04;3.3;80
30/11/2017;21:00;4459;7858;1.56;5.04;3.3;74
30/11/2017;21:30;4557;8006;1.56;5.04;3.3;76
30/11/2017;22:00;4472;7887;1.56;5.04;3.3;76
30/11/2017;22:30;4570;7912;1.56;5.04;3.3;75
30/11/2017;23:00;4654;8017;1.56;5.04;3.3;75
30/11/2017;23:30;4471;7452;1.56;5.04;3.3;71
01/12/2017;00:00;4474;7519;1.02;5.48;3.25;72
01/12/2017;00:30;4322;7187;1.02;5.48;3.25;72
01/12/2017;01:00;4170;7068;1.02;5.48;3.25;73
01/12/2017;01:30;4168;7257;1.02;5.48;3.25;78
01/12/2017;02:00;4113;7240;1.02;5.48;3.25;77
01/12/2017;02:30;4005;7103;1.02;5.48;3.25;78
01/12/2017;03:00;3930;6951;1.02;5.48;3.25;77
01/12/2017;03:30;3874;7059;1.02;5.48;3.25;78
01/12/2017;04:00;3831;6956;1.02;5.48;3.25;75
01/12/2017;04:30;3845;6990;1.02;5.48;3.25;75
01/12/2017;05:00;3897;6965;1.02;5.48;3.25;74
01/12/2017;05:30;4027;7149;1.02;5.48;3.25;77
01/12/2017;06:00;4113;7209;1.02;5.48;3.25;76
01/12/2017;06:30;4345;7167;1.02;5.48;3.25;72
01/12/2017;07:00;4533;7244;1.02;5.48;3.25;69
01/12/2017;07:30;4678;7832;1.02;5.48;3.25;71
01/12/2017;08:00;4756;7911;1.02;5.48;3.25;72
01/12/2017;08:30;4780;8122;1.02;5.48;3.25;73
01/12/2017;09:00;4773;8217;1.02;5.48;3.25;74
01/12/2017;09:30;4741;8107;1.02;5.48;3.25;73
01/12/2017;10:00;4742;8165;1.02;5.48;3.25;73
01/12/2017;10:30;4706;8162;1.02;5.48;3.25;73
01/12/2017;11:00;4711;8189;1.02;5.48;3.25;74
01/12/2017;11:30;4712;8190;1.02;5.48;3.25;76
01/12/2017;12:00;4693;8216;1.02;5.48;3.25;78
01/12/2017;12:30;4680;8145;1.02;5.48;3.25;78
01/12/2017;13:00;4638;8205;1.02;5.48;3.25;78
01/12/2017;13:30;4528;8165;1.02;5.48;3.25;78
01/12/2017;14:00;4459;8143;1.02;5.48;3.25;78
01/12/2017;14:30;4414;8144;1.02;5.48;3.25;79
01/12/2017;15:00;4337;8150;1.02;5.48;3.25;77
01/12/2017;15:30;4305;8119;1.02;5.48;3.25;75
01/12/2017;16:00;4296;8040;1.02;5.48;3.25;76
01/12/2017;16:30;4316;8079;1.02;5.48;3.25;77
01/12/2017;17:00;4367;8079;1.02;5.48;3.25;78
01/12/2017;17:30;4581;8125;1.02;5.48;3.25;78
01/12/2017;18:00;4704;8140;1.02;5.48;3.25;75
01/12/2017;18:30;4764;8119;1.02;5.48;3.25;74
01/12/2017;19:00;4789;8120;1.02;5.48;3.25;74
01/12/2017;19:30;4741;7929;1.02;5.48;3.25;76
01/12/2017;20:00;4645;7827;1.02;5.48;3.25;76
01/12/2017;20:30;4520;7869;1.02;5.48;3.25;78
01/12/2017;21:00;4394;7807;1.02;5.48;3.25;78
01/12/2017;21:30;4517;7355;1.02;5.48;3.25;78
01/12/2017;22:00;4461;7296;1.02;5.48;3.25;78
01/12/2017;22:30;4538;7219;1.02;5.48;3.25;76
01/12/2017;23:00;4623;7231;1.02;5.48;3.25;75
01/12/2017;23:30;4448;7067;1.02;5.48;3.25;75
02/12/2017;00:00;4435;7335;0.26;4.42;2.34;75
02/12/2017;00:30;4307;7417;0.26;4.42;2.34;77
02/12/2017;01:00;4126;7386;0.26;4.42;2.34;78
02/12/2017;01:30;4103;7444;0.26;4.42;2.34;84
02/12/2017;02:00;4066;7356;0.26;4.42;2.34;83
02/12/2017;02:30;3933;7296;0.26;4.42;2.34;83
02/12/2017;03:00;3863;7250;0.26;4.42;2.34;82
02/12/2017;03:30;3784;7334;0.26;4.42;2.34;85
02/12/2017;04:00;3737;7346;0.26;4.42;2.34;85
02/12/2017;04:30;3722;7309;0.26;4.42;2.34;84
02/12/2017;05:00;3716;7259;0.26;4.42;2.34;84
02/12/2017;05:30;3780;7508;0.26;4.42;2.34;85
02/12/2017;06:00;3816;7620;0.26;4.42;2.34;86
02/12/2017;06:30;3919;7476;0.26;4.42;2.34;85
02/12/2017;07:00;3978;7434;0.26;4.42;2.34;86
02/12/2017;07:30;4067;7435;0.26;4.42;2.34;85
02/12/2017;08:00;4131;7451;0.26;4.42;2.34;87
02/12/2017;08:30;4193;7387;0.26;4.42;2.34;84
02/12/2017;09:00;4232;7340;0.26;4.42;2.34;82
02/12/2017;09:30;4268;7519;0.26;4.42;2.34;81
02/12/2017;10:00;4280;7554;0.26;4.42;2.34;80
02/12/2017;10:30;4267;7552;0.26;4.42;2.34;78
02/12/2017;11:00;4240;7570;0.26;4.42;2.34;77
02/12/2017;11:30;4245;7542;0.26;4.42;2.34;79
02/12/2017;12:00;4253;7561;0.26;4.42;2.34;79
02/12/2017;12:30;4309;7525;0.26;4.42;2.34;79
02/12/2017;13:00;4309;7531;0.26;4.42;2.34;79
02/12/2017;13:30;4175;7434;0.26;4.42;2.34;80
02/12/2017;14:00;4090;7457;0.26;4.42;2.34;80
02/12/2017;14:30;3993;7454;0.26;4.42;2.34;83
02/12/2017;15:00;3928;7498;0.26;4.42;2.34;85
02/12/2017;15:30;3894;7495;0.26;4.42;2.34;86
02/12/2017;16:00;3857;7460;0.26;4.42;2.34;84
02/12/2017;16:30;3892;7253;0.26;4.42;2.34;82
02/12/2017;17:00;3978;7297;0.26;4.42;2.34;82
02/12/2017;17:30;4178;7605;0.26;4.42;2.34;83
02/12/2017;18:00;4295;7715;0.26;4.42;2.34;82
02/12/2017;18:30;4343;7955;0.26;4.42;2.34;82
02/12/2017;19:00;4399;7937;0.26;4.42;2.34;81
02/12/2017;19:30;4380;7950;0.26;4.42;2.34;82
02/12/2017;20:00;4299;7938;0.26;4.42;2.34;83
02/12/2017;20:30;4217;7798;0.26;4.42;2.34;84
02/12/2017;21:00;4164;7746;0.26;4.42;2.34;85
02/12/2017;21:30;4294;7750;0.26;4.42;2.34;87
02/12/2017;22:00;4252;7659;0.26;4.42;2.34;87
02/12/2017;22:30;4374;7640;0.26;4.42;2.34;85
02/12/2017;23:00;4479;7572;0.26;4.42;2.34;84
02/12/2017;23:30;4315;7344;0.26;4.42;2.34;82
03/12/2017;00:00;4333;7413;0.3;7.96;4.13;81
03/12/2017;00:30;4208;7474;0.3;7.96;4.13;83
03/12/2017;01:00;4048;7442;0.3;7.96;4.13;83
03/12/2017;01:30;4055;7438;0.3;7.96;4.13;88
03/12/2017;02:00;4048;7388;0.3;7.96;4.13;86
03/12/2017;02:30;3876;7416;0.3;7.96;4.13;91
03/12/2017;03:00;3759;7290;0.3;7.96;4.13;88
03/12/2017;03:30;3668;7411;0.3;7.96;4.13;93
03/12/2017;04:00;3592;7286;0.3;7.96;4.13;91
03/12/2017;04:30;3572;7373;0.3;7.96;4.13;93
03/12/2017;05:00;3557;7273;0.3;7.96;4.13;90
03/12/2017;05:30;3605;6915;0.3;7.96;4.13;90
03/12/2017;06:00;3616;6821;0.3;7.96;4.13;89
03/12/2017;06:30;3669;7003;0.3;7.96;4.13;88
03/12/2017;07:00;3691;6989;0.3;7.96;4.13;89
03/12/2017;07:30;3759;6924;0.3;7.96;4.13;88
03/12/2017;08:00;3787;7023;0.3;7.96;4.13;90
03/12/2017;08:30;3838;7045;0.3;7.96;4.13;85
03/12/2017;09:00;3860;7186;0.3;7.96;4.13;88
03/12/2017;09:30;3903;7095;0.3;7.96;4.13;85
03/12/2017;10:00;3951;7156;0.3;7.96;4.13;85
03/12/2017;10:30;4005;7123;0.3;7.96;4.13;82
03/12/2017;11:00;4040;7323;0.3;7.96;4.13;81
03/12/2017;11:30;4040;7363;0.3;7.96;4.13;82
03/12/2017;12:00;4087;7424;0.3;7.96;4.13;80
03/12/2017;12:30;4152;7342;0.3;7.96;4.13;78
03/12/2017;13:00;4141;7323;0.3;7.96;4.13;78
03/12/2017;13:30;3943;7265;0.3;7.96;4.13;79
03/12/2017;14:00;3816;7107;0.3;7.96;4.13;78
03/12/2017;14:30;3703;7306;0.3;7.96;4.13;82
03/12/2017;15:00;3628;7128;0.3;7.96;4.13;82
03/12/2017;15:30;3586;7504;0.3;7.96;4.13;86
03/12/2017;16:00;3549;7541;0.3;7.96;4.13;88
03/12/2017;16:30;3561;7543;0.3;7.96;4.13;87
03/12/2017;17:00;3632;7528;0.3;7.96;4.13;86
03/12/2017;17:30;3792;7550;0.3;7.96;4.13;84
03/12/2017;18:00;3895;7658;0.3;7.96;4.13;82
03/12/2017;18:30;3988;7806;0.3;7.96;4.13;82
03/12/2017;19:00;4057;7859;0.3;7.96;4.13;81
03/12/2017;19:30;4053;8048;0.3;7.96;4.13;81
03/12/2017;20:00;4001;8063;0.3;7.96;4.13;82
03/12/2017;20:30;3920;8167;0.3;7.96;4.13;83
03/12/2017;21:00;3864;8199;0.3;7.96;4.13;82
03/12/2017;21:30;3975;8324;0.3;7.96;4.13;84
03/12/2017;22:00;3933;8168;0.3;7.96;4.13;83
03/12/2017;22:30;4030;8092;0.3;7.96;4.13;81
03/12/2017;23:00;4132;8154;0.3;7.96;4.13;83
03/12/2017;23:30;3950;7931;0.3;7.96;4.13;81
04/12/2017;00:00;3955;7954;5.28;9.38;7.33;81
04/12/2017;00:30;3832;7853;5.28;9.38;7.33;81
04/12/2017;01:00;3666;7797;5.28;9.38;7.33;82
04/12/2017;01:30;3699;7895;5.28;9.38;7.33;87
04/12/2017;02:00;3681;7870;5.28;9.38;7.33;88
04/12/2017;02:30;3547;8034;5.28;9.38;7.33;92
04/12/2017;03:00;3464;7839;5.28;9.38;7.33;88
04/12/2017;03:30;3395;8006;5.28;9.38;7.33;92
04/12/2017;04:00;3347;8011;5.28;9.38;7.33;88
04/12/2017;04:30;3358;8029;5.28;9.38;7.33;85
04/12/2017;05:00;3392;8075;5.28;9.38;7.33;84
04/12/2017;05:30;3516;8012;5.28;9.38;7.33;81
04/12/2017;06:00;3643;8128;5.28;9.38;7.33;81
04/12/2017;06:30;3858;8095;5.28;9.38;7.33;77
04/12/2017;07:00;4050;8249;5.28;9.38;7.33;77
04/12/2017;07:30;4210;8901;5.28;9.38;7.33;78
04/12/2017;08:00;4280;9046;5.28;9.38;7.33;76
04/12/2017;08:30;4301;9032;5.28;9.38;7.33;75
04/12/2017;09:00;4272;9035;5.28;9.38;7.33;75
04/12/2017;09:30;4265;9086;5.28;9.38;7.33;75
04/12/2017;10:00;4266;9127;5.28;9.38;7.33;75
04/12/2017;10:30;4247;9092;5.28;9.38;7.33;76
04/12/2017;11:00;4236;9065;5.28;9.38;7.33;77
04/12/2017;11:30;4251;9089;5.28;9.38;7.33;78
04/12/2017;12:00;4249;9079;5.28;9.38;7.33;80
04/12/2017;12:30;4256;8582;5.28;9.38;7.33;80
04/12/2017;13:00;4198;8563;5.28;9.38;7.33;83
04/12/2017;13:30;4095;8495;5.28;9.38;7.33;84
04/12/2017;14:00;4070;8402;5.28;9.38;7.33;83
04/12/2017;14:30;4034;8657;5.28;9.38;7.33;84
04/12/2017;15:00;3981;8609;5.28;9.38;7.33;84
04/12/2017;15:30;3950;8703;5.28;9.38;7.33;85
04/12/2017;16:00;3951;8780;5.28;9.38;7.33;86
04/12/2017;16:30;3981;8803;5.28;9.38;7.33;86
