Date;TMin (°C);TMax (°C);TMoy (°C)
01/01/2016;1.72;7.72;4.72
02/01/2016;6.26;10.76;8.51
03/01/2016;5.44;7.96;6.7
04/01/2016;5.8;9.6;7.7
05/01/2016;4.92;8.94;6.93
06/01/2016;6.24;8.92;7.58
07/01/2016;5.42;10.6;8.01
08/01/2016;1.54;8.1;4.82
09/01/2016;3.28;10.04;6.66
10/01/2016;4.54;8.58;6.56
11/01/2016;2.9;8.04;5.47
12/01/2016;4.94;7.92;6.43
13/01/2016;3.66;7.4;5.53
14/01/2016;2.44;6.94;4.69
15/01/2016;1.74;4.98;3.36
16/01/2016;0.36;6.16;3.26
17/01/2016;-0.02;4.2;2.09
18/01/2016;-2.78;0.08;-1.35
19/01/2016;-5.42;1.28;-2.07
20/01/2016;-5.5;1.86;-1.82
21/01/2016;-4.3;3.96;-0.17
22/01/2016;-0.96;7.5;3.27
23/01/2016;4.38;8.3;6.34
24/01/2016;4.86;10.22;7.54
25/01/2016;5.34;12.94;9.14
26/01/2016;7.44;11.26;9.35
27/01/2016;9.5;11.68;10.59
28/01/2016;4.1;8.46;6.28
29/01/2016;2.9;9.82;6.36
30/01/2016;5.64;9.34;7.49
31/01/2016;4.94;11.84;8.39
01/02/2016;10.5;11.64;11.07
02/02/2016;7.38;10.52;8.95
03/02/2016;3.72;7.74;5.73
04/02/2016;4.33;10.57;7.45
05/02/2016;8.53;10.37;9.45
06/02/2016;7.78;12.24;10.01
07/02/2016;5.82;10.3;8.06
08/02/2016;5.76;9.68;7.72
09/02/2016;4.0;8.92;6.46
10/02/2016;2.76;7.48;5.12
11/02/2016;1.96;7.36;4.66
12/02/2016;1.26;5.6;3.43
13/02/2016;0.44;5.5;2.97
14/02/2016;2.74;6.16;4.45
15/02/2016;1.32;6.26;3.79
16/02/2016;-1.94;6.0;2.03
17/02/2016;-4.18;4.08;-0.05
18/02/2016;-1.42;3.56;1.07
19/02/2016;-0.68;8.94;4.13
20/02/2016;4.92;11.38;8.15
21/02/2016;9.96;11.84;10.9
22/02/2016;7.48;10.9;9.19
23/02/2016;3.56;8.52;6.04
24/02/2016;-0.52;7.74;3.61
25/02/2016;-0.42;6.94;3.26
26/02/2016;0.58;6.9;3.74
27/02/2016;0.08;6.44;3.26
28/02/2016;0.62;6.52;3.57
29/02/2016;0.66;7.12;3.89
01/03/2016;-1.0;9.4;4.2
02/03/2016;2.28;9.54;5.91
03/03/2016;2.5;8.02;5.26
04/03/2016;2.56;8.2;5.38
05/03/2016;1.08;7.62;4.35
06/03/2016;2.42;6.98;4.7
07/03/2016;0.58;6.04;3.31
08/03/2016;0.32;8.22;4.27
09/03/2016;4.32;6.42;5.37
10/03/2016;2.64;9.8;6.22
11/03/2016;0.22;10.36;5.29
12/03/2016;0.84;10.8;5.82
13/03/2016;0.18;9.32;4.75
14/03/2016;0.44;8.48;4.46
15/03/2016;-0.12;11.3;5.59
16/03/2016;3.02;8.7;5.86
17/03/2016;0.6;11.06;5.83
18/03/2016;1.7;8.1;4.9
19/03/2016;4.5;7.8;6.15
20/03/2016;4.78;7.7;6.24
21/03/2016;3.48;10.08;6.78
22/03/2016;3.42;12.26;7.84
23/03/2016;3.94;10.24;7.09
24/03/2016;5.58;9.96;7.77
25/03/2016;6.56;12.28;9.42
26/03/2016;2.98;14.48;8.73
27/03/2016;5.74;13.08;9.41
28/03/2016;6.86;12.08;9.47
29/03/2016;5.14;12.5;8.82
30/03/2016;6.86;11.16;9.01
31/03/2016;5.9;9.42;7.66
01/04/2016;2.06;11.98;7.02
02/04/2016;2.66;11.3;6.98
03/04/2016;8.8;19.84;14.32
04/04/2016;9.54;15.46;12.5
05/04/2016;7.5;13.12;10.31
06/04/2016;6.14;12.02;9.08
07/04/2016;4.5;10.82;7.66
08/04/2016;5.3;11.87;8.58
09/04/2016;4.33;11.5;7.92
10/04/2016;1.3;15.36;8.33
11/04/2016;8.72;15.02;11.87
12/04/2016;5.22;15.42;10.32
13/04/2016;7.58;13.94;10.76
14/04/2016;4.0;16.5;10.25
15/04/2016;8.54;15.94;12.24
16/04/2016;7.16;11.7;9.43
17/04/2016;1.94;10.98;6.46
18/04/2016;1.14;12.42;6.78
19/04/2016;4.44;14.34;9.39
20/04/2016;3.9;16.36;10.13
21/04/2016;6.84;18.64;12.74
22/04/2016;8.38;14.52;11.45
23/04/2016;6.34;10.5;8.42
24/04/2016;0.98;8.48;4.73
25/04/2016;3.06;9.84;6.45
26/04/2016;2.7;8.94;5.82
27/04/2016;1.86;10.04;5.95
28/04/2016;0.22;10.84;5.53
29/04/2016;4.38;10.66;7.52
30/04/2016;4.96;11.42;8.19
01/05/2016;1.82;13.8;7.81
02/05/2016;2.02;15.62;8.82
03/05/2016;6.02;14.2;10.11
04/05/2016;2.78;16.68;9.73
05/05/2016;5.5;19.56;12.53
06/05/2016;7.94;22.94;15.44
07/05/2016;11.0;22.84;16.92
08/05/2016;12.06;25.5;18.78
09/05/2016;14.72;22.56;18.64
10/05/2016;14.38;19.94;17.16
11/05/2016;13.88;20.54;17.21
12/05/2016;12.83;20.27;16.55
13/05/2016;11.36;20.96;16.16
14/05/2016;8.48;12.46;10.47
15/05/2016;3.46;13.7;8.58
16/05/2016;7.38;15.18;11.28
17/05/2016;6.22;17.16;11.69
18/05/2016;9.84;16.18;13.01
19/05/2016;7.92;16.3;12.11
20/05/2016;9.8;17.94;13.87
21/05/2016;12.04;22.8;17.42
22/05/2016;12.0;15.5;13.75
23/05/2016;10.6;15.54;13.07
24/05/2016;8.28;15.14;11.71
25/05/2016;6.26;16.82;11.54
26/05/2016;7.66;20.8;14.23
27/05/2016;12.48;22.16;17.32
28/05/2016;11.46;21.94;16.7
29/05/2016;12.68;18.62;15.65
30/05/2016;12.02;13.4;12.71
31/05/2016;12.04;15.14;13.59
01/06/2016;12.62;14.92;13.77
02/06/2016;11.44;12.62;12.03
03/06/2016;10.4;13.36;11.88
04/06/2016;11.42;15.62;13.52
05/06/2016;12.7;21.04;16.87
06/06/2016;12.18;25.04;18.61
07/06/2016;13.8;24.42;19.11
08/06/2016;12.96;22.58;17.77
09/06/2016;11.16;21.14;16.15
10/06/2016;10.26;22.04;16.15
11/06/2016;14.86;22.28;18.57
12/06/2016;12.5;19.12;15.81
13/06/2016;13.76;17.0;15.38
14/06/2016;12.36;18.18;15.27
15/06/2016;11.7;17.76;14.73
16/06/2016;10.12;18.36;14.24
17/06/2016;12.28;18.3;15.29
18/06/2016;11.2;17.54;14.37
19/06/2016;11.16;19.92;15.54
20/06/2016;13.84;16.92;15.38
21/06/2016;14.72;19.32;17.02
22/06/2016;14.98;26.56;20.77
23/06/2016;17.74;28.1;22.92
24/06/2016;15.6;21.18;18.39
25/06/2016;12.24;19.4;15.82
26/06/2016;11.54;19.22;15.38
27/06/2016;12.22;20.34;16.28
28/06/2016;12.34;20.66;16.5
29/06/2016;12.68;20.28;16.48
30/06/2016;14.42;19.74;17.08
01/07/2016;14.68;19.96;17.32
02/07/2016;11.84;18.4;15.12
03/07/2016;11.7;17.9;14.8
04/07/2016;13.94;20.56;17.25
05/07/2016;14.1;19.66;16.88
06/07/2016;9.94;21.58;15.76
07/07/2016;10.96;24.36;17.66
08/07/2016;12.82;22.44;17.63
09/07/2016;14.8;24.62;19.71
10/07/2016;15.66;25.88;20.77
11/07/2016;15.28;21.24;18.26
12/07/2016;13.72;20.12;16.92
13/07/2016;10.84;17.7;14.27
14/07/2016;10.92;19.4;15.16
15/07/2016;9.94;21.58;15.76
16/07/2016;14.28;23.9;19.09
17/07/2016;13.3;25.44;19.37
18/07/2016;14.4;28.46;21.43
19/07/2016;16.84;32.72;24.78
20/07/2016;19.46;29.64;24.55
21/07/2016;15.28;23.2;19.24
22/07/2016;14.84;25.28;20.06
23/07/2016;14.46;24.22;19.34
24/07/2016;12.9;23.8;18.35
25/07/2016;17.44;23.24;20.34
26/07/2016;12.62;21.28;16.95
27/07/2016;12.14;21.2;16.67
28/07/2016;16.68;22.16;19.42
29/07/2016;16.52;22.16;19.34
30/07/2016;14.3;20.92;17.61
31/07/2016;14.14;22.34;18.24
01/08/2016;11.0;20.7;15.85
02/08/2016;13.78;18.98;16.38
03/08/2016;17.04;20.08;18.56
04/08/2016;14.44;20.78;17.61
05/08/2016;13.4;21.52;17.46
06/08/2016;12.16;22.5;17.33
07/08/2016;12.74;24.14;18.44
08/08/2016;14.32;21.36;17.84
09/08/2016;11.24;19.72;15.48
10/08/2016;9.74;17.62;13.68
11/08/2016;9.06;19.2;14.13
12/08/2016;13.92;23.2;18.56
13/08/2016;12.32;24.02;18.17
14/08/2016;12.42;23.72;18.07
15/08/2016;12.62;23.86;18.24
16/08/2016;12.1;25.9;19.0
17/08/2016;13.36;27.2;20.28
18/08/2016;14.86;23.02;18.94
19/08/2016;14.68;23.02;18.85
20/08/2016;14.44;23.08;18.76
21/08/2016;13.98;19.58;16.78
22/08/2016;14.86;24.86;19.86
23/08/2016;13.56;30.48;22.02
24/08/2016;18.12;34.14;26.13
25/08/2016;16.94;32.86;24.9
26/08/2016;17.6;28.92;23.26
27/08/2016;17.86;32.62;25.24
28/08/2016;17.9;24.06;20.98
29/08/2016;16.2;22.22;19.21
30/08/2016;11.24;24.14;17.69
31/08/2016;12.42;25.0;18.71
01/09/2016;12.94;23.24;18.09
02/09/2016;11.06;23.48;17.27
03/09/2016;13.1;23.76;18.43
04/09/2016;17.24;19.32;18.28
05/09/2016;15.42;19.02;17.22
06/09/2016;17.98;22.62;20.3
07/09/2016;14.48;26.6;20.54
08/09/2016;13.76;23.46;18.61
09/09/2016;10.52;24.54;17.53
10/09/2016;11.72;25.34;18.53
11/09/2016;16.4;22.34;19.37
12/09/2016;15.9;29.34;22.62
13/09/2016;19.3;31.12;25.21
14/09/2016;18.2;27.74;22.97
15/09/2016;16.24;22.38;19.31
16/09/2016;14.04;19.94;16.99
17/09/2016;13.16;17.06;15.11
18/09/2016;12.52;21.42;16.97
19/09/2016;13.58;20.12;16.85
20/09/2016;13.36;20.74;17.05
21/09/2016;10.86;21.7;16.28
22/09/2016;10.74;21.44;16.09
23/09/2016;11.36;21.16;16.26
24/09/2016;10.48;24.14;17.31
25/09/2016;12.3;19.58;15.94
26/09/2016;8.36;18.78;13.57
27/09/2016;8.16;21.82;14.99
28/09/2016;14.92;21.6;18.26
29/09/2016;13.06;18.96;16.01
30/09/2016;12.38;18.7;15.54
01/10/2016;10.1;18.02;14.06
02/10/2016;9.78;16.08;12.93
03/10/2016;6.12;17.48;11.8
04/10/2016;8.34;17.96;13.15
05/10/2016;7.7;15.66;11.68
06/10/2016;4.64;13.62;9.13
07/10/2016;8.22;13.74;10.98
08/10/2016;8.24;15.6;11.92
09/10/2016;4.66;15.68;10.17
10/10/2016;3.72;14.14;8.93
11/10/2016;3.66;13.46;8.56
12/10/2016;3.46;12.4;7.93
13/10/2016;5.7;12.5;9.1
14/10/2016;8.42;12.94;10.68
15/10/2016;8.6;16.62;12.61
16/10/2016;8.66;19.32;13.99
17/10/2016;10.56;16.9;13.73
18/10/2016;8.2;13.96;11.08
19/10/2016;7.54;13.38;10.46
20/10/2016;8.32;14.08;11.2
21/10/2016;7.6;13.5;10.55
22/10/2016;4.94;13.52;9.23
23/10/2016;5.06;10.04;7.55
24/10/2016;7.68;11.64;9.66
25/10/2016;6.72;12.64;9.68
26/10/2016;5.14;13.2;9.17
27/10/2016;8.04;14.58;11.31
28/10/2016;9.22;15.0;12.11
29/10/2016;10.6;15.4;13.0
30/10/2016;5.86;16.26;11.06
31/10/2016;7.36;17.38;12.37
01/11/2016;5.02;15.28;10.15
02/11/2016;5.14;10.72;7.93
03/11/2016;1.12;11.16;6.14
04/11/2016;3.94;9.58;6.76
05/11/2016;5.48;10.28;7.88
06/11/2016;1.88;8.26;5.07
07/11/2016;3.48;5.88;4.68
08/11/2016;0.92;7.36;4.14
09/11/2016;3.34;9.04;6.19
10/11/2016;5.5;10.02;7.76
11/11/2016;3.84;8.52;6.18
12/11/2016;-0.5;6.12;2.81
13/11/2016;4.18;9.14;6.66
14/11/2016;5.52;10.42;7.97
15/11/2016;8.38;13.38;10.88
16/11/2016;11.64;13.34;12.49
17/11/2016;9.48;12.48;10.98
18/11/2016;4.86;9.32;7.09
19/11/2016;3.6;10.56;7.08
20/11/2016;6.14;12.74;9.44
21/11/2016;9.46;14.6;12.03
22/11/2016;8.54;11.62;10.08
23/11/2016;6.36;11.26;8.81
24/11/2016;8.16;11.14;9.65
