Périmètre;Nature;Date;Heures;Consommation
Hauts-de-France;Données définitives;05/01/2019;05:00;5989
Hauts-de-France;Données définitives;05/01/2019;05:30;6061
Hauts-de-France;Données définitives;05/01/2019;06:00;6128
Hauts-de-France;Données définitives;05/01/2019;06:30;6341
Hauts-de-France;Données définitives;05/01/2019;07:00;6364
Hauts-de-France;Données définitives;05/01/2019;07:30;6461
Hauts-de-France;Données définitives;05/01/2019;08:00;6579
Hauts-de-France;Données définitives;05/01/2019;08:30;6750
Hauts-de-France;Données définitives;05/01/2019;09:00;6725
Hauts-de-France;Données définitives;05/01/2019;09:30;6839
Hauts-de-France;Données définitives;05/01/2019;10:00;6905
Hauts-de-France;Données définitives;05/01/2019;10:30;6939
Hauts-de-France;Données définitives;05/01/2019;11:00;6999
Hauts-de-France;Données définitives;05/01/2019;11:30;7032
Hauts-de-France;Données définitives;05/01/2019;12:00;7192
Hauts-de-France;Données définitives;05/01/2019;12:30;7249
Hauts-de-France;Données définitives;05/01/2019;13:00;7423
Hauts-de-France;Données définitives;05/01/2019;13:30;7284
Hauts-de-France;Données définitives;05/01/2019;14:00;7138
Hauts-de-France;Données définitives;05/01/2019;14:30;7044
Hauts-de-France;Données définitives;05/01/2019;15:00;6891
Hauts-de-France;Données définitives;05/01/2019;15:30;6820
Hauts-de-France;Données définitives;05/01/2019;16:00;6812
Hauts-de-France;Données définitives;05/01/2019;16:30;6827
Hauts-de-France;Données définitives;05/01/2019;17:00;6815
Hauts-de-France;Données définitives;05/01/2019;17:30;7020
Hauts-de-France;Données définitives;05/01/2019;18:00;7116
Hauts-de-France;Données définitives;05/01/2019;18:30;7179
Hauts-de-France;Données définitives;05/01/2019;19:00;7249
Hauts-de-France;Données définitives;05/01/2019;19:30;7251
Hauts-de-France;Données définitives;05/01/2019;20:00;7175
Hauts-de-France;Données définitives;05/01/2019;20:30;7010
Hauts-de-France;Données définitives;05/01/2019;21:00;6909
Hauts-de-France;Données définitives;05/01/2019;21:30;6771
Hauts-de-France;Données définitives;05/01/2019;22:00;6782
Hauts-de-France;Données définitives;05/01/2019;22:30;6665
Hauts-de-France;Données définitives;05/01/2019;23:00;6701
