Date;Heures;Consommation;Gaz;Taux de Co2;Tmin;Tmoy;Tmax
21/06/2016;11:30;4143;3198;49;15.45;29.93;22.69
21/06/2016;12:00;4181;3185;48;15.45;29.93;22.69
21/06/2016;12:30;4216;3169;50;15.45;29.93;22.69
21/06/2016;13:00;4385;3159;55;15.45;29.93;22.69
21/06/2016;13:30;4250;2995;54;15.45;29.93;22.69
21/06/2016;14:00;4264;2939;54;15.45;29.93;22.69
21/06/2016;14:30;4210;2975;54;15.45;29.93;22.69
21/06/2016;15:00;4167;2946;51;15.45;29.93;22.69
21/06/2016;15:30;4141;2966;51;15.45;29.93;22.69
21/06/2016;16:00;4011;2956;52;15.45;29.93;22.69
21/06/2016;16:30;3976;2937;52;15.45;29.93;22.69
21/06/2016;17:00;3905;2910;52;15.45;29.93;22.69
21/06/2016;17:30;3866;2921;52;15.45;29.93;22.69
21/06/2016;18:00;3844;2924;52;15.45;29.93;22.69
21/06/2016;18:30;3877;2978;53;15.45;29.93;22.69
21/06/2016;19:00;3985;3076;54;15.45;29.93;22.69
21/06/2016;19:30;3908;3071;54;15.45;29.93;22.69
21/06/2016;20:00;3824;3061;55;15.45;29.93;22.69
21/06/2016;20:30;3636;3000;54;15.45;29.93;22.69
21/06/2016;21:00;3532;3031;56;15.45;29.93;22.69
21/06/2016;21:30;3481;2968;56;15.45;29.93;22.69
21/06/2016;22:00;3465;3009;58;15.45;29.93;22.69
21/06/2016;22:30;3625;2848;56;15.45;29.93;22.69
21/06/2016;23:00;4188;2972;56;15.45;29.93;22.69
21/06/2016;23:30;3939;2936;55;15.45;29.93;22.69
22/06/2016;00:00;3990;2726;54;17.12;30.33;23.72
22/06/2016;00:30;3661;2082;50;17.12;30.33;23.72
22/06/2016;01:00;3339;1798;43;17.12;30.33;23.72
22/06/2016;01:30;3172;1301;39;17.12;30.33;23.72
22/06/2016;02:00;3089;959;36;17.12;30.33;23.72
22/06/2016;02:30;3055;1013;38;17.12;30.33;23.72
22/06/2016;03:00;2976;972;35;17.12;30.33;23.72
22/06/2016;03:30;2891;1011;34;17.12;30.33;23.72
22/06/2016;04:00;2827;971;34;17.12;30.33;23.72
22/06/2016;04:30;2770;1017;35;17.12;30.33;23.72
22/06/2016;05:00;2756;1047;36;17.12;30.33;23.72
22/06/2016;05:30;2811;1066;35;17.12;30.33;23.72
22/06/2016;06:00;2851;1058;34;17.12;30.33;23.72
22/06/2016;06:30;2945;1213;34;17.12;30.33;23.72
22/06/2016;07:00;3121;2216;43;17.12;30.33;23.72
22/06/2016;07:30;3332;2999;46;17.12;30.33;23.72
22/06/2016;08:00;3453;3413;42;17.12;30.33;23.72
22/06/2016;08:30;3662;3681;39;17.12;30.33;23.72
22/06/2016;09:00;3771;3781;40;17.12;30.33;23.72
22/06/2016;09:30;3917;3813;44;17.12;30.33;23.72
22/06/2016;10:00;3987;3982;48;17.12;30.33;23.72
22/06/2016;10:30;4075;3898;49;17.12;30.33;23.72
22/06/2016;11:00;4121;3885;49;17.12;30.33;23.72
22/06/2016;11:30;4176;3844;49;17.12;30.33;23.72
22/06/2016;12:00;4239;3831;48;17.12;30.33;23.72
22/06/2016;12:30;4291;3721;50;17.12;30.33;23.72
22/06/2016;13:00;4391;3677;53;17.12;30.33;23.72
22/06/2016;13:30;4292;3663;53;17.12;30.33;23.72
22/06/2016;14:00;4335;3746;54;17.12;30.33;23.72
22/06/2016;14:30;4246;3837;55;17.12;30.33;23.72
22/06/2016;15:00;4221;3877;53;17.12;30.33;23.72
22/06/2016;15:30;4200;3890;50;17.12;30.33;23.72
22/06/2016;16:00;4124;3692;48;17.12;30.33;23.72
22/06/2016;16:30;4086;3736;49;17.12;30.33;23.72
22/06/2016;17:00;4019;3645;48;17.12;30.33;23.72
22/06/2016;17:30;3979;3701;48;17.12;30.33;23.72
22/06/2016;18:00;3968;3769;49;17.12;30.33;23.72
22/06/2016;18:30;3945;3822;49;17.12;30.33;23.72
22/06/2016;19:00;3995;3840;50;17.12;30.33;23.72
22/06/2016;19:30;3966;3831;52;17.12;30.33;23.72
22/06/2016;20:00;3868;3763;55;17.12;30.33;23.72
22/06/2016;20:30;3735;3633;55;17.12;30.33;23.72
22/06/2016;21:00;3599;3698;56;17.12;30.33;23.72
22/06/2016;21:30;3557;3858;58;17.12;30.33;23.72
22/06/2016;22:00;3593;3799;59;17.12;30.33;23.72
22/06/2016;22:30;3706;3788;62;17.12;30.33;23.72
22/06/2016;23:00;4163;3411;57;17.12;30.33;23.72
22/06/2016;23:30;3920;3450;58;17.12;30.33;23.72
23/06/2016;00:00;3952;2819;47;17.82;30.87;24.35
23/06/2016;00:30;3638;2301;41;17.82;30.87;24.35
23/06/2016;01:00;3291;2078;41;17.82;30.87;24.35
23/06/2016;01:30;3149;1279;37;17.82;30.87;24.35
23/06/2016;02:00;3084;1155;35;17.82;30.87;24.35
23/06/2016;02:30;3030;1120;39;17.82;30.87;24.35
23/06/2016;03:00;2962;1092;42;17.82;30.87;24.35
23/06/2016;03:30;2883;1153;43;17.82;30.87;24.35
23/06/2016;04:00;2826;1084;44;17.82;30.87;24.35
23/06/2016;04:30;2744;1103;43;17.82;30.87;24.35
23/06/2016;05:00;2719;1097;42;17.82;30.87;24.35
23/06/2016;05:30;2814;1091;42;17.82;30.87;24.35
23/06/2016;06:00;2855;1344;44;17.82;30.87;24.35
23/06/2016;06:30;2908;1738;45;17.82;30.87;24.35
23/06/2016;07:00;3124;2292;49;17.82;30.87;24.35
23/06/2016;07:30;3388;2519;48;17.82;30.87;24.35
23/06/2016;08:00;3499;3058;47;17.82;30.87;24.35
23/06/2016;08:30;3697;3181;47;17.82;30.87;24.35
23/06/2016;09:00;3806;3624;48;17.82;30.87;24.35
23/06/2016;09:30;3928;3782;50;17.82;30.87;24.35
23/06/2016;10:00;4007;3371;47;17.82;30.87;24.35
23/06/2016;10:30;4049;3314;46;17.82;30.87;24.35
23/06/2016;11:00;4094;3392;46;17.82;30.87;24.35
23/06/2016;11:30;4183;4035;51;17.82;30.87;24.35
23/06/2016;12:00;4271;4028;51;17.82;30.87;24.35
23/06/2016;12:30;4293;3989;50;17.82;30.87;24.35
23/06/2016;13:00;4383;3969;50;17.82;30.87;24.35
23/06/2016;13:30;4291;3797;49;17.82;30.87;24.35
23/06/2016;14:00;4285;3782;49;17.82;30.87;24.35
23/06/2016;14:30;4336;4008;51;17.82;30.87;24.35
23/06/2016;15:00;4305;3981;51;17.82;30.87;24.35
23/06/2016;15:30;4259;3737;49;17.82;30.87;24.35
23/06/2016;16:00;4170;3724;49;17.82;30.87;24.35
23/06/2016;16:30;4080;3938;51;17.82;30.87;24.35
23/06/2016;17:00;4027;3948;52;17.82;30.87;24.35
23/06/2016;17:30;3982;4057;53;17.82;30.87;24.35
23/06/2016;18:00;3983;4155;55;17.82;30.87;24.35
23/06/2016;18:30;3973;4064;54;17.82;30.87;24.35
23/06/2016;19:00;4081;4181;55;17.82;30.87;24.35
23/06/2016;19:30;3983;4148;55;17.82;30.87;24.35
23/06/2016;20:00;3889;4144;55;17.82;30.87;24.35
23/06/2016;20:30;3754;4154;55;17.82;30.87;24.35
23/06/2016;21:00;3620;4102;55;17.82;30.87;24.35
23/06/2016;21:30;3567;3975;55;17.82;30.87;24.35
23/06/2016;22:00;3559;3893;55;17.82;30.87;24.35
23/06/2016;22:30;3684;3841;58;17.82;30.87;24.35
23/06/2016;23:00;4174;3712;59;17.82;30.87;24.35
23/06/2016;23:30;3944;3545;58;17.82;30.87;24.35
24/06/2016;00:00;3978;3484;58;17.36;27.9;22.63
24/06/2016;00:30;3598;2837;55;17.36;27.9;22.63
24/06/2016;01:00;3280;2431;48;17.36;27.9;22.63
24/06/2016;01:30;3167;1855;45;17.36;27.9;22.63
24/06/2016;02:00;3120;1514;44;17.36;27.9;22.63
24/06/2016;02:30;3067;1354;43;17.36;27.9;22.63
24/06/2016;03:00;2953;1348;41;17.36;27.9;22.63
24/06/2016;03:30;2899;1375;41;17.36;27.9;22.63
24/06/2016;04:00;2826;1366;41;17.36;27.9;22.63
24/06/2016;04:30;2745;1373;42;17.36;27.9;22.63
24/06/2016;05:00;2722;1550;47;17.36;27.9;22.63
24/06/2016;05:30;2814;1659;46;17.36;27.9;22.63
24/06/2016;06:00;2867;2273;49;17.36;27.9;22.63
24/06/2016;06:30;2990;2693;51;17.36;27.9;22.63
24/06/2016;07:00;3140;3122;54;17.36;27.9;22.63
24/06/2016;07:30;3359;3484;55;17.36;27.9;22.63
24/06/2016;08:00;3476;3748;55;17.36;27.9;22.63
24/06/2016;08:30;3648;4017;55;17.36;27.9;22.63
24/06/2016;09:00;3779;3943;55;17.36;27.9;22.63
24/06/2016;09:30;3883;4058;55;17.36;27.9;22.63
24/06/2016;10:00;3961;4195;55;17.36;27.9;22.63
24/06/2016;10:30;4048;4436;55;17.36;27.9;22.63
24/06/2016;11:00;4090;4431;55;17.36;27.9;22.63
24/06/2016;11:30;4174;4430;55;17.36;27.9;22.63
24/06/2016;12:00;4196;4430;55;17.36;27.9;22.63
24/06/2016;12:30;4250;4355;55;17.36;27.9;22.63
24/06/2016;13:00;4337;4124;54;17.36;27.9;22.63
24/06/2016;13:30;4223;4101;53;17.36;27.9;22.63
24/06/2016;14:00;4245;4101;53;17.36;27.9;22.63
24/06/2016;14:30;4186;3409;48;17.36;27.9;22.63
24/06/2016;15:00;4169;3381;48;17.36;27.9;22.63
24/06/2016;15:30;4186;3391;49;17.36;27.9;22.63
24/06/2016;16:00;4082;3321;48;17.36;27.9;22.63
24/06/2016;16:30;3999;3323;48;17.36;27.9;22.63
24/06/2016;17:00;3927;3174;48;17.36;27.9;22.63
24/06/2016;17:30;3891;2986;47;17.36;27.9;22.63
24/06/2016;18:00;3929;2995;47;17.36;27.9;22.63
24/06/2016;18:30;3918;3044;47;17.36;27.9;22.63
24/06/2016;19:00;3954;3064;48;17.36;27.9;22.63
24/06/2016;19:30;3842;2970;47;17.36;27.9;22.63
24/06/2016;20:00;3748;2964;47;17.36;27.9;22.63
24/06/2016;20:30;3620;3128;48;17.36;27.9;22.63
24/06/2016;21:00;3545;3041;48;17.36;27.9;22.63
24/06/2016;21:30;3499;2511;45;17.36;27.9;22.63
24/06/2016;22:00;3499;2389;44;17.36;27.9;22.63
24/06/2016;22:30;3658;2136;43;17.36;27.9;22.63
24/06/2016;23:00;4159;2254;44;17.36;27.9;22.63
24/06/2016;23:30;3927;2087;42;17.36;27.9;22.63
25/06/2016;00:00;3962;1850;41;17.34;24.55;20.95
25/06/2016;00:30;3570;621;34;17.34;24.55;20.95
25/06/2016;01:00;3213;474;34;17.34;24.55;20.95
25/06/2016;01:30;3109;479;35;17.34;24.55;20.95
25/06/2016;02:00;3070;499;35;17.34;24.55;20.95
25/06/2016;02:30;3002;507;33;17.34;24.55;20.95
25/06/2016;03:00;2909;512;33;17.34;24.55;20.95
25/06/2016;03:30;2827;510;35;17.34;24.55;20.95
25/06/2016;04:00;2742;512;35;17.34;24.55;20.95
25/06/2016;04:30;2701;510;35;17.34;24.55;20.95
25/06/2016;05:00;2681;510;36;17.34;24.55;20.95
25/06/2016;05:30;2698;513;36;17.34;24.55;20.95
25/06/2016;06:00;2660;513;35;17.34;24.55;20.95
25/06/2016;06:30;2609;515;36;17.34;24.55;20.95
25/06/2016;07:00;2657;514;39;17.34;24.55;20.95
25/06/2016;07:30;2762;525;39;17.34;24.55;20.95
25/06/2016;08:00;2836;524;38;17.34;24.55;20.95
25/06/2016;08:30;2997;527;37;17.34;24.55;20.95
25/06/2016;09:00;3180;524;36;17.34;24.55;20.95
25/06/2016;09:30;3274;525;34;17.34;24.55;20.95
25/06/2016;10:00;3412;522;34;17.34;24.55;20.95
25/06/2016;10:30;3490;515;34;17.34;24.55;20.95
25/06/2016;11:00;3559;505;33;17.34;24.55;20.95
25/06/2016;11:30;3603;511;32;17.34;24.55;20.95
25/06/2016;12:00;3683;508;32;17.34;24.55;20.95
25/06/2016;12:30;3794;511;32;17.34;24.55;20.95
25/06/2016;13:00;3936;504;33;17.34;24.55;20.95
25/06/2016;13:30;3772;508;34;17.34;24.55;20.95
25/06/2016;14:00;3746;509;34;17.34;24.55;20.95
25/06/2016;14:30;3667;503;31;17.34;24.55;20.95
25/06/2016;15:00;3591;497;31;17.34;24.55;20.95
25/06/2016;15:30;3582;497;32;17.34;24.55;20.95
25/06/2016;16:00;3487;501;31;17.34;24.55;20.95
25/06/2016;16:30;3455;502;31;17.34;24.55;20.95
25/06/2016;17:00;3425;505;31;17.34;24.55;20.95
25/06/2016;17:30;3422;504;32;17.34;24.55;20.95
25/06/2016;18:00;3442;535;31;17.34;24.55;20.95
25/06/2016;18:30;3478;526;31;17.34;24.55;20.95
25/06/2016;19:00;3546;522;31;17.34;24.55;20.95
25/06/2016;19:30;3517;520;31;17.34;24.55;20.95
25/06/2016;20:00;3455;519;32;17.34;24.55;20.95
25/06/2016;20:30;3338;525;32;17.34;24.55;20.95
25/06/2016;21:00;3232;530;32;17.34;24.55;20.95
25/06/2016;21:30;3223;535;33;17.34;24.55;20.95
25/06/2016;22:00;3252;539;33;17.34;24.55;20.95
25/06/2016;22:30;3400;542;32;17.34;24.55;20.95
25/06/2016;23:00;3908;542;30;17.34;24.55;20.95
25/06/2016;23:30;3682;539;31;17.34;24.55;20.95
26/06/2016;00:00;3772;524;25;14.13;24.3;19.21
26/06/2016;00:30;3437;512;25;14.13;24.3;19.21
26/06/2016;01:00;3158;512;26;14.13;24.3;19.21
26/06/2016;01:30;3022;513;27;14.13;24.3;19.21
26/06/2016;02:00;2972;517;28;14.13;24.3;19.21
26/06/2016;02:30;2906;513;28;14.13;24.3;19.21
26/06/2016;03:00;2814;510;29;14.13;24.3;19.21
26/06/2016;03:30;2715;516;29;14.13;24.3;19.21
26/06/2016;04:00;2661;513;30;14.13;24.3;19.21
26/06/2016;04:30;2577;516;30;14.13;24.3;19.21
26/06/2016;05:00;2487;510;30;14.13;24.3;19.21
26/06/2016;05:30;2485;511;30;14.13;24.3;19.21
26/06/2016;06:00;2403;509;31;14.13;24.3;19.21
26/06/2016;06:30;2334;507;31;14.13;24.3;19.21
26/06/2016;07:00;2364;512;31;14.13;24.3;19.21
26/06/2016;07:30;2447;515;31;14.13;24.3;19.21
26/06/2016;08:00;2531;510;30;14.13;24.3;19.21
26/06/2016;08:30;2662;516;30;14.13;24.3;19.21
26/06/2016;09:00;2783;513;28;14.13;24.3;19.21
26/06/2016;09:30;2909;510;28;14.13;24.3;19.21
26/06/2016;10:00;3039;509;27;14.13;24.3;19.21
26/06/2016;10:30;3151;513;27;14.13;24.3;19.21
26/06/2016;11:00;3193;513;27;14.13;24.3;19.21
26/06/2016;11:30;3290;512;26;14.13;24.3;19.21
26/06/2016;12:00;3359;508;25;14.13;24.3;19.21
26/06/2016;12:30;3474;511;25;14.13;24.3;19.21
26/06/2016;13:00;3598;513;25;14.13;24.3;19.21
26/06/2016;13:30;3456;507;26;14.13;24.3;19.21
26/06/2016;14:00;3403;508;26;14.13;24.3;19.21
26/06/2016;14:30;3303;509;26;14.13;24.3;19.21
26/06/2016;15:00;3190;512;27;14.13;24.3;19.21
26/06/2016;15:30;3192;512;27;14.13;24.3;19.21
26/06/2016;16:00;3092;512;27;14.13;24.3;19.21
26/06/2016;16:30;3058;511;26;14.13;24.3;19.21
26/06/2016;17:00;3007;507;26;14.13;24.3;19.21
26/06/2016;17:30;3041;508;25;14.13;24.3;19.21
26/06/2016;18:00;3089;508;25;14.13;24.3;19.21
26/06/2016;18:30;3150;509;24;14.13;24.3;19.21
26/06/2016;19:00;3257;510;24;14.13;24.3;19.21
26/06/2016;19:30;3267;510;24;14.13;24.3;19.21
26/06/2016;20:00;3281;507;24;14.13;24.3;19.21
26/06/2016;20:30;3218;509;24;14.13;24.3;19.21
26/06/2016;21:00;3193;512;24;14.13;24.3;19.21
26/06/2016;21:30;3195;520;24;14.13;24.3;19.21
26/06/2016;22:00;3214;517;24;14.13;24.3;19.21
26/06/2016;22:30;3357;521;24;14.13;24.3;19.21
26/06/2016;23:00;3875;520;23;14.13;24.3;19.21
26/06/2016;23:30;3648;522;24;14.13;24.3;19.21
27/06/2016;00:00;3692;514;24;13.98;25.79;19.89
27/06/2016;00:30;3348;505;24;13.98;25.79;19.89
27/06/2016;01:00;3068;510;25;13.98;25.79;19.89
27/06/2016;01:30;2962;509;26;13.98;25.79;19.89
27/06/2016;02:00;2907;507;26;13.98;25.79;19.89
27/06/2016;02:30;2880;507;26;13.98;25.79;19.89
27/06/2016;03:00;2785;508;27;13.98;25.79;19.89
27/06/2016;03:30;2734;508;27;13.98;25.79;19.89
27/06/2016;04:00;2659;509;27;13.98;25.79;19.89
27/06/2016;04:30;2621;511;27;13.98;25.79;19.89
27/06/2016;05:00;2620;507;27;13.98;25.79;19.89
27/06/2016;05:30;2668;497;26;13.98;25.79;19.89
27/06/2016;06:00;2717;565;26;13.98;25.79;19.89
27/06/2016;06:30;2785;603;28;13.98;25.79;19.89
27/06/2016;07:00;2978;697;28;13.98;25.79;19.89
27/06/2016;07:30;3178;848;30;13.98;25.79;19.89
27/06/2016;08:00;3280;988;32;13.98;25.79;19.89
27/06/2016;08:30;3502;1010;32;13.98;25.79;19.89
27/06/2016;09:00;3610;1050;32;13.98;25.79;19.89
27/06/2016;09:30;3716;1091;32;13.98;25.79;19.89
27/06/2016;10:00;3792;1087;32;13.98;25.79;19.89
27/06/2016;10:30;3849;1204;33;13.98;25.79;19.89
27/06/2016;11:00;3892;1309;34;13.98;25.79;19.89
27/06/2016;11:30;3994;1285;33;13.98;25.79;19.89
27/06/2016;12:00;4027;1253;32;13.98;25.79;19.89
27/06/2016;12:30;4097;1250;32;13.98;25.79;19.89
27/06/2016;13:00;4216;1263;33;13.98;25.79;19.89
27/06/2016;13:30;4116;1179;33;13.98;25.79;19.89
27/06/2016;14:00;4119;1214;33;13.98;25.79;19.89
27/06/2016;14:30;4078;1237;33;13.98;25.79;19.89
27/06/2016;15:00;4012;1243;33;13.98;25.79;19.89
27/06/2016;15:30;4047;1264;33;13.98;25.79;19.89
27/06/2016;16:00;3938;1315;34;13.98;25.79;19.89
27/06/2016;16:30;3855;1337;33;13.98;25.79;19.89
27/06/2016;17:00;3825;1361;33;13.98;25.79;19.89
27/06/2016;17:30;3782;1403;34;13.98;25.79;19.89
27/06/2016;18:00;3821;1440;34;13.98;25.79;19.89
27/06/2016;18:30;3850;1495;34;13.98;25.79;19.89
27/06/2016;19:00;3951;1501;35;13.98;25.79;19.89
27/06/2016;19:30;3888;1341;34;13.98;25.79;19.89
27/06/2016;20:00;3779;1545;35;13.98;25.79;19.89
27/06/2016;20:30;3629;1549;36;13.98;25.79;19.89
27/06/2016;21:00;3520;1516;36;13.98;25.79;19.89
27/06/2016;21:30;3523;1478;37;13.98;25.79;19.89
27/06/2016;22:00;3538;1485;37;13.98;25.79;19.89
27/06/2016;22:30;3669;1540;37;13.98;25.79;19.89
27/06/2016;23:00;4184;1605;37;13.98;25.79;19.89
27/06/2016;23:30;3934;1541;37;13.98;25.79;19.89
28/06/2016;00:00;3970;1509;36;13.89;28.7;21.3
28/06/2016;00:30;3604;1356;36;13.89;28.7;21.3
28/06/2016;01:00;3272;1325;38;13.89;28.7;21.3
28/06/2016;01:30;3158;1285;39;13.89;28.7;21.3
28/06/2016;02:00;3091;1285;39;13.89;28.7;21.3
28/06/2016;02:30;3042;1300;41;13.89;28.7;21.3
28/06/2016;03:00;2963;1259;40;13.89;28.7;21.3
28/06/2016;03:30;2862;1296;41;13.89;28.7;21.3
28/06/2016;04:00;2805;1252;41;13.89;28.7;21.3
28/06/2016;04:30;2752;1239;40;13.89;28.7;21.3
28/06/2016;05:00;2748;1338;41;13.89;28.7;21.3
28/06/2016;05:30;2825;1383;40;13.89;28.7;21.3
28/06/2016;06:00;2871;1414;41;13.89;28.7;21.3
28/06/2016;06:30;2964;2038;47;13.89;28.7;21.3
28/06/2016;07:00;3110;2398;48;13.89;28.7;21.3
28/06/2016;07:30;3370;2765;49;13.89;28.7;21.3
28/06/2016;08:00;3478;3161;50;13.89;28.7;21.3
28/06/2016;08:30;3680;3423;50;13.89;28.7;21.3
28/06/2016;09:00;3751;3739;52;13.89;28.7;21.3
28/06/2016;09:30;3905;4268;56;13.89;28.7;21.3
28/06/2016;10:00;3987;4256;55;13.89;28.7;21.3
28/06/2016;10:30;4050;4211;55;13.89;28.7;21.3
28/06/2016;11:00;4102;4202;54;13.89;28.7;21.3
28/06/2016;11:30;4151;4199;55;13.89;28.7;21.3
28/06/2016;12:00;4194;4210;55;13.89;28.7;21.3
28/06/2016;12:30;4226;4117;55;13.89;28.7;21.3
28/06/2016;13:00;4330;4118;54;13.89;28.7;21.3
28/06/2016;13:30;4252;3891;53;13.89;28.7;21.3
28/06/2016;14:00;4276;3859;53;13.89;28.7;21.3
28/06/2016;14:30;4199;3947;53;13.89;28.7;21.3
28/06/2016;15:00;4180;3848;54;13.89;28.7;21.3
28/06/2016;15:30;4194;3632;52;13.89;28.7;21.3
28/06/2016;16:00;4069;3724;52;13.89;28.7;21.3
28/06/2016;16:30;4046;3862;53;13.89;28.7;21.3
28/06/2016;17:00;4008;3718;52;13.89;28.7;21.3
28/06/2016;17:30;3974;3885;53;13.89;28.7;21.3
28/06/2016;18:00;3955;4137;55;13.89;28.7;21.3
28/06/2016;18:30;3977;4167;55;13.89;28.7;21.3
28/06/2016;19:00;4031;4180;53;13.89;28.7;21.3
28/06/2016;19:30;3949;4218;55;13.89;28.7;21.3
28/06/2016;20:00;3868;4215;56;13.89;28.7;21.3
28/06/2016;20:30;3733;4165;56;13.89;28.7;21.3
28/06/2016;21:00;3638;4108;58;13.89;28.7;21.3
28/06/2016;21:30;3616;3921;54;13.89;28.7;21.3
28/06/2016;22:00;3632;3872;54;13.89;28.7;21.3
28/06/2016;22:30;3733;3469;52;13.89;28.7;21.3
28/06/2016;23:00;4273;3478;52;13.89;28.7;21.3
28/06/2016;23:30;3995;2745;49;13.89;28.7;21.3
29/06/2016;00:00;4016;2211;45;16.74;26.37;21.55
29/06/2016;00:30;3629;1528;43;16.74;26.37;21.55
29/06/2016;01:00;3272;1167;39;16.74;26.37;21.55
29/06/2016;01:30;3174;1201;39;16.74;26.37;21.55
29/06/2016;02:00;3156;1192;40;16.74;26.37;21.55
29/06/2016;02:30;3112;1242;41;16.74;26.37;21.55
29/06/2016;03:00;2985;1217;42;16.74;26.37;21.55
29/06/2016;03:30;2911;1265;43;16.74;26.37;21.55
29/06/2016;04:00;2816;1212;42;16.74;26.37;21.55
29/06/2016;04:30;2804;1247;43;16.74;26.37;21.55
29/06/2016;05:00;2818;1264;44;16.74;26.37;21.55
29/06/2016;05:30;2888;1248;43;16.74;26.37;21.55
29/06/2016;06:00;2947;1233;42;16.74;26.37;21.55
29/06/2016;06:30;3032;1193;40;16.74;26.37;21.55
29/06/2016;07:00;3169;1384;41;16.74;26.37;21.55
29/06/2016;07:30;3371;1600;40;16.74;26.37;21.55
29/06/2016;08:00;3517;2132;48;16.74;26.37;21.55
29/06/2016;08:30;3720;2334;48;16.74;26.37;21.55
29/06/2016;09:00;3826;2421;48;16.74;26.37;21.55
29/06/2016;09:30;3984;2478;48;16.74;26.37;21.55
29/06/2016;10:00;4043;2472;46;16.74;26.37;21.55
29/06/2016;10:30;4140;2650;47;16.74;26.37;21.55
29/06/2016;11:00;4192;2670;46;16.74;26.37;21.55
29/06/2016;11:30;4200;2517;45;16.74;26.37;21.55
29/06/2016;12:00;4288;2628;47;16.74;26.37;21.55
29/06/2016;12:30;4330;2866;48;16.74;26.37;21.55
29/06/2016;13:00;4445;2860;47;16.74;26.37;21.55
29/06/2016;13:30;4363;2606;46;16.74;26.37;21.55
29/06/2016;14:00;4372;2514;45;16.74;26.37;21.55
29/06/2016;14:30;4361;2545;45;16.74;26.37;21.55
29/06/2016;15:00;4272;2467;45;16.74;26.37;21.55
29/06/2016;15:30;4324;2580;48;16.74;26.37;21.55
29/06/2016;16:00;4171;2373;46;16.74;26.37;21.55
29/06/2016;16:30;4104;2205;44;16.74;26.37;21.55
29/06/2016;17:00;4072;2269;47;16.74;26.37;21.55
29/06/2016;17:30;4040;2351;48;16.74;26.37;21.55
29/06/2016;18:00;4021;2393;49;16.74;26.37;21.55
29/06/2016;18:30;4058;2424;48;16.74;26.37;21.55
29/06/2016;19:00;4088;2556;48;16.74;26.37;21.55
29/06/2016;19:30;4034;2626;48;16.74;26.37;21.55
29/06/2016;20:00;3893;2620;48;16.74;26.37;21.55
29/06/2016;20:30;3755;2473;48;16.74;26.37;21.55
29/06/2016;21:00;3659;2469;48;16.74;26.37;21.55
29/06/2016;21:30;3602;2351;48;16.74;26.37;21.55
29/06/2016;22:00;3612;2352;48;16.74;26.37;21.55
29/06/2016;22:30;3689;2602;49;16.74;26.37;21.55
29/06/2016;23:00;4217;2614;49;16.74;26.37;21.55
29/06/2016;23:30;3928;1886;44;16.74;26.37;21.55
30/06/2016;00:00;3968;1644;43;17.54;26.51;22.02
30/06/2016;00:30;3629;1044;39;17.54;26.51;22.02
30/06/2016;01:00;3272;1000;38;17.54;26.51;22.02
30/06/2016;01:30;3191;1049;40;17.54;26.51;22.02
30/06/2016;02:00;3130;1035;40;17.54;26.51;22.02
30/06/2016;02:30;3104;1080;40;17.54;26.51;22.02
30/06/2016;03:00;2979;1027;40;17.54;26.51;22.02
30/06/2016;03:30;2946;1072;40;17.54;26.51;22.02
30/06/2016;04:00;2879;1006;39;17.54;26.51;22.02
30/06/2016;04:30;2834;994;39;17.54;26.51;22.02
30/06/2016;05:00;2813;992;39;17.54;26.51;22.02
30/06/2016;05:30;2902;999;38;17.54;26.51;22.02
30/06/2016;06:00;2945;1027;39;17.54;26.51;22.02
30/06/2016;06:30;3025;1141;39;17.54;26.51;22.02
30/06/2016;07:00;3169;1308;39;17.54;26.51;22.02
30/06/2016;07:30;3421;2031;42;17.54;26.51;22.02
30/06/2016;08:00;3552;2293;45;17.54;26.51;22.02
30/06/2016;08:30;3743;2368;44;17.54;26.51;22.02
30/06/2016;09:00;3847;2585;45;17.54;26.51;22.02
30/06/2016;09:30;4016;2994;46;17.54;26.51;22.02
30/06/2016;10:00;4082;2979;46;17.54;26.51;22.02
30/06/2016;10:30;4184;3061;47;17.54;26.51;22.02
30/06/2016;11:00;4222;3054;46;17.54;26.51;22.02
30/06/2016;11:30;4203;3034;52;17.54;26.51;22.02
30/06/2016;12:00;4261;3073;52;17.54;26.51;22.02
30/06/2016;12:30;4290;3017;52;17.54;26.51;22.02
30/06/2016;13:00;4411;2999;52;17.54;26.51;22.02
30/06/2016;13:30;4316;2976;52;17.54;26.51;22.02
30/06/2016;14:00;4307;2969;52;17.54;26.51;22.02
30/06/2016;14:30;4302;3066;53;17.54;26.51;22.02
30/06/2016;15:00;4217;3023;53;17.54;26.51;22.02
30/06/2016;15:30;4192;2926;52;17.54;26.51;22.02
30/06/2016;16:00;4123;2903;51;17.54;26.51;22.02
30/06/2016;16:30;4093;2931;47;17.54;26.51;22.02
30/06/2016;17:00;4053;2911;47;17.54;26.51;22.02
30/06/2016;17:30;4016;2892;47;17.54;26.51;22.02
30/06/2016;18:00;4007;2898;47;17.54;26.51;22.02
30/06/2016;18:30;3992;3133;48;17.54;26.51;22.02
30/06/2016;19:00;4072;3165;49;17.54;26.51;22.02
30/06/2016;19:30;4046;3175;48;17.54;26.51;22.02
30/06/2016;20:00;3938;3146;48;17.54;26.51;22.02
30/06/2016;20:30;3757;3123;49;17.54;26.51;22.02
30/06/2016;21:00;3666;3186;49;17.54;26.51;22.02
30/06/2016;21:30;3652;3023;50;17.54;26.51;22.02
30/06/2016;22:00;3652;3002;49;17.54;26.51;22.02
